yearmonth,ticker,industry,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int,logsize,bm,roe,leverage,investa,logppe,salesgr,epsgr
202107,BHP,122.0,15.135394780896922,14.123171712731368,31.25349046819626,17.965214832146373,-30444.0,7765.0,-304439992235.0,168975.0,45.88482036298379,16.67501152836853,458848220.3048494,777.3995212420626,26.22724304155184,0.3010679983877366,0.3336,0.1926335986427083,-0.0614172794612943,25.286979238873823,0.1135159842384765,1.3802949976379195
202107,BKW,30.0,12.166640309986454,11.167995562916325,23.679569458733383,15.235183600753812,-11867.0,-4673.0,-1186704673.0,-257324.0,213.1282014900473,78.51181496011058,21312898.66081969,4584.503818232406,22.025149693147444,0.6745379659600542,0.1147,0.2127013745233283,-0.0297846507256139,20.6312503237626,-0.0149952940792444,-1.6952577319587625
202107,BPT,50.0,12.91165469169148,9.866512316411232,24.42458063255696,15.483313222985728,-64661.0,-941.0,-6466100941.0,-262345.0,251.07246915876263,11.948422292480318,25107258.86429856,3285.9140784824253,21.763137425362935,1.0915375240151108,0.1025,0.0592195247050777,-0.1439562318345016,21.979565401450117,-0.0700248392752776,-6.716666666666668
202107,BSL,56.0,15.679650997030896,13.79950515208888,29.49516170756301,18.153566966382822,161062.0,51989.0,161062051989.0,2157451.0,489.574513301203,74.69333232135403,489574587.9945353,5810.678608022466,23.126924924314817,0.7375909325573253,0.1566,0.0885086318351205,-0.0578294927370902,22.308370072365054,0.1478534217002118,9.009508061182306
202107,CIM,39.0,11.600560813915529,10.82903530567296,23.113490901947834,14.40496638459611,15858.0,10862.0,1585810862.0,-22677.0,11.19935569257918,5.177543629256482,1119940.7468015472,184.9826098554412,22.383569326656136,0.2051357212969784,0.3745,0.3087166795331729,-0.007708550928659,20.276353538924077,0.3030794241101279,-3.1955361475012136
202107,CSL,95.0,9.898675995538904,11.22444307234768,21.41163911052384,13.397841281017202,2060.0,-348.0,205999652.0,49512.0,1.4513896412190743,5.464587003263537,145144.4287089107,48.02332143860822,25.58924047328468,0.0858901044810225,0.2946,0.3198178102879636,-0.0918163342587252,23.02824232198185,0.0028916485298244,0.0672874138269403
202107,CSR,30.0,12.542776998067543,12.117809576409782,26.35828820982269,15.552432212795123,-3407.0,-1543.0,-3407001543.0,-62534.0,127.57481893135332,83.4072791873548,127574902.33863252,2587.2691659454285,21.75485204917469,0.4107983915519492,0.1393,0.0788855629749021,-0.0225650472023946,20.52591185731849,-0.0129088098003388,0.8491921005385997
202107,CWN,100.0,10.182935820060806,11.646783054386791,23.99845070057321,13.740080943595345,4035.0,-1360.0,4034998640.0,38962.0,15.168616655196146,65.56721725166322,15168682.222413398,531.8565037852719,22.810793969786385,0.5537290655417324,-0.0141,0.181454565939947,-0.0787420427018196,22.185733892289143,-0.0829284105702421,-6.1207897793263655
202107,CWY,47.0,13.665080614272094,10.761470975549008,25.17800662749181,13.357002204143871,104891.0,4029.0,10489104029.0,-3731364.0,356.85345721514784,19.564477995769213,35685365.28599278,262.2365091874404,22.41647621282007,0.4848896416588562,0.0608,0.2307427711490917,-0.0529291626357089,21.265997021723383,0.0082390273742162,0.6102362204724409
202107,DCN,119.0,11.480081974040464,4.02535169073515,16.085257946989046,14.28811767020512,-7567.0,6.0,-756694.0,-125411.0,400.4958137263423,0.2317660156524834,40049.81313864988,6639.148590986785,19.28256871508695,1.1701043281013013,-0.0271,0.0765201397218305,-0.1292759339950083,19.03667686532389,-0.1175225336971801,157.8
