ticker_year_month,ticker,yearmonth,year,month,ret,mktrf,smb,hml,wml,pmc,winsor_ret,winsor_mktrf,winsor_smb,winsor_hml,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_mktrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_wml,_b_winsor_pmc,_b_cons
ABY1_2012_04,ABY1,201204,2012,4,-.084507041,1.16,-1.98,1.3200001,1.9400001,.0012780197,-.084507041,1.16,-1.98,1.3200001,1.9400001,.0012780197,ABY1,2012m4,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_10,ABY1,201110,2011,10,.12643678,13.98,-2.74,-.88999999,-1.1,.02088456,.12643678,12.84,-2.74,-.88999999,-1.1,.02088456,ABY1,2011m10,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_07,ABY1,201107,2011,7,-.019736841,1.29,1.25,-1.0599999,4.3699999,.003562839,-.019736841,1.29,1.25,-1.0599999,4.3699999,.003562839,ABY1,2011m7,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_07,ABY1,201207,2012,7,-.12765957,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,-.12765957,4.7600002,-3.5899999,1.48,3.9100001,-.0054972018,ABY1,2012m7,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_07,ABY1,201007,2010,7,.36923078,9.5600004,-1.08,-.91000003,.56,.0050079026,.25617579,9.5600004,-1.08,-.91000003,.56,.0050079026,ABY1,2010m7,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2010_06,ABY1,201006,2010,6,-.13333334,-.2,-1.05,1.3,-1.91,-.00038362597,-.13333334,-.2,-1.05,1.3,-1.91,-.00038362597,ABY1,2010m6,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2015_01,ABY1,201501,2015,1,.052631579,.38,-2.9200001,4.4200001,5.0300002,.0068391808,.052631579,.38,-2.9200001,4.1100001,5.0300002,.0068391808,ABY1,2015m1,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2012_03,ABY1,201203,2012,3,-.1125,-2.1600001,.64999998,-.12,5.3699999,.0058166413,-.1125,-2.1600001,.64999998,-.12,5.3699999,.0058166413,ABY1,2012m3,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_03,ABY1,201103,2011,3,.11278196,2.0799999,-.75999999,-1.6799999,.31,.0057076556,.11278196,2.0799999,-.75999999,-1.6799999,.31,.0057076556,ABY1,2011m3,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_08,ABY1,201108,2011,8,-.18791947,-6.6700001,-2.1600001,-1.88,1,-.0088720489,-.18791947,-6.6700001,-2.1600001,-1.88,1,-.0088720489,ABY1,2011m8,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
ABY1_2011_02,ABY1,201102,2011,2,.072580643,-.07,.31,-4.3600001,1.15,.0088791857,.072580643,-.07,.31,-4.3600001,1.15,.0088791857,ABY1,2011m2,32,.6467870473534397,.5788614795367935,.016329562711697,.0071148606162637,-.003988699261458,-.001003058352764,1.203200722916261,-.0305941915136312
