ticker_year_month,ticker,year-month,year,industry,month,ret,MKT-RF,SMB,HML,WML,pmc
GNC_2018_10,GNC,201810.0,2018,35.0,10,0.0430159360290365,-9.4,0.56,1.52,-1.83,0.0105340903288963
GRR_2018_10,GRR,201810.0,2018,122.0,10,-0.022051282051282,-9.4,0.56,1.52,-1.83,0.0105340903288963
HGO_2018_10,HGO,201810.0,2018,122.0,10,-0.0325842696629213,-9.4,0.56,1.52,-1.83,0.0105340903288963
HSO_2018_10,HSO,201810.0,2018,45.0,10,0.0047619047619047,-9.4,0.56,1.52,-1.83,0.0105340903288963
HVN_2018_10,HVN,201810.0,2018,87.0,10,-0.0937391102334765,-9.4,0.56,1.52,-1.83,0.0105340903288963
ILU_2018_10,ILU,201810.0,2018,122.0,10,-0.1899645071960685,-9.4,0.56,1.52,-1.83,0.0105340903288963
IPL_2018_10,IPL,201810.0,2018,92.0,10,-0.0201005025125627,-9.4,0.56,1.52,-1.83,0.0105340903288963
JBH_2018_10,JBH,201810.0,2018,90.0,10,-0.0869392616117507,-9.4,0.56,1.52,-1.83,0.0105340903288963
AGL_2018_11,AGL,201811.0,2018,91.0,11,0.0449999999999999,3.36,-1.49,-1.21,-3.28,0.010638463081347
AHG_2018_11,AHG,201811.0,2018,90.0,11,-0.0994475138121547,3.36,-1.49,-1.21,-3.28,0.010638463081347
AHY_2018_11,AHY,201811.0,2018,48.0,11,-0.0714285714285712,3.36,-1.49,-1.21,-3.28,0.010638463081347
AIS_2018_11,AIS,201811.0,2018,122.0,11,0.159310858236733,3.36,-1.49,-1.21,-3.28,0.010638463081347
AMP_2018_11,AMP,201811.0,2018,104.0,11,-0.0161943319838057,3.36,-1.49,-1.21,-3.28,0.010638463081347
AQC_2018_11,AQC,201811.0,2018,54.0,11,-0.0952380952380951,3.36,-1.49,-1.21,-3.28,0.010638463081347
AST_2018_11,AST,201811.0,2018,169.0,11,-0.0935672514619883,3.36,-1.49,-1.21,-3.28,0.010638463081347
AZJ_2018_11,AZJ,201811.0,2018,81.0,11,0.0023809523809523,3.36,-1.49,-1.21,-3.28,0.010638463081347
BKW_2018_11,BKW,201811.0,2018,30.0,11,-0.0308605341246293,3.36,-1.49,-1.21,-3.28,0.010638463081347
BLD_2018_11,BLD,201811.0,2018,30.0,11,-0.0909146045608928,3.36,-1.49,-1.21,-3.28,0.010638463081347
BPT_2018_11,BPT,201811.0,2018,50.0,11,-0.1335227272727273,3.36,-1.49,-1.21,-3.28,0.010638463081347
CCL_2018_11,CCL,201811.0,2018,114.0,11,-0.1281533804238143,3.36,-1.49,-1.21,-3.28,0.010638463081347
CIM_2018_11,CIM,201811.0,2018,39.0,11,-0.1414675407062803,3.36,-1.49,-1.21,-3.28,0.010638463081347
CSL_2018_11,CSL,201811.0,2018,95.0,11,-0.0563829787234042,3.36,-1.49,-1.21,-3.28,0.010638463081347
CSR_2018_11,CSR,201811.0,2018,30.0,11,-0.15014164305949,3.36,-1.49,-1.21,-3.28,0.010638463081347
CWY_2018_11,CWY,201811.0,2018,47.0,11,-0.0555555555555555,3.36,-1.49,-1.21,-3.28,0.010638463081347
DOW_2018_11,DOW,201811.0,2018,216.0,11,-0.0939344431197657,3.36,-1.49,-1.21,-3.28,0.010638463081347
EVT_2018_11,EVT,201811.0,2018,115.0,11,0.0149031296572279,3.36,-1.49,-1.21,-3.28,0.010638463081347
GNC_2018_11,GNC,201811.0,2018,35.0,11,-0.1140744365603675,3.36,-1.49,-1.21,-3.28,0.010638463081347
GRR_2018_11,GRR,201811.0,2018,122.0,11,-0.1594126900891452,3.36,-1.49,-1.21,-3.28,0.010638463081347
HGO_2018_11,HGO,201811.0,2018,122.0,11,-0.0336817653890824,3.36,-1.49,-1.21,-3.28,0.010638463081347
HSO_2018_11,HSO,201811.0,2018,45.0,11,0.0710900473933648,3.36,-1.49,-1.21,-3.28,0.010638463081347
HVN_2018_11,HVN,201811.0,2018,87.0,11,-0.0094206613688797,3.36,-1.49,-1.21,-3.28,0.010638463081347
ILU_2018_11,ILU,201811.0,2018,122.0,11,0.0012518959000409,3.36,-1.49,-1.21,-3.28,0.010638463081347
IPL_2018_11,IPL,201811.0,2018,92.0,11,-0.0358974358974358,3.36,-1.49,-1.21,-3.28,0.010638463081347
JBH_2018_11,JBH,201811.0,2018,90.0,11,0.0073913043478262,3.36,-1.49,-1.21,-3.28,0.010638463081347
AGL_2018_12,AGL,201812.0,2018,91.0,12,0.0951621477937267,-2.6,-2.32,1.17,0.99,-0.010949171131023
AHG_2018_12,AHG,201812.0,2018,90.0,12,-0.0429447852760734,-2.6,-2.32,1.17,0.99,-0.010949171131023
AIS_2018_12,AIS,201812.0,2018,122.0,12,-0.0999908265296762,-2.6,-2.32,1.17,0.99,-0.010949171131023
AMP_2018_12,AMP,201812.0,2018,104.0,12,0.008230452674897,-2.6,-2.32,1.17,0.99,-0.010949171131023
AQC_2018_12,AQC,201812.0,2018,54.0,12,0.1278195488721805,-2.6,-2.32,1.17,0.99,-0.010949171131023
AST_2018_12,AST,201812.0,2018,169.0,12,0.0064516129032257,-2.6,-2.32,1.17,0.99,-0.010949171131023
AZJ_2018_12,AZJ,201812.0,2018,81.0,12,0.0166270783847981,-2.6,-2.32,1.17,0.99,-0.010949171131023
BKW_2018_12,BKW,201812.0,2018,30.0,12,0.0183710961420697,-2.6,-2.32,1.17,0.99,-0.010949171131023
BLD_2018_12,BLD,201812.0,2018,30.0,12,-0.0313563279738474,-2.6,-2.32,1.17,0.99,-0.010949171131023
BPT_2018_12,BPT,201812.0,2018,50.0,12,-0.1180327868852458,-2.6,-2.32,1.17,0.99,-0.010949171131023
BSL_2018_12,BSL,201812.0,2018,56.0,12,-0.0240427426536063,-2.6,-2.32,1.17,0.99,-0.010949171131023
CAA_2018_12,CAA,201812.0,2018,93.0,12,-0.0769230769230768,-2.6,-2.32,1.17,0.99,-0.010949171131023
CCL_2018_12,CCL,201812.0,2018,114.0,12,-0.0520833333333334,-2.6,-2.32,1.17,0.99,-0.010949171131023
CIM_2018_12,CIM,201812.0,2018,39.0,12,0.0692118226600984,-2.6,-2.32,1.17,0.99,-0.010949171131023
CSL_2018_12,CSL,201812.0,2018,95.0,12,0.0437429537767755,-2.6,-2.32,1.17,0.99,-0.010949171131023
CSR_2018_12,CSR,201812.0,2018,30.0,12,-0.0633333333333333,-2.6,-2.32,1.17,0.99,-0.010949171131023
CWY_2018_12,CWY,201812.0,2018,47.0,12,-0.0205882352941175,-2.6,-2.32,1.17,0.99,-0.010949171131023
DOW_2018_12,DOW,201812.0,2018,216.0,12,0.0781526665475396,-2.6,-2.32,1.17,0.99,-0.010949171131023
EVT_2018_12,EVT,201812.0,2018,115.0,12,-0.0014684287812041,-2.6,-2.32,1.17,0.99,-0.010949171131023
GNC_2018_12,GNC,201812.0,2018,35.0,12,0.256175775616043,-2.6,-2.32,1.17,0.99,-0.010949171131023
GRR_2018_12,GRR,201812.0,2018,122.0,12,0.0810979413599501,-2.6,-2.32,1.17,0.99,-0.010949171131023
HSO_2018_12,HSO,201812.0,2018,45.0,12,-0.0132743362831857,-2.6,-2.32,1.17,0.99,-0.010949171131023
ILU_2018_12,ILU,201812.0,2018,122.0,12,-0.0557599365216764,-2.6,-2.32,1.17,0.99,-0.010949171131023
IPL_2018_12,IPL,201812.0,2018,92.0,12,-0.127659574468085,-2.6,-2.32,1.17,0.99,-0.010949171131023
JBH_2018_12,JBH,201812.0,2018,90.0,12,-0.0444540353905913,-2.6,-2.32,1.17,0.99,-0.010949171131023
AGL_2019_01,AGL,201901.0,2019,91.0,1,0.0398058252427184,6.4,-4.7,0.94,-0.42,0.0007671723372545
AHY_2019_01,AHY,201901.0,2019,48.0,1,-0.0217391304347825,6.4,-4.7,0.94,-0.42,0.0007671723372545
AIS_2019_01,AIS,201901.0,2019,122.0,1,0.1944755886250126,6.4,-4.7,0.94,-0.42,0.0007671723372545
AMP_2019_01,AMP,201901.0,2019,104.0,1,-0.0775510204081634,6.4,-4.7,0.94,-0.42,0.0007671723372545
AQZ_2019_01,AQZ,201901.0,2019,129.0,1,-0.0336134453781512,6.4,-4.7,0.94,-0.42,0.0007671723372545
AST_2019_01,AST,201901.0,2019,169.0,1,0.0576923076923077,6.4,-4.7,0.94,-0.42,0.0007671723372545
AZJ_2019_01,AZJ,201901.0,2019,81.0,1,0.0280373831775702,6.4,-4.7,0.94,-0.42,0.0007671723372545
BHP_2019_01,BHP,201901.0,2019,122.0,1,0.0175271667804084,6.4,-4.7,0.94,-0.42,0.0007671723372545
BKW_2019_01,BKW,201901.0,2019,30.0,1,-0.0096211665664461,6.4,-4.7,0.94,-0.42,0.0007671723372545
BLD_2019_01,BLD,201901.0,2019,30.0,1,0.0020318203733038,6.4,-4.7,0.94,-0.42,0.0007671723372545
BPT_2019_01,BPT,201901.0,2019,50.0,1,0.3382899628252789,6.4,-4.7,0.94,-0.42,0.0007671723372545
BSL_2019_01,BSL,201901.0,2019,56.0,1,0.1359489051094888,6.4,-4.7,0.94,-0.42,0.0007671723372545
CCL_2019_01,CCL,201901.0,2019,114.0,1,0.0256410256410257,6.4,-4.7,0.94,-0.42,0.0007671723372545
CIM_2019_01,CIM,201901.0,2019,39.0,1,0.0322506334945866,6.4,-4.7,0.94,-0.42,0.0007671723372545
CSL_2019_01,CSL,201901.0,2019,95.0,1,0.0516310218189672,6.4,-4.7,0.94,-0.42,0.0007671723372545
CSR_2019_01,CSR,201901.0,2019,30.0,1,0.0391459074733095,6.4,-4.7,0.94,-0.42,0.0007671723372545
CWY_2019_01,CWY,201901.0,2019,47.0,1,0.0840840840840839,6.4,-4.7,0.94,-0.42,0.0007671723372545
DOW_2019_01,DOW,201901.0,2019,216.0,1,0.0576917281904474,6.4,-4.7,0.94,-0.42,0.0007671723372545
EVT_2019_01,EVT,201901.0,2019,115.0,1,-0.0058823529411764,6.4,-4.7,0.94,-0.42,0.0007671723372545
GNC_2019_01,GNC,201901.0,2019,35.0,1,0.0359838768779774,6.4,-4.7,0.94,-0.42,0.0007671723372545
GRR_2019_01,GRR,201901.0,2019,122.0,1,0.1004039238315059,6.4,-4.7,0.94,-0.42,0.0007671723372545
ILU_2019_01,ILU,201901.0,2019,122.0,1,0.1417366946778711,6.4,-4.7,0.94,-0.42,0.0007671723372545
ING_2019_01,ING,201901.0,2019,35.0,1,0.1138014527845034,6.4,-4.7,0.94,-0.42,0.0007671723372545
IPL_2019_01,IPL,201901.0,2019,92.0,1,0.0091463414634147,6.4,-4.7,0.94,-0.42,0.0007671723372545
JBH_2019_01,JBH,201901.0,2019,90.0,1,0.0103884372177054,6.4,-4.7,0.94,-0.42,0.0007671723372545
AGL_2019_02,AGL,201902.0,2019,91.0,2,-0.0098039215686275,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AHY_2019_02,AHY,201902.0,2019,48.0,2,0.0555555555555555,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AIS_2019_02,AIS,201902.0,2019,122.0,2,-0.1628125266660978,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AMP_2019_02,AMP,201902.0,2019,104.0,2,0.0442477876106195,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AQZ_2019_02,AQZ,201902.0,2019,129.0,2,0.1434782608695652,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AST_2019_02,AST,201902.0,2019,169.0,2,0.0484848484848485,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AZJ_2019_02,AZJ,201902.0,2019,81.0,2,0.0272727272727271,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BGA_2019_02,BGA,201902.0,2019,71.0,2,-0.0611487706068749,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BHP_2019_02,BHP,201902.0,2019,122.0,2,0.0689074763160779,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BKW_2019_02,BKW,201902.0,2019,30.0,2,0.1159684274438372,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BLD_2019_02,BLD,201902.0,2019,30.0,2,0.0060487335464136,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BPT_2019_02,BPT,201902.0,2019,50.0,2,0.1555555555555556,3.34,-1.13,-0.18,-0.62,0.0176076538447996
BSL_2019_02,BSL,201902.0,2019,56.0,2,0.081124497991968,3.34,-1.13,-0.18,-0.62,0.0176076538447996
CCL_2019_02,CCL,201902.0,2019,114.0,2,-0.0511904761904762,3.34,-1.13,-0.18,-0.62,0.0176076538447996
CIM_2019_02,CIM,201902.0,2019,39.0,2,0.1191698281633562,3.34,-1.13,-0.18,-0.62,0.0176076538447996
CSL_2019_02,CSL,201902.0,2019,95.0,2,-0.0049301561216105,3.34,-1.13,-0.18,-0.62,0.0176076538447996
CSR_2019_02,CSR,201902.0,2019,30.0,2,0.1506849315068492,3.34,-1.13,-0.18,-0.62,0.0176076538447996
CWY_2019_02,CWY,201902.0,2019,47.0,2,0.2022160664819945,3.34,-1.13,-0.18,-0.62,0.0176076538447996
DOW_2019_02,DOW,201902.0,2019,216.0,2,0.0405561332782518,3.34,-1.13,-0.18,-0.62,0.0176076538447996
EVT_2019_02,EVT,201902.0,2019,115.0,2,-0.0236686390532544,3.34,-1.13,-0.18,-0.62,0.0176076538447996
GNC_2019_02,GNC,201902.0,2019,35.0,2,0.0263157894736842,3.34,-1.13,-0.18,-0.62,0.0176076538447996
GRR_2019_02,GRR,201902.0,2019,122.0,2,0.1588883062401678,3.34,-1.13,-0.18,-0.62,0.0176076538447996
ILU_2019_02,ILU,201902.0,2019,122.0,2,0.0540190918012311,3.34,-1.13,-0.18,-0.62,0.0176076538447996
ING_2019_02,ING,201902.0,2019,35.0,2,-0.1217391304347825,3.34,-1.13,-0.18,-0.62,0.0176076538447996
IPL_2019_02,IPL,201902.0,2019,92.0,2,0.0181268882175227,3.34,-1.13,-0.18,-0.62,0.0176076538447996
JBH_2019_02,JBH,201902.0,2019,90.0,2,-0.0299508270004471,3.34,-1.13,-0.18,-0.62,0.0176076538447996
AGL_2019_03,AGL,201903.0,2019,91.0,3,0.0264026402640262,0.75,-0.16,1.27,3.79,0.0086373597142087
AHY_2019_03,AHY,201903.0,2019,48.0,3,-0.063157894736842,0.75,-0.16,1.27,3.79,0.0086373597142087
AIS_2019_03,AIS,201903.0,2019,122.0,3,-0.1110997859545408,0.75,-0.16,1.27,3.79,0.0086373597142087
AMP_2019_03,AMP,201903.0,2019,104.0,3,-0.1101694915254236,0.75,-0.16,1.27,3.79,0.0086373597142087
AQZ_2019_03,AQZ,201903.0,2019,129.0,3,0.0114068441064638,0.75,-0.16,1.27,3.79,0.0086373597142087
AST_2019_03,AST,201903.0,2019,169.0,3,0.0231213872832369,0.75,-0.16,1.27,3.79,0.0086373597142087
AZJ_2019_03,AZJ,201903.0,2019,81.0,3,0.0066371681415928,0.75,-0.16,1.27,3.79,0.0086373597142087
BGA_2019_03,BGA,201903.0,2019,71.0,3,-0.0399034456240787,0.75,-0.16,1.27,3.79,0.0086373597142087
BHP_2019_03,BHP,201903.0,2019,122.0,3,0.0338435456234766,0.75,-0.16,1.27,3.79,0.0086373597142087
BIN_2019_03,BIN,201903.0,2019,47.0,3,-0.0838323353293413,0.75,-0.16,1.27,3.79,0.0086373597142087
BKW_2019_03,BKW,201903.0,2019,30.0,3,-0.0576713819368878,0.75,-0.16,1.27,3.79,0.0086373597142087
BLD_2019_03,BLD,201903.0,2019,30.0,3,-0.0783315683394253,0.75,-0.16,1.27,3.79,0.0086373597142087
BPT_2019_03,BPT,201903.0,2019,50.0,3,-0.0096153846153845,0.75,-0.16,1.27,3.79,0.0086373597142087
BSL_2019_03,BSL,201903.0,2019,56.0,3,0.0364041604754827,0.75,-0.16,1.27,3.79,0.0086373597142087
CCL_2019_03,CCL,201903.0,2019,114.0,3,0.0853199498117942,0.75,-0.16,1.27,3.79,0.0086373597142087
CIM_2019_03,CIM,201903.0,2019,39.0,3,-0.0376869391824526,0.75,-0.16,1.27,3.79,0.0086373597142087
CSL_2019_03,CSL,201903.0,2019,95.0,3,0.0060900082576382,0.75,-0.16,1.27,3.79,0.0086373597142087
CSR_2019_03,CSR,201903.0,2019,30.0,3,-0.0119047619047618,0.75,-0.16,1.27,3.79,0.0086373597142087
CWY_2019_03,CWY,201903.0,2019,47.0,3,0.0230414746543781,0.75,-0.16,1.27,3.79,0.0086373597142087
DOW_2019_03,DOW,201903.0,2019,216.0,3,0.032267338389508,0.75,-0.16,1.27,3.79,0.0086373597142087
EVT_2019_03,EVT,201903.0,2019,115.0,3,0.0318181818181817,0.75,-0.16,1.27,3.79,0.0086373597142087
GNC_2019_03,GNC,201903.0,2019,35.0,3,-0.0584734858928407,0.75,-0.16,1.27,3.79,0.0086373597142087
GRR_2019_03,GRR,201903.0,2019,122.0,3,0.0782805429864252,0.75,-0.16,1.27,3.79,0.0086373597142087
ILU_2019_03,ILU,201903.0,2019,122.0,3,-0.018536544077193,0.75,-0.16,1.27,3.79,0.0086373597142087
ING_2019_03,ING,201903.0,2019,35.0,3,0.0816831683168317,0.75,-0.16,1.27,3.79,0.0086373597142087
IPL_2019_03,IPL,201903.0,2019,92.0,3,-0.0741839762611276,0.75,-0.16,1.27,3.79,0.0086373597142087
JBH_2019_03,JBH,201903.0,2019,90.0,3,0.1497695852534561,0.75,-0.16,1.27,3.79,0.0086373597142087
AGL_2019_04,AGL,201904.0,2019,91.0,4,0.0211299954065227,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AHY_2019_04,AHY,201904.0,2019,48.0,4,0.0337078651685394,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AIS_2019_04,AIS,201904.0,2019,122.0,4,-0.2812750831326682,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AMI_2019_04,AMI,201904.0,2019,122.0,4,-0.1629655331945408,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AMP_2019_04,AMP,201904.0,2019,104.0,4,0.0809523809523808,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AQZ_2019_04,AQZ,201904.0,2019,129.0,4,-0.0225563909774436,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AZJ_2019_04,AZJ,201904.0,2019,81.0,4,0.0461538461538462,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BGA_2019_04,BGA,201904.0,2019,71.0,4,0.1072199354766936,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BHP_2019_04,BHP,201904.0,2019,122.0,4,-0.0283209080431263,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BIN_2019_04,BIN,201904.0,2019,47.0,4,0.1045751633986926,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BKW_2019_04,BKW,201904.0,2019,30.0,4,-0.0548498845265588,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BLD_2019_04,BLD,201904.0,2019,30.0,4,0.0566716085989622,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BPT_2019_04,BPT,201904.0,2019,50.0,4,0.0339805825242718,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
BSL_2019_04,BSL,201904.0,2019,56.0,4,-0.03584229390681,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
CCL_2019_04,CCL,201904.0,2019,114.0,4,0.0173410404624276,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
CIM_2019_04,CIM,201904.0,2019,39.0,4,0.0482801491918774,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
CSL_2019_04,CSL,201904.0,2019,95.0,4,0.0186211141889811,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
CSR_2019_04,CSR,201904.0,2019,30.0,4,0.072289156626506,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
CWY_2019_04,CWY,201904.0,2019,47.0,4,0.0135135135135133,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
DOW_2019_04,DOW,201904.0,2019,216.0,4,0.0078113602907046,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
EVT_2019_04,EVT,201904.0,2019,115.0,4,-0.0381791483113068,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
GNC_2019_04,GNC,201904.0,2019,35.0,4,-0.0195954025232436,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
GRR_2019_04,GRR,201904.0,2019,122.0,4,-0.0360889634913974,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
ILU_2019_04,ILU,201904.0,2019,122.0,4,-0.0400155232633349,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
ING_2019_04,ING,201904.0,2019,35.0,4,0.0183066361556063,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
IPL_2019_04,IPL,201904.0,2019,92.0,4,0.080128205128205,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
JBH_2019_04,JBH,201904.0,2019,90.0,4,0.0328657314629259,1.61,-0.46,-2.37,-0.3,-0.0092024950469029
AGL_2019_05,AGL,201905.0,2019,91.0,5,-0.0755735492577597,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AHY_2019_05,AHY,201905.0,2019,48.0,5,-0.0434782608695653,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AIS_2019_05,AIS,201905.0,2019,122.0,5,-0.3738034460753031,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AMI_2019_05,AMI,201905.0,2019,122.0,5,-0.1677490672930773,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AMP_2019_05,AMP,201905.0,2019,104.0,5,-0.0440528634361233,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AQZ_2019_05,AQZ,201905.0,2019,129.0,5,0.0153846153846153,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AZJ_2019_05,AZJ,201905.0,2019,81.0,5,0.0882352941176469,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BGA_2019_05,BGA,201905.0,2019,71.0,5,-0.0671971706454463,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BHP_2019_05,BHP,201905.0,2019,122.0,5,0.0096273674285078,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BIN_2019_05,BIN,201905.0,2019,47.0,5,0.0946745562130177,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BKW_2019_05,BKW,201905.0,2019,30.0,5,-0.003665241295052,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BLD_2019_05,BLD,201905.0,2019,30.0,5,0.1195762741590373,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BPT_2019_05,BPT,201905.0,2019,50.0,5,-0.147887323943662,-4.3,0.4,-1.79,5.99,-0.0005498463676504
BSL_2019_05,BSL,201905.0,2019,56.0,5,-0.2163568773234201,-4.3,0.4,-1.79,5.99,-0.0005498463676504
CCL_2019_05,CCL,201905.0,2019,114.0,5,0.0829545454545452,-4.3,0.4,-1.79,5.99,-0.0005498463676504
CIM_2019_05,CIM,201905.0,2019,39.0,5,-0.1073334651116822,-4.3,0.4,-1.79,5.99,-0.0005498463676504
CSL_2019_05,CSL,201905.0,2019,95.0,5,0.034849171576774,-4.3,0.4,-1.79,5.99,-0.0005498463676504
CSR_2019_05,CSR,201905.0,2019,30.0,5,0.1207865168539326,-4.3,0.4,-1.79,5.99,-0.0005498463676504
CWY_2019_05,CWY,201905.0,2019,47.0,5,-0.0088888888888889,-4.3,0.4,-1.79,5.99,-0.0005498463676504
DOW_2019_05,DOW,201905.0,2019,216.0,5,-0.078810927466049,-4.3,0.4,-1.79,5.99,-0.0005498463676504
EVT_2019_05,EVT,201905.0,2019,115.0,5,-0.0229007633587785,-4.3,0.4,-1.79,5.99,-0.0005498463676504
GNC_2019_05,GNC,201905.0,2019,35.0,5,-0.1422242134607725,-4.3,0.4,-1.79,5.99,-0.0005498463676504
GRR_2019_05,GRR,201905.0,2019,122.0,5,-0.019155420113191,-4.3,0.4,-1.79,5.99,-0.0005498463676504
ILU_2019_05,ILU,201905.0,2019,122.0,5,0.1273188698737815,-4.3,0.4,-1.79,5.99,-0.0005498463676504
ING_2019_05,ING,201905.0,2019,35.0,5,-0.0561797752808989,-4.3,0.4,-1.79,5.99,-0.0005498463676504
IPL_2019_05,IPL,201905.0,2019,92.0,5,-0.0267062314540059,-4.3,0.4,-1.79,5.99,-0.0005498463676504
JBH_2019_05,JBH,201905.0,2019,90.0,5,0.0911913077221575,-4.3,0.4,-1.79,5.99,-0.0005498463676504
AGL_2019_06,AGL,201906.0,2019,91.0,6,-0.0262773722627737,5.07,-4.21,0.11,3.25,0.018850102048594
AHY_2019_06,AHY,201906.0,2019,48.0,6,0.0227272727272727,5.07,-4.21,0.11,3.25,0.018850102048594
AIS_2019_06,AIS,201906.0,2019,122.0,6,-0.0835668789808916,5.07,-4.21,0.11,3.25,0.018850102048594
AMI_2019_06,AMI,201906.0,2019,122.0,6,-0.201560684044496,5.07,-4.21,0.11,3.25,0.018850102048594
AMP_2019_06,AMP,201906.0,2019,104.0,6,-0.0230414746543777,5.07,-4.21,0.11,3.25,0.018850102048594
AQZ_2019_06,AQZ,201906.0,2019,129.0,6,-0.0227272727272727,5.07,-4.21,0.11,3.25,0.018850102048594
AZJ_2019_06,AZJ,201906.0,2019,81.0,6,0.0424710424710426,5.07,-4.21,0.11,3.25,0.018850102048594
BGA_2019_06,BGA,201906.0,2019,71.0,6,0.0127100387763894,5.07,-4.21,0.11,3.25,0.018850102048594
BHP_2019_06,BHP,201906.0,2019,122.0,6,0.0900405990214596,5.07,-4.21,0.11,3.25,0.018850102048594
BIN_2019_06,BIN,201906.0,2019,47.0,6,0.2216216216216213,5.07,-4.21,0.11,3.25,0.018850102048594
BKW_2019_06,BKW,201906.0,2019,30.0,6,-0.0012262415695891,5.07,-4.21,0.11,3.25,0.018850102048594
BLD_2019_06,BLD,201906.0,2019,30.0,6,-0.0570837771790213,5.07,-4.21,0.11,3.25,0.018850102048594
BPT_2019_06,BPT,201906.0,2019,50.0,6,0.09366391184573,5.07,-4.21,0.11,3.25,0.018850102048594
BSL_2019_06,BSL,201906.0,2019,56.0,6,0.1432637571157498,5.07,-4.21,0.11,3.25,0.018850102048594
CCL_2019_06,CCL,201906.0,2019,114.0,6,0.0724029380902415,5.07,-4.21,0.11,3.25,0.018850102048594
CIM_2019_06,CIM,201906.0,2019,39.0,6,-0.0086359610274577,5.07,-4.21,0.11,3.25,0.018850102048594
CSL_2019_06,CSL,201906.0,2019,95.0,6,0.0462796243126186,5.07,-4.21,0.11,3.25,0.018850102048594
CSR_2019_06,CSR,201906.0,2019,30.0,6,-0.0200501253132832,5.07,-4.21,0.11,3.25,0.018850102048594
CWY_2019_06,CWY,201906.0,2019,47.0,6,0.0448430493273543,5.07,-4.21,0.11,3.25,0.018850102048594
DOW_2019_06,DOW,201906.0,2019,216.0,6,-0.0294558804622658,5.07,-4.21,0.11,3.25,0.018850102048594
EVT_2019_06,EVT,201906.0,2019,115.0,6,-0.0234375,5.07,-4.21,0.11,3.25,0.018850102048594
GNC_2019_06,GNC,201906.0,2019,35.0,6,0.0323834948639079,5.07,-4.21,0.11,3.25,0.018850102048594
ILU_2019_06,ILU,201906.0,2019,122.0,6,0.1057475844207591,5.07,-4.21,0.11,3.25,0.018850102048594
ING_2019_06,ING,201906.0,2019,35.0,6,-0.042857142857143,5.07,-4.21,0.11,3.25,0.018850102048594
IPL_2019_06,IPL,201906.0,2019,92.0,6,0.0396341463414635,5.07,-4.21,0.11,3.25,0.018850102048594
JBH_2019_06,JBH,201906.0,2019,90.0,6,-0.0807254623044096,5.07,-4.21,0.11,3.25,0.018850102048594
AGL_2019_07,AGL,201907.0,2019,91.0,7,0.0479760119940029,-1.44,1.35,-3.53,-0.16,-0.0056397185374992
AHY_2019_07,AHY,201907.0,2019,48.0,7,0.0777777777777777,-1.44,1.35,-3.53,-0.16,-0.0056397185374992
