yearmonth,ticker,ln_marketcap,bm,leverage,investa,logppe,ppea,roe
201105,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201106,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201107,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201108,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201109,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201110,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201111,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201112,BLD,21.890058244329623,0.9827895515319798,0.18817925194071983,-0.06100917431192661,21.786216405060436,0.5107445306986591,0.0558
201201,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201202,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201203,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201204,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201205,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201206,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201207,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201208,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201209,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201210,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201211,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201212,BLD,21.528753631349343,1.5208769929966546,0.2651751781015833,-0.0637626748318998,21.994906635496882,0.5487990644858519,0.0316
201301,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201302,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201303,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201304,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201305,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201306,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201307,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201308,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201309,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201310,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201311,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201312,BLD,21.904545907413322,1.0414164594030235,0.2638369957570768,-0.056630359065290355,21.93136013623152,0.5299062757266798,0.0347
201401,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201402,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201403,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201404,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201405,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201406,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201407,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201408,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201409,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201410,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201411,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201412,BLD,22.13653442706971,0.8147486898020655,0.19814358439315716,-0.048245219549927144,21.66401500765294,0.46084797898940477,0.0382
201501,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201502,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201503,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201504,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201505,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201506,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201507,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201508,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201509,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201510,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201511,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201512,BLD,22.220835910043053,0.788246052435075,0.2254918675623146,-0.042605789886452756,21.618700586941188,0.41743103624646233,0.0669
201601,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201602,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201603,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201604,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201605,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201606,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201607,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201608,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201609,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201610,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201611,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201612,BLD,22.254782963434877,0.7580880220146797,0.23646237393328162,-0.05582277389880183,21.646611623294245,0.4340487888975088,0.0847
201701,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201702,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201703,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201704,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201705,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201706,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201707,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201708,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201709,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201710,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201711,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201712,BLD,22.821002359185194,0.6677338894984177,0.2788824944167669,-0.03651649201168184,21.73693733076212,0.295879144476894,0.0649
201801,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201802,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201803,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201804,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201805,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201806,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201807,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201808,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201809,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201810,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201811,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201812,BLD,22.75866764289683,0.74860285561386,0.26569088251685014,-0.04471993522812109,21.74647187516469,0.29253546155221183,0.0816
201901,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201902,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201903,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201904,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201905,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201906,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201907,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201908,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201909,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201910,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201911,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
201912,BLD,22.515415138659908,0.9761027425966436,0.25152718547313935,-0.04750778000146694,21.781195010338987,0.3018116663348596,0.0751
202001,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202002,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202003,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202004,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202005,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202006,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202007,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202008,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202009,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202010,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202011,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202012,BLD,22.259106270316554,0.9762922515486723,0.3786133449250163,-0.03757878722016953,21.860136837731613,0.33873071071506194,0.0403
202101,BLD,22.85488463113018,0.5177671132113256,0.23771161858551765,-0.033977638310215705,21.432138717967838,0.2678788038605559,-0.0848
202102,BLD,22.85488463113018,0.5177671132113256,0.23771161858551765,-0.033977638310215705,21.432138717967838,0.2678788038605559,-0.0848
202103,BLD,22.85488463113018,0.5177671132113256,0.23771161858551765,-0.033977638310215705,21.432138717967838,0.2678788038605559,-0.0848
202104,BLD,22.85488463113018,0.5177671132113256,0.23771161858551765,-0.033977638310215705,21.432138717967838,0.2678788038605559,-0.0848
202105,BLD,22.85488463113018,0.5177671132113256,0.23771161858551765,-0.033977638310215705,21.432138717967838,0.2678788038605559,-0.0848
