ticker_year_month,ticker,year,ret,month,MKT-RF,SMB,HML,WML,pmc
ING_2020_02,ING,2020,-0.0225988700564971,2,-6.79,-1.93,3.57,-3.15,-0.0341078892418388
IPL_2020_02,IPL,2020,-0.1676829268292682,2,-6.79,-1.93,3.57,-3.15,-0.0341078892418388
JBH_2020_02,JBH,2020,-0.072365103378719,2,-6.79,-1.93,3.57,-3.15,-0.0341078892418388
ABC_2020_03,ABC,2020,-0.31,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
AGL_2020_03,AGL,2020,-0.1018808777429466,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
AIS_2020_03,AIS,2020,-0.265443654062149,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
ALD_2020_03,ALD,2020,-0.3174311926605505,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
AMI_2020_03,AMI,2020,-0.3924941360437841,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
AMP_2020_03,AMP,2020,-0.2029850746268657,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
APE_2020_03,APE,2020,-0.6587837837837838,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
AQZ_2020_03,AQZ,2020,-0.2914893617021277,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BGA_2020_03,BGA,2020,0.1308528533052144,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BHP_2020_03,BHP,2020,-0.1374985794220086,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BIN_2020_03,BIN,2020,-0.3356643356643356,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BKW_2020_03,BKW,2020,-0.2628348214285714,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BLD_2020_03,BLD,2020,-0.5464639241220971,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BPT_2020_03,BPT,2020,-0.3447293447293447,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
BSL_2020_03,BSL,2020,-0.269881556683587,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CCL_2020_03,CCL,2020,-0.2306353350739773,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CIM_2020_03,CIM,2020,-0.0247483221476509,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CSL_2020_03,CSL,2020,-0.0412357940911952,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CSR_2020_03,CSR,2020,-0.243436754176611,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CWN_2020_03,CWN,2020,-0.2519685039370078,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
CWY_2020_03,CWY,2020,-0.2533039647577092,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
DOW_2020_03,DOW,2020,-0.4771902864392545,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
EVN_2020_03,EVN,2020,-0.0544554455445545,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
EVT_2020_03,EVT,2020,-0.3483927019982623,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
FMG_2020_03,FMG,2020,-0.0079365079365079,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
GNC_2020_03,GNC,2020,-0.1125534909101353,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
HVN_2020_03,HVN,2020,-0.2048517520215632,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
ILU_2020_03,ILU,2020,-0.1630525825965565,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
ING_2020_03,ING,2020,-0.0491329479768786,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
IPL_2020_03,IPL,2020,-0.26007326007326,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
JBH_2020_03,JBH,2020,-0.2389236205490622,3,-19.08,-2.48,1.17,-2.79,-0.0255908763369945
ABC_2020_04,ABC,2020,0.318840579710145,4,11.12,1.13,-5.66,4.86,0.0295303987033164
AGL_2020_04,AGL,2020,-0.0133798720186154,4,11.12,1.13,-5.66,4.86,0.0295303987033164
AIS_2020_04,AIS,2020,0.3058103975535167,4,11.12,1.13,-5.66,4.86,0.0295303987033164
ALD_2020_04,ALD,2020,0.1164874551971326,4,11.12,1.13,-5.66,4.86,0.0295303987033164
AMI_2020_04,AMI,2020,0.3753753753753752,4,11.12,1.13,-5.66,4.86,0.0295303987033164
AMP_2020_04,AMP,2020,0.0711610486891385,4,11.12,1.13,-5.66,4.86,0.0295303987033164
APE_2020_04,APE,2020,0.6963696369636965,4,11.12,1.13,-5.66,4.86,0.0295303987033164
AQZ_2020_04,AQZ,2020,0.2732732732732732,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BGA_2020_04,BGA,2020,0.056767977266168,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BHP_2020_04,BHP,2020,0.1162851983041257,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BIN_2020_04,BIN,2020,0.2368421052631579,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BKW_2020_04,BKW,2020,0.0333080999242998,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BLD_2020_04,BLD,2020,0.4731950207468878,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BPT_2020_04,BPT,2020,0.3217391304347827,4,11.12,1.13,-5.66,4.86,0.0295303987033164
BSL_2020_04,BSL,2020,0.1877172653534182,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CCL_2020_04,CCL,2020,-0.0180995475113122,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CIM_2020_04,CIM,2020,0.0597849462365591,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CSL_2020_04,CSL,2020,0.0430093174495476,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CSR_2020_04,CSR,2020,0.1766561514195583,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CWN_2020_04,CWN,2020,0.3013157894736844,4,11.12,1.13,-5.66,4.86,0.0295303987033164
CWY_2020_04,CWY,2020,0.1032448377581121,4,11.12,1.13,-5.66,4.86,0.0295303987033164
DOW_2020_04,DOW,2020,0.3993095905393395,4,11.12,1.13,-5.66,4.86,0.0295303987033164
EVN_2020_04,EVN,2020,0.3376963350785342,4,11.12,1.13,-5.66,4.86,0.0295303987033164
EVT_2020_04,EVT,2020,0.0266666666666666,4,11.12,1.13,-5.66,4.86,0.0295303987033164
FMG_2020_04,FMG,2020,0.1960000000000001,4,11.12,1.13,-5.66,4.86,0.0295303987033164
GNC_2020_04,GNC,2020,0.1456310679611652,4,11.12,1.13,-5.66,4.86,0.0295303987033164
HVN_2020_04,HVN,2020,-0.0576271186440678,4,11.12,1.13,-5.66,4.86,0.0295303987033164
ILU_2020_04,ILU,2020,0.100272434115423,4,11.12,1.13,-5.66,4.86,0.0295303987033164
ING_2020_04,ING,2020,0.0638297872340425,4,11.12,1.13,-5.66,4.86,0.0295303987033164
IPL_2020_04,IPL,2020,0.1831683168316831,4,11.12,1.13,-5.66,4.86,0.0295303987033164
JBH_2020_04,JBH,2020,0.2557142857142855,4,11.12,1.13,-5.66,4.86,0.0295303987033164
ABC_2020_05,ABC,2020,-0.0036630036630035,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AGL_2020_05,AGL,2020,-0.0117924528301885,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AIS_2020_05,AIS,2020,-0.0850897736143637,5,0.32,5.61,-8.65,0.47,0.0347431701344908
ALD_2020_05,ALD,2020,0.0870786516853932,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AMI_2020_05,AMI,2020,-0.0152838427947599,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AMP_2020_05,AMP,2020,0.1398601398601398,5,0.32,5.61,-8.65,0.47,0.0347431701344908
APE_2020_05,APE,2020,0.2529182879377434,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AQZ_2020_05,AQZ,2020,0.25,5,0.32,5.61,-8.65,0.47,0.0347431701344908
AST_2020_05,AST,2020,-0.0638297872340425,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BGA_2020_05,BGA,2020,0.103298319327731,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BHP_2020_05,BHP,2020,0.0707877963088972,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BIN_2020_05,BIN,2020,0.004255319148936,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BKW_2020_05,BKW,2020,0.1311355311355311,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BLD_2020_05,BLD,2020,0.029799459215863,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BPT_2020_05,BPT,2020,0.0625,5,0.32,5.61,-8.65,0.47,0.0347431701344908
BSL_2020_05,BSL,2020,0.0760975609756096,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CCL_2020_05,CCL,2020,0.0092165898617511,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CIM_2020_05,CIM,2020,0.0121753246753246,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CSL_2020_05,CSL,2020,-0.1073549338659946,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CSR_2020_05,CSR,2020,0.0911528150134048,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CWN_2020_05,CWN,2020,-0.0303336703741153,5,0.32,5.61,-8.65,0.47,0.0347431701344908
CWY_2020_05,CWY,2020,0.0427807486631015,5,0.32,5.61,-8.65,0.47,0.0347431701344908
DOW_2020_05,DOW,2020,0.081531960626267,5,0.32,5.61,-8.65,0.47,0.0347431701344908
EVN_2020_05,EVN,2020,0.1937377690802346,5,0.32,5.61,-8.65,0.47,0.0347431701344908
EVT_2020_05,EVT,2020,0.1818181818181816,5,0.32,5.61,-8.65,0.47,0.0347431701344908
FMG_2020_05,FMG,2020,0.1622073578595317,5,0.32,5.61,-8.65,0.47,0.0347431701344908
GNC_2020_05,GNC,2020,0.2485875706214688,5,0.32,5.61,-8.65,0.47,0.0347431701344908
HVN_2020_05,HVN,2020,0.1726618705035971,5,0.32,5.61,-8.65,0.47,0.0347431701344908
ILU_2020_05,ILU,2020,0.0703150660703908,5,0.32,5.61,-8.65,0.47,0.0347431701344908
ING_2020_05,ING,2020,-0.0228571428571429,5,0.32,5.61,-8.65,0.47,0.0347431701344908
IPL_2020_05,IPL,2020,-0.1589958158995816,5,0.32,5.61,-8.65,0.47,0.0347431701344908
JBH_2020_05,JBH,2020,0.0557451649601821,5,0.32,5.61,-8.65,0.47,0.0347431701344908
ABC_2020_06,ABC,2020,0.1691176470588236,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AGL_2020_06,AGL,2020,0.0173031026252983,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AIS_2020_06,AIS,2020,-0.0379692832764504,6,7.58,-2.96,1.3,3.09,0.0016534659824494
ALD_2020_06,ALD,2020,0.0823181985972683,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AMI_2020_06,AMI,2020,0.5384859043395631,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AMP_2020_06,AMP,2020,0.138036809815951,6,7.58,-2.96,1.3,3.09,0.0016534659824494
APE_2020_06,APE,2020,0.0481366459627328,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AQZ_2020_06,AQZ,2020,0.1433962264150943,6,7.58,-2.96,1.3,3.09,0.0016534659824494
AST_2020_06,AST,2020,-0.0511363636363636,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BGA_2020_06,BGA,2020,-0.1666698402422072,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BHP_2020_06,BHP,2020,0.0340656347873451,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BIN_2020_06,BIN,2020,-0.0889830508474576,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BKW_2020_06,BKW,2020,0.025259067357513,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BLD_2020_06,BLD,2020,0.2186423062195721,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BPT_2020_06,BPT,2020,-0.0588235294117647,6,7.58,-2.96,1.3,3.09,0.0016534659824494
BSL_2020_06,BSL,2020,0.0598368087035359,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CCL_2020_06,CCL,2020,-0.0114155251141552,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CIM_2020_06,CIM,2020,-0.032878909382518,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CSL_2020_06,CSL,2020,0.039026862645717,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CSR_2020_06,CSR,2020,-0.0958230958230959,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CWN_2020_06,CWN,2020,0.008342022940563,6,7.58,-2.96,1.3,3.09,0.0016534659824494
CWY_2020_06,CWY,2020,0.1282051282051284,6,7.58,-2.96,1.3,3.09,0.0016534659824494
DOW_2020_06,DOW,2020,-0.0288172722961222,6,7.58,-2.96,1.3,3.09,0.0016534659824494
EVN_2020_06,EVN,2020,-0.0704918032786885,6,7.58,-2.96,1.3,3.09,0.0016534659824494
EVT_2020_06,EVT,2020,-0.0758241758241757,6,7.58,-2.96,1.3,3.09,0.0016534659824494
FMG_2020_06,FMG,2020,-0.0035971223021583,6,7.58,-2.96,1.3,3.09,0.0016534659824494
GNC_2020_06,GNC,2020,-0.0678733031674208,6,7.58,-2.96,1.3,3.09,0.0016534659824494
HVN_2020_06,HVN,2020,0.0858895705521474,6,7.58,-2.96,1.3,3.09,0.0016534659824494
IGO_2020_06,IGO,2020,-0.0298675683291068,6,7.58,-2.96,1.3,3.09,0.0016534659824494
ILU_2020_06,ILU,2020,0.0389263962985693,6,7.58,-2.96,1.3,3.09,0.0016534659824494
ING_2020_06,ING,2020,-0.0643274853801169,6,7.58,-2.96,1.3,3.09,0.0016534659824494
IPL_2020_06,IPL,2020,-0.0671641791044774,6,7.58,-2.96,1.3,3.09,0.0016534659824494
JBH_2020_06,JBH,2020,0.1592133620689655,6,7.58,-2.96,1.3,3.09,0.0016534659824494
ABC_2020_07,ABC,2020,-0.3050314465408805,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AGL_2020_07,AGL,2020,-0.0252199413489735,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AIS_2020_07,AIS,2020,0.3028824833702883,7,2.32,2.34,-6.0,7.65,0.0230920427320671
ALD_2020_07,ALD,2020,-0.1036834924965893,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AMI_2020_07,AMI,2020,0.089973234506897,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AMP_2020_07,AMP,2020,-0.2102425876010781,7,2.32,2.34,-6.0,7.65,0.0230920427320671
APE_2020_07,APE,2020,0.2014814814814813,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AQZ_2020_07,AQZ,2020,0.0297029702970297,7,2.32,2.34,-6.0,7.65,0.0230920427320671
AST_2020_07,AST,2020,0.0658682634730538,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BHP_2020_07,BHP,2020,0.0259640497772315,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BIN_2020_07,BIN,2020,-0.0976744186046512,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BKW_2020_07,BKW,2020,0.0315855969677825,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BLD_2020_07,BLD,2020,-0.0527875033665499,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BPT_2020_07,BPT,2020,-0.069078947368421,7,2.32,2.34,-6.0,7.65,0.0230920427320671
BSL_2020_07,BSL,2020,-0.0427715996578271,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CCL_2020_07,CCL,2020,-0.0554272517321016,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CIM_2020_07,CIM,2020,-0.109452736318408,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CSL_2020_07,CSL,2020,-0.058884668989547,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CSR_2020_07,CSR,2020,-0.0516304347826086,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CTP_2020_07,CTP,2020,0.1234567901234566,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CWN_2020_07,CWN,2020,-0.0744570837642193,7,2.32,2.34,-6.0,7.65,0.0230920427320671
CWY_2020_07,CWY,2020,-0.0500000000000001,7,2.32,2.34,-6.0,7.65,0.0230920427320671
DOW_2020_07,DOW,2020,-0.0442527265539612,7,2.32,2.34,-6.0,7.65,0.0230920427320671
EVN_2020_07,EVN,2020,0.0405643738977072,7,2.32,2.34,-6.0,7.65,0.0230920427320671
EVT_2020_07,EVT,2020,-0.1165279429250892,7,2.32,2.34,-6.0,7.65,0.0230920427320671
FMG_2020_07,FMG,2020,0.2570397111913358,7,2.32,2.34,-6.0,7.65,0.0230920427320671
GNC_2020_07,GNC,2020,-0.0946601941747573,7,2.32,2.34,-6.0,7.65,0.0230920427320671
GRR_2020_07,GRR,2020,0.0309229305423406,7,2.32,2.34,-6.0,7.65,0.0230920427320671
HVN_2020_07,HVN,2020,0.0508474576271187,7,2.32,2.34,-6.0,7.65,0.0230920427320671
IGO_2020_07,IGO,2020,-0.0554541305340027,7,2.32,2.34,-6.0,7.65,0.0230920427320671
ILU_2020_07,ILU,2020,0.0597123446411125,7,2.32,2.34,-6.0,7.65,0.0230920427320671
ING_2020_07,ING,2020,0.0374999999999998,7,2.32,2.34,-6.0,7.65,0.0230920427320671
IPL_2020_07,IPL,2020,-0.016,7,2.32,2.34,-6.0,7.65,0.0230920427320671
JBH_2020_07,JBH,2020,0.0613525447362306,7,2.32,2.34,-6.0,7.65,0.0230920427320671
ABC_2020_08,ABC,2020,0.1538461538461537,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AGL_2020_08,AGL,2020,-0.1095066185318892,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AIS_2020_08,AIS,2020,0.3022464261402313,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
ALD_2020_08,ALD,2020,-0.0098934550989345,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AMI_2020_08,AMI,2020,-0.0183226293917641,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AMP_2020_08,AMP,2020,0.0443686006825938,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
APE_2020_08,APE,2020,0.0998766954377312,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AQZ_2020_08,AQZ,2020,0.1794871794871795,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
AST_2020_08,AST,2020,0.0224719101123596,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BHP_2020_08,BHP,2020,0.0315657260208666,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BIN_2020_08,BIN,2020,0.1494845360824741,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BKW_2020_08,BKW,2020,0.0998162890385794,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BLD_2020_08,BLD,2020,0.1170031276656242,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BPT_2020_08,BPT,2020,0.0742049469964665,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
BSL_2020_08,BSL,2020,0.1340482573726542,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CCL_2020_08,CCL,2020,0.1124694376528117,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CIM_2020_08,CIM,2020,-0.0144320297951582,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CSL_2020_08,CSL,2020,0.0589037175476794,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CSR_2020_08,CSR,2020,0.0487106017191976,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CTP_2020_08,CTP,2020,0.098901098901099,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CWN_2020_08,CWN,2020,0.0067039106145252,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
CWY_2020_08,CWY,2020,0.2344497607655504,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
DOW_2020_08,DOW,2020,0.0924574209245741,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
EVN_2020_08,EVN,2020,-0.0593220338983051,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
EVT_2020_08,EVT,2020,0.1184387617765816,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
FMG_2020_08,FMG,2020,0.0005743825387709,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
GNC_2020_08,GNC,2020,0.1528150134048256,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
GRR_2020_08,GRR,2020,0.1199815413013383,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
HVN_2020_08,HVN,2020,0.1881720430107525,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
IGO_2020_08,IGO,2020,-0.0369434865690001,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
ILU_2020_08,ILU,2020,0.1204571281545487,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
ING_2020_08,ING,2020,-0.0301204819277107,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
IPL_2020_08,IPL,2020,0.1382113821138211,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
JBH_2020_08,JBH,2020,0.0983139916794393,8,6.42,0.41,-3.91,3.42,-0.0026094515340967
ABC_2020_09,ABC,2020,0.1176470588235294,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AGL_2020_09,AGL,2020,-0.0797297297297298,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AIS_2020_09,AIS,2020,-0.0535807631991637,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
ALD_2020_09,ALD,2020,-0.0795541890853189,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AMI_2020_09,AMI,2020,-0.0654223590533,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AMP_2020_09,AMP,2020,-0.1470588235294118,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
APE_2020_09,APE,2020,0.0257847533632287,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AQZ_2020_09,AQZ,2020,-0.0461956521739131,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
AST_2020_09,AST,2020,0.0329670329670328,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BHP_2020_09,BHP,2020,-0.0609359770819816,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BIN_2020_09,BIN,2020,0.0852017937219731,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BKW_2020_09,BKW,2020,0.0807349665924275,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BLD_2020_09,BLD,2020,0.1371600695770227,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BPT_2020_09,BPT,2020,-0.131578947368421,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
BSL_2020_09,BSL,2020,0.0007880220646176,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CCL_2020_09,CCL,2020,0.043956043956044,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CIM_2020_09,CIM,2020,-0.1237600377893245,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CSL_2020_09,CSL,2020,0.003461417432957,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CSR_2020_09,CSR,2020,0.1666666666666665,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CTP_2020_09,CTP,2020,0.25,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CWN_2020_09,CWN,2020,-0.0244173140954495,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
CWY_2020_09,CWY,2020,-0.1899224806201551,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
DOW_2020_09,DOW,2020,-0.020044543429844,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
EVN_2020_09,EVN,2020,0.0360360360360361,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
EVT_2020_09,EVT,2020,0.1600481347773765,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
FMG_2020_09,FMG,2020,-0.0642939150401837,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
GNC_2020_09,GNC,2020,-0.1209302325581395,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
GRR_2020_09,GRR,2020,-0.1252575195714874,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
HVN_2020_09,HVN,2020,0.0248868778280544,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
IGO_2020_09,IGO,2020,-0.0609619814354459,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
ILU_2020_09,ILU,2020,-0.1104541018428152,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
ING_2020_09,ING,2020,-0.0745341614906832,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
IPL_2020_09,IPL,2020,-0.0333333333333334,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
JBH_2020_09,JBH,2020,-0.0618022328548643,9,-4.98,2.87,0.14,0.71,-0.0169674862315209
ABC_2020_10,ABC,2020,-0.0070175438596491,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AGL_2020_10,AGL,2020,-0.0837004405286342,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AIS_2020_10,AIS,2020,0.1886219276442973,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
ALD_2020_10,ALD,2020,0.083089770354906,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AMI_2020_10,AMI,2020,-0.0700020588840848,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AMP_2020_10,AMP,2020,0.1724137931034484,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
APE_2020_10,APE,2020,0.1868852459016392,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AQZ_2020_10,AQZ,2020,-0.0626780626780626,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
AST_2020_10,AST,2020,0.0638297872340425,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
BHP_2020_10,BHP,2020,-0.0511227766876352,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
BIN_2020_10,BIN,2020,0.0123966942148761,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
BKW_2020_10,BKW,2020,-0.1081916537867079,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
BPT_2020_10,BPT,2020,-0.1060606060606061,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
BSL_2020_10,BSL,2020,0.1543307086614174,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CCL_2020_10,CCL,2020,0.3084210526315789,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CIM_2020_10,CIM,2020,0.1590296495956873,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CSL_2020_10,CSL,2020,0.0019515679442507,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CSR_2020_10,CSR,2020,0.0327868852459016,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CTP_2020_10,CTP,2020,-0.0799999999999999,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CWN_2020_10,CWN,2020,-0.0580204778156996,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
CWY_2020_10,CWY,2020,-0.0191387559808612,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
EVN_2020_10,EVN,2020,-0.0365217391304347,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
EVT_2020_10,EVT,2020,-0.1441908713692946,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
FMG_2020_10,FMG,2020,0.0656441717791411,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
GNC_2020_10,GNC,2020,-0.0634920634920634,10,-0.03,-0.43,-0.11,0.39,-0.0104610416463301
