yearmonth,ticker,industry,ret,rmrf,smb,hml,rmw,cma,wml,pmc,winsor_ret,winsor_rmrf,winsor_smb,winsor_hml,winsor_rmw,winsor_cma,winsor_wml,winsor_pmc,ticker_encode,date,_Nobs,_R2,_adjR2,_b_winsor_rmrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_rmw,_b_winsor_cma,_b_winsor_wml,_b_winsor_pmc,_b_cons
201712,BLD,30,.035902541,.022001388,-.021437757,-.062863529,-.012394103,-.031940065,-.026980642,-.01985299,.035902541,.022001388,-.021437757,-.062863529,-.012394103,-.031940065,-.026980642,-.01985299,BLD,2017m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201706,BLD,30,.014603253,.0031584813,-.044342823,-.040371813,.0089268079,-.03979069,-.023228679,.028586831,.014603253,.0031584813,-.044342823,-.040371813,.0089268079,-.03979069,-.023228679,.028586831,BLD,2017m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201805,BLD,30,-.088647656,.015821278,.0084993392,-.026128108,.029916314,-.01101613,.010400846,.020523973,-.088647656,.015821278,.0084993392,-.026128108,.029916314,-.01101613,.010400846,.020523973,BLD,2018m5,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201812,BLD,30,-.031356327,.005161948,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,-.031356327,.005161948,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,BLD,2018m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201208,BLD,30,.026787655,.0088747647,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,.026787655,.0088747647,.029506359,.024192778,.020718513,.016324591,.042177208,-.012865888,BLD,2012m8,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201903,BLD,30,-.078331567,.012945677,.006711782,.02113083,.015685875,.0085267667,.046540622,-.0011806183,-.078331567,.012945677,.006711782,.02113083,.015685875,.0085267667,.046540622,-.0011806183,BLD,2019m3,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201504,BLD,30,-.0078406688,-.011333028,.055330433,-.038504347,-.10306957,-.071121737,.010086956,.017696965,-.0078406688,-.011333028,.055330433,-.038504347,-.061104979,-.071121737,.010086956,.017696965,BLD,2015m4,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201407,BLD,30,.020969536,.052188579,.011407335,.03828121,.0047393818,.0060527669,.0076692402,-.0042340332,.020969536,.052188579,.011407335,.03828121,.0047393818,.0060527669,.0076692402,-.0042340332,BLD,2014m7,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201908,BLD,30,-.17635423,-.025031898,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,-.17635423,-.025031898,.042104345,-.0049981545,.045490801,.013781274,.050519172,-.014019216,BLD,2019m8,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201503,BLD,30,.03910083,-.0064262222,.026412785,.031720407,.0044678017,.023963112,.086531833,-.021646522,.03910083,-.0064262222,.026412785,.031720407,.0044678017,.023963112,.086531833,-.021646522,BLD,2015m3,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201207,BLD,30,.13900235,.034738209,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,.13900235,.034738209,-.066583402,-.017496979,-.024274198,-.00026348114,.0060296501,-.023024095,BLD,2012m7,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201610,BLD,30,-.066672079,-.017264115,.015362275,.03039577,-.0035799295,.02799041,-.013502036,-.013142603,-.066672079,-.017264115,.015362275,.03039577,-.0035799295,.02799041,-.013502036,-.013142603,BLD,2016m10,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202007,BLD,30,-.052787505,.018081687,-.026258949,-.10561209,-.027686164,-.055564426,.024264453,-.0027269246,-.052787505,.018081687,-.026258949,-.099257998,-.027686164,-.055564426,.024264453,-.0027269246,BLD,2020m7,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201709,BLD,30,.014997322,-.0044984571,.023042377,-.010709759,.0030933535,.0031941063,.023646893,.0065505491,.014997322,-.0044984571,.023042377,-.010709759,.0030933535,.0031941063,.023646893,.0065505491,BLD,2017m9,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202009,BLD,30,.13716006,-.034610465,.064302169,.036057342,.026435481,.018572453,.041954614,.0043076649,.13716006,-.034610465,.064302169,.036057342,.026435481,.018572453,.041954614,.0043076649,BLD,2020m9,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201802,BLD,30,-.023753323,.0021181868,.031918377,.038756389,.057405517,.030985922,.05595503,.047018871,-.023753323,.0021181868,.031918377,.038756389,.057405517,.030985922,.05595503,.047018871,BLD,2018m2,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201505,BLD,30,-.011075219,-.0020541658,.13096279,.048163697,-.0018282133,.055350032,.10232159,.044130433,-.011075219,-.0020541658,.089790881,.048163697,-.0018282133,.055350032,.10232159,.044130433,BLD,2015m5,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201205,BLD,30,-.066122487,-.066822484,.081407823,.11353949,.07893616,.093551226,.12557542,.0065476676,-.066122487,-.066822484,.081407823,.10987329,.07893616,.089470416,.10532741,.0065476676,BLD,2012m5,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201901,BLD,30,.0020318204,.044723842,-.074535772,-.019765383,-.02229026,-.028893782,-.032972429,-.010256243,.0020318204,.044723842,-.074535772,-.019765383,-.02229026,-.028893782,-.032972429,-.010256243,BLD,2019m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202004,BLD,30,.47319502,.10551772,-.048922099,-.11277871,.0013920193,-.092935197,-.013843284,-.0036791256,.25391155,.10551772,-.048922099,-.099257998,.0013920193,-.075081535,-.013843284,-.0036791256,BLD,2020m4,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202001,BLD,30,.11160477,.046083223,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,.11160477,.046083223,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,BLD,2020m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201810,BLD,30,-.18814319,-.059481341,.025044912,.034830544,.024942979,.041558165,.00068276672,-.0075736884,-.18814319,-.059481341,.025044912,.034830544,.024942979,.041558165,.00068276672,-.0075736884,BLD,2018m10,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201906,BLD,30,-.057083778,.040100832,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,-.057083778,.040100832,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.021006085,BLD,2019m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201408,BLD,30,.027964167,-.0040287855,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.013895665,.027964167,-.0040287855,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.013895665,BLD,2014m8,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201909,BLD,30,.13645825,.019393774,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,.13645825,.019393774,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,BLD,2019m9,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201510,BLD,30,.022760341,.049300265,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.020040307,.022760341,.049300265,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.020040307,BLD,2015m10,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201807,BLD,30,.018367028,.013169169,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.013018376,.018367028,.013169169,-.033033211,.0080444757,-.012046791,-.00021084685,-.014433872,.013018376,BLD,2018m7,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201711,BLD,30,.051751215,.024078764,-.0044826232,.0033067109,.018177258,-.00063853635,.023538748,-.00041950023,.051751215,.024078764,-.0044826232,.0033067109,.018177258,-.00063853635,.023538748,-.00041950023,BLD,2017m11,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201608,BLD,30,-.037868723,-.012810254,.014278733,.019984802,-.002338941,-.0053421347,-.018956615,-.023067629,-.037868723,-.012810254,.014278733,.019984802,-.002338941,-.0053421347,-.018956615,-.023067629,BLD,2016m8,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201501,BLD,30,.056596626,.034453616,.023326255,.10069765,.0086741811,.051260069,.1071277,-.009442349,.056596626,.034453616,.023326255,.10069765,.0086741811,.051260069,.10532741,-.009442349,BLD,2015m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201704,BLD,30,.054794919,.0099879485,.006758261,.035391305,.016268522,.0096215652,.028335305,.00048872747,.054794919,.0099879485,.006758261,.035391305,.016268522,.0096215652,.028335305,.00048872747,BLD,2017m4,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201911,BLD,30,.021848682,.034396231,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,.021848682,.034396231,.0072695296,.018204782,.042834647,.017693788,.014321234,.048726458,BLD,2019m11,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201702,BLD,30,.0068691359,.0123101,-.030109027,.010048829,-.023809755,-.017116779,-.034636628,.017632658,.0068691359,.0123101,-.030109027,.010048829,-.023809755,-.017116779,-.034636628,.017632658,BLD,2017m2,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201612,BLD,30,.07555721,.039990027,.041360807,.045182504,.044562768,.038262133,.02586744,.01074835,.07555721,.039990027,.041360807,.045182504,.044562768,.038262133,.02586744,.01074835,BLD,2016m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201811,BLD,30,-.090914607,-.024679964,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,-.090914607,-.024679964,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,BLD,2018m11,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201601,BLD,30,-.052454356,-.048406716,.021708084,.025412535,.044757999,.050829183,.021810986,.020879021,-.052454356,-.048406716,.021708084,.025412535,.044757999,.050829183,.021810986,.020879021,BLD,2016m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201402,BLD,30,.17261127,.041599993,-.037313882,-.030947559,-.0092041139,-.014884833,-.0019562985,.0051593021,.17261127,.041599993,-.037313882,-.030947559,-.0092041139,-.014884833,-.0019562985,.0051593021,BLD,2014m2,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201801,BLD,30,.026970955,.00061964366,-.048212562,-.021642512,-.031884059,-.040096618,-.024251208,.015828457,.026970955,.00061964366,-.048212562,-.021642512,-.031884059,-.040096618,-.024251208,.015828457,BLD,2018m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201808,BLD,30,.052649084,.010193692,.010145165,-.0073576034,.040032934,.01710533,.026931446,.046134088,.052649084,.010193692,.010145165,-.0073576034,.040032934,.01710533,.026931446,.046134088,BLD,2018m8,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201506,BLD,30,-.065474801,-.05595744,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.026127325,-.065474801,-.05595744,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.026127325,BLD,2015m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201910,BLD,30,.041421577,-.001172703,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,.041421577,-.001172703,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.036940932,BLD,2019m10,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201401,BLD,30,-.0041719293,-.026985457,.060730617,.0088581527,.024072714,.031118384,.032752164,.0099399015,-.0041719293,-.026985457,.060730617,.0088581527,.024072714,.031118384,.032752164,.0099399015,BLD,2014m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201507,BLD,30,.13503729,.039864343,-.011307925,.023754317,.10019632,.071346313,-.0044639432,.049716927,.13503729,.039864343,-.011307925,.023754317,.094508007,.071346313,-.0044639432,.049716927,BLD,2015m7,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202006,BLD,30,.21864231,.036760502,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0017653557,.21864231,.036760502,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0017653557,BLD,2020m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201201,BLD,30,.12221715,.060228199,-.066893034,-.038631532,-.058490966,-.076727271,-.096586704,.015290664,.12221715,.060228199,-.066893034,-.038631532,-.058490966,-.075081535,-.096586704,.015290664,BLD,2012m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201604,BLD,30,.042067945,.046917666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.0026698238,.042067945,.046917666,.017465761,.019766362,.005062521,.01206435,-.0061404053,.0026698238,BLD,2016m4,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201502,BLD,30,.096436605,.073303603,-.0055059162,-.033266671,.026948204,-.0045073279,.0031818021,.0036988819,.096436605,.073303603,-.0055059162,-.033266671,.026948204,-.0045073279,.0031818021,.0036988819,BLD,2015m2,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201606,BLD,30,-.085297748,-.015780458,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0075781643,-.085297748,-.015780458,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0075781643,BLD,2016m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
202112,BLD,30,-.00813278,.031706311,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.001490738,-.00813278,.031706311,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.001490738,BLD,2021m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201309,BLD,30,.14283851,.021966558,-.03513876,-.057917133,-.037541542,-.033697091,-.024182072,-.022158053,.14283851,.021966558,-.03513876,-.057917133,-.037541542,-.033697091,-.024182072,-.022158053,BLD,2013m9,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201512,BLD,30,.042309303,.026048783,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.02253183,.042309303,.026048783,-.01699822,-.042089857,-.0041080071,-.0036160143,.0094709964,.02253183,BLD,2015m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201701,BLD,30,.075783782,.0040865294,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.059631448,.075783782,.0040865294,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.058425445,BLD,2017m1,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201806,BLD,30,.041458651,.02834852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.015358549,.041458651,.02834852,.010204897,.017471086,.030877717,.023918549,.0092838313,-.015358549,BLD,2018m6,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201710,BLD,30,.056112576,.041805815,.038899921,.034609057,.01295041,.014993679,.044825401,.00045764475,.056112576,.041805815,.038899921,.034609057,.01295041,.014993679,.044825401,.00045764475,BLD,2017m10,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201312,BLD,30,-.010378395,.011017656,.024267793,.003449341,.023252258,.01025342,.050163914,-.009937074,-.010378395,.011017656,.024267793,.003449341,.023252258,.01025342,.050163914,-.009937074,BLD,2013m12,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201602,BLD,30,.04287158,-.0097274119,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.058425445,.04287158,-.0097274119,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.058425445,BLD,2016m2,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201603,BLD,30,.05820933,.045155935,-.088500716,-.057728875,-.052413739,-.054371946,-.10519211,-.0066552074,.05820933,.045155935,-.074928038,-.057728875,-.052413739,-.054371946,-.096586704,-.0066552074,BLD,2016m3,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201804,BLD,30,-.075274967,.042121265,-.032812681,.034724373,.016093461,.021763738,.029762881,.010400009,-.075274967,.042121265,-.032812681,.034724373,.016093461,.021763738,.029762881,.010400009,BLD,2018m4,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201609,BLD,30,.021184919,.0045553073,-.001711428,-.0092943637,-.019043854,-.0084080463,-.026429828,.0084990505,.021184919,.0045553073,-.001711428,-.0092943637,-.019043854,-.0084080463,-.026429828,.0084990505,BLD,2016m9,96,.3639076845260193,.3133094321587708,1.467438059073393,.3113202345678929,-.3734260170281141,-.6865653106581844,.1388919106030506,.1645184487686734,.7052087269610159,-.0068553062388593
201406,BPT,50,.015106853,-.016842084,.0026333868,-.0029065707,-.012205785,-.011612218,-.00092801452,-.01131599,.015106853,-.016842084,.0026333868,-.0029065707,-.012205785,-.011612218,-.00092801452,-.01131599,BPT,2014m6,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
202001,BPT,50,.063745022,.046083223,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,.063745022,.046083223,.026935395,.011097918,.053192265,.0354793,.080699466,.011249088,BPT,2020m1,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201506,BPT,50,-.045454547,-.05595744,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.026127325,-.045454547,-.05595744,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.026127325,BPT,2015m6,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201905,BPT,50,-.14788732,.016885577,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,-.14788732,.016885577,.021855986,-.00043350176,.040176112,.030914271,.078750156,-.0081298016,BPT,2019m5,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
202003,BPT,50,-.34472933,-.1726186,.030316567,.068879485,.044685215,.076486416,.027041361,.084600709,-.22222222,-.074468918,.030316567,.068879485,.044685215,.076486416,.027041361,.058425445,BPT,2020m3,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201812,BPT,50,-.11803278,.005161948,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,-.11803278,.005161948,.012506206,.048681948,.043188211,.031267837,.046816152,.038418796,BPT,2018m12,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
202005,BPT,50,.0625,.057367444,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,.0625,.057367444,.041350443,-.099257998,.056239557,-.041969426,-.0093317013,-.052912232,BPT,2020m5,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
202102,BPT,50,.0030395137,.024895661,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.024565645,.0030395137,.024895661,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.024565645,BPT,2021m2,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201507,BPT,50,-.071428575,.039864343,-.011307925,.023754317,.10019632,.071346313,-.0044639432,.049716927,-.071428575,.039864343,-.011307925,.023754317,.094508007,.071346313,-.0044639432,.049716927,BPT,2015m7,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201909,BPT,50,.03265306,.019393774,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,.03265306,.019393774,.0083470149,-.00081072742,.0044649281,-.0094707664,-.017931724,-.018899441,BPT,2019m9,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201811,BPT,50,-.13352273,-.024679964,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,-.13352273,-.024679964,-.046004169,-.043292578,-.032543056,-.059368439,-.06333898,-.028198348,BPT,2018m11,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
201410,BPT,50,-.1737783,.035746086,-.050649039,-.025700124,.015450676,.0046162866,.017637433,.0071198721,-.1737783,.035746086,-.050649039,-.025700124,.015450676,.0046162866,.017637433,.0071198721,BPT,2014m10,79,.3912296778335589,.3312100686058815,1.706038044783358,.5922444908467874,.0014289467316726,-.0753843616473621,-.2056492282459756,-.8527308420272065,-.3729141402604086,-.0162994528962037
