ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ICOR,iShares Core Corporate Bond ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
ICQ,Icar Asia Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,"553,618.00","653,381.00","530,013.00","537,065.00","486,042.00",--,0.00,0.00,"490,823.00","856,305.00", , 
ICR,InteliCare Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,"160,537.00","79,573.00","14,728.00",--
ICS,ICSGlobal Limited,Annual Balance Sheet - NCL Long-Term Debt,"51,144.00",--,--,0.00,0.00,0.00,0.00,0.00,0.00,"516,673.00",0.00,0.00,--,--,--,--,--,--,--,--,"285,370.00",--,--
ICT,iCollege Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,"200,000.00","455,104.00","17,411.00","399,625.00",--,--,0.00,0.00,--,0.00,0.00,"1,304,921.00","3,428,613.00","15,872,000.00"
ICT1,Incitec Limited,Annual Balance Sheet - NCL Long-Term Debt,"20,369,000.00",0.00,0.00, , , , , , ,"200,000.00","455,104.00","17,411.00","399,625.00",--, , , , , , , , , 
ICZ,Indus Coal Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,--,--, , , , , , , , , 
ID8,identitii Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--, ,--,"474,818.00",--,--
IDA,Indiana Resources Limited,Annual Balance Sheet - NCL Long-Term Debt,"38,825.00",0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,"16,352,000.00","20,474,000.00",0.00,0.00,0.00,--,--,--,0.00,--,"52,000.00", 
IDC,Indochine Mining Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,--,--,--,--,--,--, , , , , 
IDE,IDEAS International Limited,Annual Balance Sheet - NCL Long-Term Debt,"112,303.00","72,603.00",0.00,0.00,"11,597.00","532,358.00","383,317.00","234,135.00","110,836.00","14,908.00","11,299.00","9,235.00", , , , , , , , , , , 
IDG,Indago Resources Ltd,Annual Balance Sheet - NCL Long-Term Debt,"325,054,000.00","345,828,000.00","338,339,000.00", , , ,--,--,--,--,--, , , , , , , , , , , , 
IDL,Industrea Limited,Annual Balance Sheet - NCL Long-Term Debt,"181,046.00","147,996.00","70,914.00","603,887.00","3,411,681.00","713,199.00","2,704,000.00","1,534,000.00","151,670,000.00","181,041,000.00","103,879,000.00","148,313,000.00","171,747,000.00", , , , , , , , , , 
IDM,IDM International Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"52,718.00",0.00,--,--,"24,200,000.00","253,000.00","190,000.00","47,000.00", , , , , , , , 
IDO,Indo Mines Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,--,0.00,0.00,--,--,0.00,--,"4,669,280.00","5,616,451.00","4,784,576.00","4,452,755.00","4,240,433.00","5,223,600.00","5,375,080.00",0.00, , , , , 
IDP,Indopac Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,0.00,0.00,0.00,--,--,--,--,--, , , , , , , , 
IDT,IDT Australia Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,201,447.00","1,697,848.00","787,602.00","2,141,000.00","2,055,000.00","1,463,000.00","975,000.00","371,000.00","25,000.00",0.00,"122,000.00","35,000.00","78,000.00","18,000.00","49,000.00","18,000.00","17,000.00","542,000.00","413,000.00","5,000.00",0.00,0.00,0.00
IDX,Integral Diagnostics Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,"53,400,000.00","61,781,000.00","61,397,000.00","52,503,000.00","130,120,000.00","255,063,000.00","291,384,000.00","323,781,000.00"
IDX1,IndexShares Fund 100,Annual Balance Sheet - NCL Long-Term Debt, ,--,--, , , , , , , , , , , , , , , , , , , , 
IEC,Intra Energy Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--,--,--,0.00,"1,486,000.00","805,000.00",0.00,0.00,0.00,0.00,"85,000.00",0.00, 
IEL,IDP Education Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,0.00,"102,000.00","39,108,000.00","58,928,000.00","60,478,000.00","127,132,000.00","125,218,000.00","237,978,000.00"
IEM,iShares MSCI Emerging Markets ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,--,0.00,--,--,--,--, ,--,--,--, 
IEQ,International Equities Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt,"7,410,000.00","8,535,000.00","28,536,000.00","32,896,000.00","28,737,000.00","40,775,000.00","40,029,000.00","58,709,000.00","29,169,000.00","48,262,000.00","45,623,000.00","13,377,000.00","13,395,000.00","7,209,000.00","26,279,000.00","23,748,000.00","22,281,000.00","2,663,000.00","2,826,000.00","3,509,000.00","19,261,000.00","9,339,000.00", 
IESG,iShares Core MSCI Australia ESG Leaders ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
IEU,iShares Europe ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--, , ,--,--,--,--,--,--,--,--,--,--, 
IFL,Insignia Financial Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , ,"1,315,000.00",0.00,0.00,0.00,"1,054,210,000.00",0.00,0.00,"35,000.00","19,000.00","56,383,000.00","1,072,000.00",0.00,"206,758,000.00","206,730,000.00","209,337,000.00","3,530,000.00","432,255,000.00","572,252,000.00","773,500,000.00","928,900,000.00"
IFM,Infomedia Limited,Annual Balance Sheet - NCL Long-Term Debt,"40,343.00","85,000.00","14,000.00","8,128,000.00","4,173,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,879,000.00","5,905,000.00","4,106,000.00"
IFN,Infigen Energy,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,"631,489,000.00","1,299,644,000.00","3,342,304,000.00","1,567,636,000.00","1,334,285,000.00","1,042,952,000.00","1,013,214,000.00","1,028,879,000.00","1,011,061,000.00","740,624,000.00","668,889,000.00","570,600,000.00","608,880,000.00","565,902,000.00","575,323,000.00", , 
IFRA,VanEck FTSE Global Infrastructure (Hedged) ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--, ,--, 
IFS,IFS Construction Services Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , ,--,0.00,"3,662,643.00",0.00,--,"419,888.00","565,632.00","416,648.00", , , , , , , , , , , 
IFT,Infratil Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,"1,640,229,546.00","1,710,874,704.00","1,798,058,408.00","2,171,278,491.00","2,256,792,545.00","2,036,486,486.00","2,178,173,515.00","2,332,049,596.00","2,287,301,283.00","3,218,679,925.00","2,978,334,710.00","2,898,038,851.00"
IG6,International Graphite Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"11,901.00", 
IGB,Ishares Treasury ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,0.00,0.00,0.00,--,--,--,--,--,--,--, 
IGE,Integrated Green Energy Solutions Ltd,Annual Balance Sheet - NCL Long-Term Debt,"1,538,922.00","3,708.00",--,0.00,0.00,--,--,--,--,--,--,0.00,0.00,0.00,--,--,--,--,--,--,--, , 
IGF,International Goldfields Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,--, , , , , , , , , , , , , , , , , , , , 
IGG,Ingena Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,0.00, , , , , , , , , , , , , , 
IGL,IVE  Group Limited ,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,"39,500,000.00","48,497,000.00","135,513,000.00","134,890,000.00","167,349,000.00","277,939,000.00","258,867,000.00","222,550,000.00"
IGN,Ignite Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,"4,031,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"158,000.00","17,000.00",0.00,0.00,0.00,"393,000.00","58,000.00","526,000.00"
IGO,IGO Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,"12,460,000.00","5,289,000.00","117,000.00","1,809,000.00","521,000.00",0.00,0.00,0.00,"5,694,000.00","6,934,000.00","11,524,000.00","24,854,000.00",0.00,"222,672,000.00","140,815,000.00","84,589,000.00","28,363,000.00","33,550,000.00","20,627,000.00",--
IGR,Integra Mining Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,--,--,0.00,0.00,"2,000,000.00",0.00,0.00,0.00,"5,017,000.00",0.00, , , , , , , , , , 
IGS,International Goldfields Limited,Annual Balance Sheet - NCL Long-Term Debt, ,--,"19,097.00",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , 
IGX,IGDX Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,0.00,"52,800.00", , , , , , , , , , , , , , 
IHCB,iShares Core Global Corporate Bond (AUD Hedged) ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00, 
IHD,iShares S&P/ASX High Dividend Opportunities ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--, 
IHEB,iShares JP Morgan USD Emerging Markets Bond (AUD Hedged) ETF ,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,0.00,--,--,--,--,--, 
IHHY,iShares Global High Yield Bond (AUD Hedged) ETF ,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,--,--,--,--, 
IHK,iShares MSCI Hong Kong ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--, ,--,--,--,--,--,--, , , , , 
IHL,Incannex Healthcare Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"53,651.00","64,201.00","6,291,728.00","1,000,000.00","832,614.00",0.00,0.00,"925,562.00",--,"369,626.00","397,458.00",--,--,--,--,--
IHOO,Ishares Global 100 AUD Hedged ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,--,--,--,--,--,--,--, 
IHR,intelliHR Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,0.00,0.00,"2,519,820.00","2,240,885.00","1,667,611.00",0.00
IHVV,iShares S&P AUD Hedged ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
IHWL,iShares Core MSCI World Ex Australia ESG Leaders (AUD Hedged) ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--,--, 
IIF,ING Industrial Fund,Annual Balance Sheet - NCL Long-Term Debt,"192,321,000.00","268,394,000.00","257,002,000.00","464,387,000.00","435,542,000.00","512,328,000.00","918,400,000.00","1,706,300,000.00","1,898,200,000.00","210,800,000.00","1,169,200,000.00", , , , , , , , , , , , 
IIGF,Intelligent Investor Australian Equity Growth Fund (Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
IIN,iiNET Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,"1,513,388.00","1,065,465.00","235,313.00","1,512,608.00","53,804,061.00","44,372,016.00","19,158,608.00","29,943,463.00","24,347,000.00","49,877,000.00","100,572,000.00","287,066,000.00","303,819,000.00","303,249,000.00","354,084,000.00", , , , , , , 
IIND,BetaShares India Quality ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,0.00, 
IIQ,INOVIQ Ltd,Annual Balance Sheet - NCL Long-Term Debt, , ,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,0.00,"917,503.00","641,656.00"
IJH,iShares S&P Mid-Cap ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--, , ,--,--,--,--,--,--,--,--,--,--, 
IJP,iShares MSCI Japan ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--,--,--, , ,--,--, , ,--,--,--, 
IJR,iShares S&P Small-Cap ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--,--, ,--,--,--,--,--,--,--,--,--,--, 
IKE,ikeGPS Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , ,--,--,0.00,"448,474.00","159,735.00",0.00
IKO,iShares MSCI South Korea ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--,--,--,--,--,--, , , ,--,--,--, 
IKW,Ikwezi Minings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,--,0.00,"99,386.00",0.00,0.00,0.00,0.00,0.00,0.00,"485,824.00","520,919.00", 
ILA,Island Pharmaceuticals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--,--
ILB,Ishares Government Inflation ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--, 
ILC,iShares S&P/ASX 20 ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,--,--,--,--,--,--,--, 
ILU,Iluka Resources Limited,Annual Balance Sheet - NCL Long-Term Debt,"351,400,000.00","388,900,000.00","393,300,000.00","278,800,000.00","363,000,000.00","426,500,000.00","419,900,000.00","387,300,000.00","276,500,000.00","423,700,000.00","313,300,000.00","164,000,000.00","93,300,000.00","241,900,000.00","135,900,000.00","49,000,000.00","607,600,000.00","236,100,000.00","49,500,000.00","74,800,000.00","52,700,000.00","27,200,000.00", 
IMA,Image Resources NL,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"3,960,000.00","3,996,000.00","51,387,929.00","18,858,000.00","10,000.00","172,000.00", 
IMB,Intelligent Monitoring Group Limited,Annual Balance Sheet - NCL Long-Term Debt,"88,757.00","78,637.00","68,556.00","67,460.00","6,572.00",--,0.00,0.00,0.00,0.00,--,--,--,--,--,--,"19,609.00","6,003,295.00","16,942,623.00","41,238,000.00","42,474,000.00","6,714,000.00", 
IMC,Immuron Limited,Annual Balance Sheet - NCL Long-Term Debt,--,--,--,"26,974.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"559,574.00","1,146,164.00",--,--,--,--,--,0.00,"18,929.00",0.00, 
IMD,Imdex Limited,Annual Balance Sheet - NCL Long-Term Debt,"494,000.00","4,388,000.00","2,646,000.00","4,460,000.00","3,239,000.00","2,883,000.00","1,503,000.00","28,556,000.00","19,849,000.00","18,033,000.00","12,926,000.00","6,074,000.00","46,549,000.00","49,248,000.00","43,239,000.00","6,109,000.00","34,697,000.00","2,685,000.00","5,947,000.00","6,172,000.00","41,247,000.00","45,937,000.00","42,516,000.00"
IME,ImExHS Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,0.00,"64,000.00",0.00,"148,000.00",--,--,--,--,--,--,0.00,--,--,0.00,"826,894.00","727,951.00","1,285,200.00", 
IMI,Infinity Mining Limited,Annual Balance Sheet - NCL Long-Term Debt,"77,875.00","117,529.00","44,071.00",--,--,"9,715.00","7,283.00","115,634.00","18,825.00","11,322.00","1,649.00",--,--,--,--,--,--,--, , , ,--,"47,282.00"
IMM,Immutep Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,--,--,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,"5,027,168.00","5,778,984.00","6,645,832.00","7,642,707.00","8,922,084.00","2,606,983.00","1,560,442.00"
IMPQ,eInvest Better Future (Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--,--, 
IMR,Imricor Medical Systems Inc,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , ,"1,941,059.00","512,365.00","1,542,350.00","1,679,983.00", 
IMS,Impelus Limited,Annual Balance Sheet - NCL Long-Term Debt,"111,157.00","275,000.00","222,000.00","101,000.00","84,000.00",--,--,0.00,0.00,0.00,"39,098.00","48,663.00",--,0.00,0.00,0.00,"5,626,666.00","5,994,380.00","4,171,790.00","4,362,752.00","5,525,000.00",--,--
IMU,Imugene Limited,Annual Balance Sheet - NCL Long-Term Debt,"142,382.00",--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,"64,306.00","8,402.00","165,022.00","489,280.00"
INA,Ingenia Communities Group,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,"47,400,000.00","83,373,000.00","228,082,000.00","269,816,000.00","108,094,000.00","131,798,000.00","121,515,000.00","117,000.00","70,679,000.00","102,073,000.00","81,261,000.00","110,363,000.00","170,505,000.00","232,903,000.00","250,930,000.00","83,549,000.00","277,575,000.00","493,720,000.00"
INC,International Contract Manufacturing Limited ,Annual Balance Sheet - NCL Long-Term Debt,"715,034.00", , , , , , , , , , , , , , , , , , , , , , 
INCM,BetaShares Global Income Leaders ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--,--, 
IND,Industrial Minerals Ltd,Annual Balance Sheet - NCL Long-Term Debt,--,--,"52,785.00",--,--,--,--,--,--,0.00,0.00,0.00,0.00,--,--,--,--,--,--, , ,--, 
IND1,Indus Energy NL,Annual Balance Sheet - NCL Long-Term Debt,--,--,"52,785.00",--,--,--,--,--,--,0.00,0.00,0.00,0.00,--,--,--,--,--,--, , , , 
INES,Intelligent Investor Ethical Share Fund (Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , ,--,--,--, 
INF,Infinity Lithium Corporation Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,--,--,--,--,--,--,--,--,--,0.00,--,--, 
ING,Inghams Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,"418,200,000.00","448,600,000.00","419,100,000.00","398,300,000.00","1,736,000,000.00","1,646,400,000.00","1,615,800,000.00"
INI,Intercoal Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"25,892.00",--,--,--,--, , , , , , , , , , , , , , , , , 
INIF,Intelligent Investor Aus Equity Income Fund (Managed Fund),Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , ,--, ,--,--, 
INL,Innlanz Limited,Annual Balance Sheet - NCL Long-Term Debt, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"64,774.00","113,718.00","71,323.00", ,--,0.00,"3,391,058.00","2,916,168.00", 
INM,Iron Mountain Incorporated,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,"8,537,515,201.00","8,842,270,512.00", , , , , 
INO,Innovonics Limited,Annual Balance Sheet - NCL Long-Term Debt,"249,000.00","106,000.00",0.00,0.00,0.00,"10,209.00", , , , , , , , , , , , , , , , , 
INP,IncentiaPay Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,0.00,0.00,"5,000,000.00","13,000,000.00",0.00,"466,000.00","4,849,000.00","1,151,000.00", 
INR,ioneer Ltd,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,"128,000.00","79,000.00", 
INV,InvestSMART Group Limited,Annual Balance Sheet - NCL Long-Term Debt,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--,0.00,0.00,"130,706.00","121,606.00","638,808.00"
IOC,InterOil Corporation,Annual Balance Sheet - NCL Long-Term Debt,0.00,--,"54,750,971.00","98,666,666.00","111,710,086.00", , , , , , , , , , , , , , , , , , 
IOD,IODM Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,--,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"44,919.00","28,109.00","15,300.00","8,691.00",0.00, 
IOF,Investa Office Fund,Annual Balance Sheet - NCL Long-Term Debt,"358,300,000.00","144,000,000.00","416,000,000.00","521,000,000.00","502,574,000.00","817,763,000.00","368,500,000.00","1,170,800,000.00","1,092,600,000.00","1,003,300,000.00","402,600,000.00","20,900,000.00","457,800,000.00","616,500,000.00","716,200,000.00","935,300,000.00","752,200,000.00","762,200,000.00","1,035,900,000.00", , , , 
IOH,Iron Ore Holdings Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , 
ION,ION Limited,Annual Balance Sheet - NCL Long-Term Debt,"4,800,000.00","25,052,000.00","103,146,000.00","175,329,000.00","185,352,000.00", , , , , , , , , , , , , , , , , , 
IOO,iShares Global 100 ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,--,--,--, ,--,--,--,--,--,--,--,--,--,--, 
IOT,IOT Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , ,--,--,--,--,--,--,--,--,--, , , , 
IOU,IOUpay Limited,Annual Balance Sheet - NCL Long-Term Debt,--,"35,749.00","41,858.00","27,614.00","28,712.00","45,724.00","26,848.00","1,251,307.00","355,813.00","816,888.00",--,--,--,--,--,--,--,--,0.00,--,--,"828,541.00", 
IOZ,iShares Core S&P/ASX 200 ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,--,--,--,--,--,--, 
IPA,Indigo Properties Australia Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,--,0.00,--,--,--,--,--,--,--,--,--,--, , , , , , , 
IPB,IPB Petroleum Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--, 
IPC,Imperial Pacific Limited,Annual Balance Sheet - NCL Long-Term Debt,"2,860,540.00","2,916,540.00","2,916,925.00","3,179,145.00",--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,"21,924.00",0.00,"91,512.00"
IPD,ImpediMed Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"64,023.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"507,000.00","159,000.00",0.00
IPE,IPE Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , ,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--, , , , 
IPG,IPD Group Ltd,Annual Balance Sheet - NCL Long-Term Debt,"273,500,000.00","163,000,000.00","320,500,000.00","849,600,000.00","1,498,500,000.00","1,444,545,000.00","1,244,689,000.00","1,636,301,000.00", , , , , , , , , , , , , ,"12,100,000.00","10,174,000.00"
IPG2,Investa Property Group,Annual Balance Sheet - NCL Long-Term Debt,"273,500,000.00","163,000,000.00","320,500,000.00","849,600,000.00","1,498,500,000.00","1,444,545,000.00","1,244,689,000.00","1,636,301,000.00", , , , , , , , , , , , , , , 
IPH,IPH Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,"16,800,000.00","10,550,000.00",0.00,0.00,"44,573,000.00","65,470,000.00","193,825,000.00","149,382,000.00","149,599,000.00"
IPH1,Ipoh Limited,Annual Balance Sheet - NCL Long-Term Debt,"222,256,000.00","266,080,000.00","232,958,000.00", , , , , , , , , , , , , , , , , , , , 
IPL,Incitec Pivot Limited,Annual Balance Sheet - NCL Long-Term Debt, , , ,"55,000,000.00",0.00,0.00,"430,000,000.00","630,000,000.00","271,200,000.00","1,156,400,000.00","1,037,300,000.00","1,472,800,000.00","1,315,300,000.00","1,620,600,000.00","1,709,000,000.00","1,806,600,000.00","2,278,300,000.00","2,212,000,000.00","2,161,900,000.00","1,443,000,000.00","2,055,300,000.00","1,847,500,000.00", 
IPM,Incremental Petroleum Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , ,0.00,0.00,"5,099,000.00","2,780,000.00", , , , , , , , , , , , , , 
IPN,Independent Practitioner Network Ltd,Annual Balance Sheet - NCL Long-Term Debt,"248,285.00","214,271.00","158,674.00","15,548,000.00","12,348,000.00","23,732,000.00","15,665,000.00","31,870,000.00","71,876,000.00", , , , , , , , , , , , , , 
IPO,International Petroleum Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,--,--, , , , , , , , , , , , , 
IPP,iProperty Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , ,--,--,"68,237.00",--,--,--,--,0.00,--, , , , , , , , 
IPT,Impact Minerals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,"26,986.00","16,894.00","5,182.00",--,--,--,--,--,--,--,--,--,--,--,--, 
IPW,IPWorld Limited,Annual Balance Sheet - NCL Long-Term Debt,--, ,--, , , , , , , , , , , , , , , , , , , , 
IPX,IperionX Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,"3,018,000.00","3,135,000.00","2,319,000.00","2,254,000.00", , , , , ,--,--,--,--,"524,804.00","593,385.00"
IPX1,Intrapower Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , ,"3,018,000.00","3,135,000.00","2,319,000.00","2,254,000.00", , , , , , , , , , , 
IQ3,IQ3CORP Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , ,"4,000.00",--,--,--,--,--,"969,559.00","2,571,724.00", 
IQE,Intueri Education Group Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , ,"15,721,114.00","3,911,298.00","18,749,414.00",0.00, , , , , , 
IR1,IRIS Metals Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--,--
IRD,Iron Road Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,--,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
IRE,IRESS Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"177,326,000.00","179,110,000.00","200,903,000.00","177,805,000.00","192,865,000.00","204,389,000.00","274,270,000.00","259,558,000.00","374,000,000.00", 
IRI,Integrated Research Limited,Annual Balance Sheet - NCL Long-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,142,000.00","11,425,000.00","3,161,000.00"
IRL,India Resources Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , ,--,"1,557,000.00","1,535,000.00","690,000.00","56,000.00",0.00,0.00,0.00,0.00,0.00, , , , , , 
IRN,Indophil Resources NL,Annual Balance Sheet - NCL Long-Term Debt, ,--,--,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , 
IRU,iShares Russell 2000 ETF,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , ,--,--, ,--,--,--,--,--,--,--, , , , 
IRX,InhaleRx Limited,Annual Balance Sheet - NCL Long-Term Debt, , , , , , , , , , , , , , , , ,--,0.00,--,--,--,--, 
