ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GGOV,BetaShares Global Government Bond 20+ Year ETF - Currency Hedged,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,--, 
GGU,GEC Global Fund,Annual Balance Sheet - CL Short-Term Debt, , ,--,--,--,--, , , , , , , , , , , , , , , , , 
GGUS,BetaShares Geared U.S. Equity Fund-Currency Hedged (hedge fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , ,--,--,--,--, 
GGX,Gas2Grid Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"3,170.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,733.00","5,104,029.00", 
GHC,Generation Healthcare REIT,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , , 
GHG,Grand Hotel Group,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--, , , , , , , , , , , , , , , , 
GHT,Geothermal Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,"21,742.00","23,327.00","36,387.00",0.00,0.00, , , , , , , , , , , 
GIA,Giaconda Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"3,512.00","3,904.00","203,236.00","447,167.00",0.00, , , , , , , , , , , , 
GIB,Gibb River Diamonds Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,206.00", 
GID,"GI Dynamics, Inc",Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,"64,522.00","64,818.00",0.00,0.00,0.00,"6,319,230.00","7,027,486.00","7,377,961.00", , , 
GIR,Giralia Resources NL,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , 
GJT,Galileo Japan Trust,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , , 
GL1,Global Lithium Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,--,0.00, 
GLA,Gladiator Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"34,816.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"817,775.00",0.00,0.00,0.00,0.00,0.00, 
GLB,Globe International Limited,Annual Balance Sheet - CL Short-Term Debt,"32,249,000.00","122,000.00","1,031,000.00","8,851,000.00","6,544,000.00","8,587,000.00","9,813,000.00","1,941,000.00","70,000.00",0.00,0.00,0.00,0.00,0.00,"1,472,000.00",0.00,"4,945,000.00",0.00,0.00,"1,638,000.00","2,452,000.00","1,778,000.00",--
GLE,GLG Corp Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,"7,155,926.00","889,595.00","865,364.00","2,262,755.00","1,268,332.00","15,056,336.00","34,876,852.00","43,173,045.00","38,500,000.00","54,444,010.00","42,368,704.00","69,973,998.00","97,039,642.00","91,219,164.00","64,145,417.00","68,637,935.00","70,616,925.00"
GLG,Gerard Lighting Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"10,395,000.00","5,283,000.00","7,391,000.00", , , , , , , , , , 
GLH,Global Health Limited,Annual Balance Sheet - CL Short-Term Debt,"218,916.00","131,836.00","173,923.00","112,057.00","126,576.00","124,303.00","131,184.00","118,884.00","84,767.00","63,515.00","64,275.00","49,395.00","280,438.00","55,080.00","44,715.00","28,508.00","355,351.00","389,880.00","515,657.00","559,983.00","541,785.00","162,280.00","141,833.00"
GLIN,AMP Capital Global Infrastructure Securities Fund (Unhedged),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,--,--,--,--,--, , 
GLL,Galilee Energy Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"356,648.00","101,262.00",0.00,"1,654,002.00","8,922.00","295,560.00","581,996.00","2,124,004.00","5,822,419.00","1,121,518.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"94,477.00","322,827.00", 
GLN,Galan Lithium Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,0.00,0.00,0.00,"2,847,853.00","3,317,391.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
GLS,Gullivers Travel Group,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,0.00, , , , , , , , , , , , , , , , 
GLV,Global Oil and Gas Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"33,129.00", 
GLY,Glory Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,0.00, , , , , , , , , 
GMA,Genworth Mortgage Insurance Australia Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,"137,741,000.00",0.00,0.00,0.00,0.00,0.00,"4,790,000.00","4,978,000.00","4,922,000.00", 
GMC,Gulf Manganese Corporation Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,"551,000.00","436,697.00","448,000.00","306,012.00","738,805.00","470,000.00","1,000,000.00","7,515,018.00",0.00, , , 
GMD,Genesis Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
GME,GME Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"10,411.00","620,897.00","938,580.00","896,467.00","425,152.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,092.00",0.00, 
GMF,GPT Metro Office Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--, , , , , , 
GMF1,Goodman Fielder Ltd,Annual Balance Sheet - CL Short-Term Debt,"9,300,000.00","57,200,000.00","176,700,000.00", , , , , , , , , , , , , , , , , , , , 
GMG,Goodman Group,Annual Balance Sheet - CL Short-Term Debt, , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
GMI,Global Mining Investments Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,--,--,--,--,--,--,--,--,--, , , , , , , , , , 
GML,Gateway Mining Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"195,000.00",0.00,0.00,0.00,"33,092.00", 
GMM,General Mining Corporation Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,--,244.00,244.00,244.00,244.00,244.00,244.00, , , , , , , 
GMN,Gold Mountain Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,--, ,0.00,"100,000.00","200,000.00",0.00,0.00,0.00,0.00,"250,000.00","85,329.00","44,223.00", 
GMR,Golden Rim Resources Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,"64,537.00",0.00,"50,000.00","55,000.00",0.00,0.00,0.00,0.00,"3,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
GMS,Gold Mines of Sardinia Limited,Annual Balance Sheet - CL Short-Term Debt,"5,775,000.00","3,256,000.00", , , , , , , , , , , , , , , , , , , , , 
GMV,G Medical Innovations Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,"739,000.00","2,770,512.00","10,813,261.00","18,031,687.00", , , 
GNB,Greenbox Group Limited,Annual Balance Sheet - CL Short-Term Debt,"1,075,105.00","7,407,010.00","6,392,173.00","13,586,339.00","10,885,442.00","2,698,598.00","590,883.00","4,065,779.00",0.00,0.00,"576,378.00", , , , , , , , , , , , 
GNC,Graincorp Limited,Annual Balance Sheet - CL Short-Term Debt,"22,926,000.00","34,449,000.00","42,401,000.00","37,714,000.00","82,397,000.00","58,214,000.00","140,188,000.00","111,911,000.00","229,391,000.00","88,719,000.00","56,189,000.00","364,600,000.00","338,200,000.00","237,900,000.00","352,500,000.00","329,300,000.00","387,800,000.00","336,600,000.00","537,900,000.00","633,200,000.00","240,800,000.00","607,500,000.00", 
GNE,Genesis Energy Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,"124,735,729.00","11,430,164.00","104,303,169.00","129,850,319.00","10,476,190.00","192,607,539.00","165,169,183.00","18,592,917.00","353,373,662.00","263,347,763.00"
GNG,GR Engineering Services Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,"756,566.00","526,904.00","246,701.00","370,725.00","287,966.00","397,912.00","401,450.00","458,403.00","336,110.00","500,706.00","4,986,214.00","4,717,382.00","1,576,630.00"
GNM,Great Northern Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,"214,410.00",0.00,"134,332.00","20,727,695.00","36,614,754.00","361,819,674.00",0.00,0.00,0.00,0.00,0.00,0.00,"27,397.00","30,260.00", 
GNP,GenusPlus Group Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , ,"1,184,000.00","6,205,659.00", 
GNS,Gunns Limited,Annual Balance Sheet - CL Short-Term Debt,"27,940,000.00","44,171,000.00","39,657,000.00","45,785,000.00","51,733,000.00","76,465,000.00","128,367,000.00","36,736,000.00","353,142,000.00","108,212,000.00","153,497,000.00","593,317,000.00","526,074,000.00", , , , , , , , , , 
GNV,Green Invest Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--, , , , , , , , 
GNX,Genex Power Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00,"3,377,909.00","70,713.00","2,429,268.00","4,570,770.00","6,800,486.00","8,239,684.00","26,944,987.00"
GO2,The GO2 People Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,"4,656,833.00","6,638,392.00","5,440,111.00","3,484,206.00","4,150,000.00", 
GOAT,VanEck Morningstar International Wide Moat ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
GOD,Global Doctor Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"200,000.00", , , , , , , , , , , , , , , , , , , , , 
GOE,GO energy Group Limited,Annual Balance Sheet - CL Short-Term Debt,"4,259.00","21,963.00","23,855.00","22,793.00","26,256.00","28,247.00","542,003.00","515,371.00","47,055.00","8,477.00",0.00,0.00,0.00,0.00,0.00,"2,029,557.00", , , , , , , 
GOG,Great Artesian Oil & Gas Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,"21,971.00",0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , 
GOLD,ETFS Physical Gold,Annual Balance Sheet - CL Short-Term Debt, , , ,--,--,--,--,--, , , , , , , , , , , ,--,--,--, 
GOO,Gooroo Ventures Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00, ,0.00,0.00,0.00,0.00, , 
GOP,Gippsland Offshore Petroleum Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , 
GOR,Gold Road Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,--,"2,011,889.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,573,000.00","58,125,000.00","9,695,000.00","10,738,000.00", 
GOVT,SPDR S&P/ASX Australian Government Bond Fund,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
GOW,Gowing Brothers Ltd,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
GOZ,Growthpoint Properties Australia,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
GPE,Green Pacific Energy Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,"3,584,788.00","4,519,335.00", , , , , , , , , , , , , , , , , 
GPR,Geopacific Resources Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,990.00","60,839.00","13,391.00","2,453.00",0.00,0.00,0.00,"82,111.00","220,164.00","193,662.00", 
GPS,GPS Alliance Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--, 
GPT,GPT Group,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
GPY,Global Property Fund ,Annual Balance Sheet - CL Short-Term Debt,--, , , , , , , , , , , , , , , , , , , , , , 
GQG,GQG Partners Inc.,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--, 
GQH,Gosford Quarry Holdings Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,"1,604,000.00", ,"1,406,773.00", , , , , , , , , , , , , , , 
GRA,Gold Tiger Resources (Australia) Limited ,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00,0.00, , , , , , 
GRD,GRD Limited,Annual Balance Sheet - CL Short-Term Debt,"4,994,000.00","418,000.00","4,368,000.00","9,664,000.00","4,736,000.00","28,999,000.00","4,700,000.00","4,572,000.00","11,000,000.00", , , , , , , , , , , , , , 
GRE,GreenTech Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,"45,443.00", 
GRF,Global Resource Masters Fund Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,--,--,--,--,--,--,--, , , , , , , 
GRG,GRG International LTD,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,"211,846.00", , , , , , , , , , 
GRL,Godolphin Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,"1,238,000.00", , , , , , , , , , , ,--,0.00,"56,495.00", 
GRL2,Gawler Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,"1,238,000.00", , , , , , , , , , , , , , , 
GRN,Gravity Diamonds Limited,Annual Balance Sheet - CL Short-Term Debt,"862,206.00",0.00,0.00,"3,760.00",0.00,0.00,0.00, , , , , , , , , , , , , , , , 
GRNV,VanEck MSCI Australian Sustainable Equity ETF,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
GRO2,GroPep Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"6,500,000.00",0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , , 
GROW,Schroder Real Return Fund (Managed Fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , ,--,--, ,--, 
GRR,Grange Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"4,115,858.00","1,312,797.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"71,442,000.00","13,134,000.00","22,047,000.00","14,326,000.00","2,852,000.00","333,000.00","4,990,000.00","6,530,000.00","4,830,000.00","7,126,000.00","16,755,000.00","15,153,000.00","16,920,000.00", 
GRV,Greenvale Mining Ltd,Annual Balance Sheet - CL Short-Term Debt,"227,578.00","438,756.00","740,900.00",0.00,0.00,0.00,0.00,0.00,"280,000.00","823,259.00",0.00,0.00,0.00,0.00,"1,190,000.00","287,742.00",0.00,0.00,0.00,0.00,0.00,0.00, 
GRX,GreenX Metals Limited,Annual Balance Sheet - CL Short-Term Debt,0.00, , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"335,821.00",0.00,0.00,0.00,"271,195.00","171,695.00", 
GRY,Gryphon Minerals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , 
GSL,Greatcell Solar Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,"8,708.00","55,124.00","31,376.00","10,132.00","11,076.00","1,150,847.00","1,170,437.00","3,430,173.00","443,272.00","961,021.00","37,792.00","2,704,684.00", , , , , 
GSM,Golden State Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--, ,0.00,0.00,0.00, 
GSN,Great Southern Mining Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"564,578.00","76,677.00", 
GSR,Greenstone Resources Limited,Annual Balance Sheet - CL Short-Term Debt,--,"67,695.00","57,148.00",0.00,0.00,0.00,0.00,0.00,"4,025,862.00","319,244.00","305,501.00","305,501.00","297,000.00","297,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"72,732.00","40,372.00", 
GSS,Genetic Signatures Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"313,000.00","334,000.00", 
GSTIN,GPT Split Trust,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--, , , , , , , , , , , , , , , , , , 
GSW,GetSwift Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,"333,291.00", , 
GSZ,Global Strategic Metals N.L.,Annual Balance Sheet - CL Short-Term Debt,"1,468,560.00","1,237,179.00","523,299.00","621,503.00","419,210.00",0.00,0.00,0.00,0.00,0.00,"1,611,239.00",0.00,"3,511,795.00","4,333,895.00", , , , , , , , , 
GT1,Green Technology Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,0.00, 
GTE,Great Western Exploration Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
GTG,Genetic Technologies Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"120,087.00",0.00,"700,000.00","700,000.00","435,431.00","490,379.00","476,989.00","111,117.00","373,444.00","382,640.00","67,878.00","17,748.00",0.00,0.00,"25,000.00",0.00,0.00,0.00,0.00,"240,915.00","179,626.00","264,130.00"
GTI,Gratifii Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,0.00,"223,070.00",0.00,0.00,"191,926.00","1,461,767.00","2,773,839.00","2,899,580.00", 
GTK,Gentrack Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,"5,349.00",0.00,0.00,0.00,0.00,"3,710,230.00","4,840,292.00","1,312,225.00", 
GTN,GTN Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , ,0.00,0.00,0.00,0.00,"1,155,000.00","1,525,000.00","1,286,000.00","1,376,000.00"
GTP,Great Southern Limited,Annual Balance Sheet - CL Short-Term Debt,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , , 
GTR,GTI Energy Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,"85,000.00","122,105.00","103,107.00","119,456.00","103,638.00","3,638.00",0.00,0.00,0.00, 
GTV,Global Television Limited,Annual Balance Sheet - CL Short-Term Debt,"1,327,000.00","4,996,000.00","79,674,000.00","6,699,000.00","4,373,000.00","22,775,000.00","4,306,000.00", , , , , , , , , , , , , , , , 
GTY,Gateway Lifestyle Group,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--, , , , 
GUD,GUD Holdings Limited,Annual Balance Sheet - CL Short-Term Debt,"4,603,000.00","38,614,000.00","12,621,000.00","20,275,000.00","27,124,000.00","29,044,000.00","35,279,000.00","35,765,000.00","488,000.00","454,000.00","873,000.00","6,642,000.00","6,899,000.00","8,318,000.00","8,887,000.00","22,188,000.00","18,550,000.00","21,167,000.00","72,000.00","3,787,000.00","10,058,000.00","14,311,000.00","37,082,000.00"
GUI,Guilford Investments Limited,Annual Balance Sheet - CL Short-Term Debt,"53,974.00","201,570.00","159,425.00","143,308.00",0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , 
GUJ,Gujarat Nre Resources NL,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,0.00,0.00, , , , , , , , , , , , , , , 
GUL,Gullewa Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,"65,728.00","70,906.00","91,291.00","5,129.00","5,129.00","1,077,290.00","793,958.00",0.00,"11,250.00","49,250.00","946,891.00","1,054,084.00","509,170.00","539,821.00","359,176.00","220,000.00",0.00,0.00,0.00,0.00,0.00, 
GVF,Global Value Fund Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
GW1,Greenwing Resources Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , ,0.00,"18,127.00","19,072.00","66,545.00","156,267.00",0.00,"14,821,254.00","5,119,978.00",0.00,0.00,0.00,"684,236.00","642,500.00","18,300.00","412,420.00","5,560,175.00","15,168.00", 
GWA,GWA Group Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"38,458,000.00","36,813,000.00","31,161,000.00"
GWF,Golden West Refining Corporation Limited ,Annual Balance Sheet - CL Short-Term Debt,"1,072,000.00", , , , , , , , , , , , , , , , , , , , , , 
GWR,GWR Group Limited,Annual Balance Sheet - CL Short-Term Debt, , , , ,--,"1,420.00","74,244.00",211.00,"54,127.00","53,818.00","19,147.00","16,863.00","6,687.00",516.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,"240,000.00", 
GXL,Greencross Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,"52,000.00","226,000.00","256,000.00","238,000.00","385,000.00","786,000.00","1,630,000.00","2,165,000.00","1,354,000.00","4,389,000.00","679,000.00","11,572,000.00", , , , 
GXY,Galaxy Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,"22,361,360.00","7,636,968.00","3,714,935.00","107,779,160.00","183,657,080.00","101,232,792.00",0.00,"40,242,000.00",0.00,0.00,"9,380,530.00","10,581,667.00", , 
GZL,Gazal Corporation Limited,Annual Balance Sheet - CL Short-Term Debt,"2,542,000.00","7,718,000.00","16,384,000.00","9,685,000.00","10,421,000.00","7,597,000.00","26,516,000.00","18,172,000.00","10,000,000.00","18,908,000.00","2,423,000.00","16,000,000.00","783,000.00","793,000.00","929,000.00","25,894,000.00","950,000.00","5,453,000.00",0.00,0.00, , , 
HACK,BetaShares Global Cybersecurity ETF ,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
HAL,Halo Technologies Holdings Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,0.00, 
HAM,Hamilton Island Limited,Annual Balance Sheet - CL Short-Term Debt,"6,391,000.00","15,362,000.00","19,479,000.00","4,932,000.00", , , , , , , , , , , , , , , , , , , 
HAN,Hanson PLC,Annual Balance Sheet - CL Short-Term Debt,"4,075,908,479.00","2,792,495,736.00","4,476,217,440.00","2,343,623,842.00","2,599,307,444.00","2,145,548,751.00","2,045,161,290.00", , , , , , , , , , , , , , , , 
HAO,Haoma Mining NL,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,"3,331,593.00",0.00,"1,126,665.00","10,525,873.00","16,131,000.00","23,838,023.00","30,150,164.00","35,582,272.00","41,963,733.00","49,166,871.00","48,050,103.00","48,379,051.00","56,357,960.00","62,733,414.00","67,801,202.00","71,985,685.00", , , , , 
HAR,Haranga Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,"68,512.00",0.00,0.00,0.00,0.00,0.00,0.00,"150,000.00",0.00,0.00,0.00, ,0.00, 
HAR2,Haranga Resources Limited1,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , ,"68,512.00",0.00,0.00,0.00,0.00,0.00,0.00,"150,000.00",0.00,0.00,0.00, , , 
HAS,Hastings Technology Metals Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"212,103.00","112,189.00", 
HAV,Havilah Resources Limited,Annual Balance Sheet - CL Short-Term Debt, ,0.00,0.00,"7,414.00","7,964.00","14,812.00","99,176.00","139,849.00","153,500.00","173,817.00","143,688.00","97,785.00","54,499.00","3,989.00","12,948.00","103,888.00","3,329,000.00","141,000.00","171,000.00","2,632,000.00","75,361.00","10,376.00", 
HAW,Hawthorn Resources Limited,Annual Balance Sheet - CL Short-Term Debt,"3,079,819.00","170,012.00",0.00,"8,680,790.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
HBRD,Betashares Active Australian Hybrids Fund (Managed Fund),Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , ,--,--,--,--, 
HCC,Hutchisons Child Care Services Ltd,Annual Balance Sheet - CL Short-Term Debt, , , , ,"476,401.00","843,612.00","8,134,000.00", , , , , , , , , , , , , , , , 
HCD,Hydrocarbon Dynamics Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00, , ,0.00,0.00,0.00,0.00,0.00,"4,345,705.00","5,097,691.00","7,553,988.00",0.00,0.00,0.00,0.00,0.00,"6,462.00","10,404.00",0.00, 
HCD1,Huadu City Developments Limited,Annual Balance Sheet - CL Short-Term Debt,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , , , , , 
HCH,Hot Chili Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , ,0.00,0.00,0.00,0.00,"10,596,588.00","13,020,833.00","8,753,030.00",0.00,0.00,0.00,0.00,"4,999,787.00", 
HCN,Health Communication Network Limited,Annual Balance Sheet - CL Short-Term Debt,"111,700.00","135,238.00","207,208.00","226,000.00","182,000.00", , , , , , , , , , , , , , , , , , 
HCT,Holista Colltech Limited,Annual Balance Sheet - CL Short-Term Debt, , , ,--,"16,052.00","184,415.00","153,110.00","181,768.00","196,586.00","290,051.00","2,576,000.00","2,501,000.00","2,569,091.00","2,628,885.00","1,101,023.00","773,015.00","305,611.00","222,975.00","349,232.00","377,043.00","429,328.00","378,403.00", 
HCW,HealthCo Healthcare and Wellness REIT,Annual Balance Sheet - CL Short-Term Debt, , , , , , , , , , , , , , , , , , , , , ,--,--
HDF,APA Sub Group,Annual Balance Sheet - CL Short-Term Debt, , , , ,"1,439,000.00","1,538,000.00","1,644,000.00","1,757,000.00","59,621,000.00",0.00,0.00,"5,076,000.00", , , , , , , , , , , 
HDG,Hodges Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"770,000.00",0.00, , , , , , , , 
HDI,Handini Resources Limited,Annual Balance Sheet - CL Short-Term Debt, , , , , , , ,0.00, ,"26,026,655.00","13,830,848.00", , , , , , , , , , , , 
