ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ADX,ADX Energy Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"231,422.00","-1,842,911.00","-40,371.00","67,240.00","38,794.00","161,886.00","18,093.00","812,732.00","1,300,767.00","31,777.00","11,000.00","3,977,000.00","7,000.00","911,865.00","1,695,166.00","5,552.00",--,"905,474.00",--,"1,131,822.00","6,833,470.00","9,715,255.00", 
ADY,Admiralty Resources NL,Annual Profit and Loss - Total Revenue Excluding Int,"546,393.00","21,500.00","8,631.00",--,"20,000.00",--,"107,327.00","18,868.00","24,578,484.00","17,417,875.00","1,211,253.00","27,261.00","105,339.00","299,519.00","42,893.00","58,642.00","114,199.00","2,901,550.00","26,751.00","2,882,055.00","973,713.00","2,150,089.00", 
ADZ,Adsteam Marine Limited,Annual Profit and Loss - Total Revenue Excluding Int,"95,389,000.00","92,171,000.00","349,955,000.00","328,170,000.00","322,000,000.00","335,281,000.00","338,486,000.00", , , , , , , , , , , , , , , , 
AE1,Aerison Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,"134,886,000.00", 
AEB,Affinity Energy and Health Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,"58,475.00","3,501,042.00","4,474,139.00","3,191,822.00","3,036,405.00","2,782,399.00","2,628,927.00","1,001,614.00", , , 
AEC,Ammtec Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,769,216.00","7,248,903.00","8,898,029.00","10,736,626.00","11,525,577.00","17,287,881.00","23,711,005.00","26,284,967.00","37,679,980.00","55,483,717.00","54,298,049.00", , , , , , , , , , , , 
AED,AED Oil Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,384.00,"1,198,466.00","3,602,242.00","468,666,000.00","52,867,000.00","624,000.00","1,452,000.00","231,000.00",--,"18,399,515.00","12,645,306.00", , , , , , , 
AEE,Aura Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,"101,335.00","92,935.00","239,498.00","39,487.00","35,537.00","5,579.00","30,767.00","3,064.00",--,--,--,"23,357.00","15,222.00","200,718.00", 
AEF,Australian Ethical Investment Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,"4,016,085.00","5,816,854.00","5,774,208.00","7,438,246.00","7,155,536.00","9,351,850.00","11,811,163.00","13,791,552.00","12,939,760.00","13,943,950.00","15,045,705.00","14,699,776.00","16,288,969.00","19,746,461.00","20,966,000.00","22,793,000.00","28,046,000.00","35,755,000.00","40,697,000.00","49,919,000.00","59,054,000.00","70,717,000.00"
AEG,Absolute Equity Performance Fund Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--
AEH,Aveo Healthcare Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
AEH1,Aerosonde Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"6,000.00", , , , , , , , , , , , , , , , , , , , , 
AEI,Aeris Environmental Ltd,Annual Profit and Loss - Total Revenue Excluding Int,196.00,--,751.00,"229,767.00","1,711,656.00","518,541.00","1,088,725.00","1,521,534.00","2,292,074.00","2,026,388.00","1,111,797.00","1,126,247.00","939,705.00","989,701.00","522,734.00","806,136.00","1,756,358.00","2,789,469.00","2,757,549.00","6,923,374.00","14,660,478.00","7,330,724.00", 
AEJ,Redbank Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"537,598,000.00","1,602,806,000.00","1,785,440,000.00","1,824,493,000.00","97,772,000.00","89,632,000.00","98,398,000.00", , , , , , , , , 
AEK,Anatolia Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"649,000.00","3,638,929.00","5,219,558.00","12,247,375.00","9,224,688.00","9,240,202.00","10,046,807.00","146,285.00","1,604,919.00","163,281.00",--,"187,288.00","120,177.00","233,499.00","3,637.00","349,810.00", , , , , , , 
AEN,Aeramentum Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"66,321.00","1,275,722.00","20,515,777.00","51,952,465.00","70,883,528.00","116,646,563.00", , , , , , , , , , , , , , , , , 
AEN1,Australian Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"66,321.00","1,275,722.00","20,515,777.00","51,952,465.00","70,883,528.00","116,646,563.00", , , , , , , , , , , , , , , , , 
AEO,Austereo Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"233,104,000.00","86,023,000.00","268,581,000.00","255,799,000.00","245,162,000.00","252,156,000.00","238,868,000.00","254,812,000.00","266,415,000.00","258,722,000.00","263,406,000.00", , , , , , , , , , , , 
AER,Aeeris Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"1,160,927.00","1,860,615.00","1,665,253.00","1,869,387.00","1,624,440.00","1,759,171.00","2,535,049.00","2,680,494.00"
AES,Advanced Energy Systems Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,017,088.00","12,241,000.00","14,717,000.00","16,993,000.00","4,773,000.00", , ,"6,882,000.00","82,636.00","1,900.00",--,"20,221.00",173.00,--, , , , , , , , , 
AET,Ausmelt Limited,Annual Profit and Loss - Total Revenue Excluding Int,"15,025,892.00","14,082,242.00","21,867,925.00","11,303,116.00","12,929,923.00","9,425,879.00","14,199,473.00","20,227,247.00","24,466,347.00","18,409,717.00", , , , , , , , , , , , , 
AEV,Avenira Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,"159,924.00","309,314.00","584,970.00","424,731.00","3,659,032.00","2,210,939.00","257,102.00","91,732.00","238,274.00","17,491.00",--,--,--,"10,940.00", 
AEZ,APN European Retail Property Group,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,--,--,--,--, , , , , , , , , , , 
AFA,ASF Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AFF,Australian Food & Fibre Limited,Annual Profit and Loss - Total Revenue Excluding Int,"48,865,000.00","24,497,000.00","51,559,000.00","34,802,000.00", , , , , , , , , , , , , , , , , , , 
AFG,Australian Finance Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--
AFG1,Allco Finance Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"1,083,362.00","7,211,929.00","14,786,116.00","9,450,774.00","14,890,208.00","12,533,000.00","906,288,000.00","818,175,000.00", , , , , , , , , , , , , , 
AFI,Australian Foundation Investment Company Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
AFJ,Affinity Education Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--,"111,461,000.00", , , , , , , , 
AFL,AF Legal Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , ,754.00,"171,172.00",--,"160,585.00",--,--,--,"15,982,000.00","112,833,000.00","95,792,000.00","357,000.00","30,000.00",--,"19,117,839.00",--,"150,000.00","424,194.00","7,038,906.00","11,122,987.00","18,604,000.00"
AFP,AFT Pharmaceuticals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , ,"59,737,837.00","65,629,223.00","77,311,666.00","83,665,964.00","113,011,601.00","104,972,918.00","122,005,762.00"
AFQ,African Petroleum Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--,--, , , , , , , , , , , , , 
AFT,AFT Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"23,522,413.00","18,243,867.00","1,380,813.00","1,751,809.00","729,472.00","118,740.00",--,"656,424.00","144,972.00","7,355,733.00","14,154,957.00","17,434,787.00","6,327,142.00","3,823,249.00","2,743,310.00","1,331,114.00","1,049,127.00","146,582.00","182,643.00","3,061.00", , , 
AFU,Australian Emerging Growth Fund (The),Annual Profit and Loss - Total Revenue Excluding Int,--,--, , , , , , , , , , , , , , , , , , , , , 
AFW,Applyflow Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,"101,819.00","38,110.00",--,"410,285.00","555,755.00","1,482,741.00","1,456,981.00","204,929.00","324,380.00","2,612,424.00","2,099,600.00"
AFY,Afterpay Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--,"1,672,663.00", , , , , , 
AGB,Atlantic Gold Corporation,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--, , , , , , , , , 
AGC,Australian Gold and Copper Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"220,638.00","1,053,431.00","149,298.00","2,954.00","37,482,000.00","64,776,000.00","78,807,000.00", , , , , , , , , , , , , ,--,--, 
AGC1,Agincourt Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"220,638.00","1,053,431.00","149,298.00","2,954.00","37,482,000.00","64,776,000.00","78,807,000.00", , , , , , , , , , , , , , , , 
AGD,Austral Gold Limited,Annual Profit and Loss - Total Revenue Excluding Int,"4,525,913.00","545,299.00","78,300.00",--,--,--,"1,911,785.00",-995.00,"14,693,641.00","35,024.00",313.00,"25,854,366.00","30,387,780.00","62,872,231.00","66,907,439.00","81,512,105.00","108,356,839.00","135,192,407.00","176,586,851.00","145,976,306.00","114,545,572.00","89,211,686.00", 
AGE,Alligator Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,--,--,--,"16,082.00",--,--,--,"38,783.00","5,945.00","3,146.00", 
AGF,AMP Capital China Growth Fund,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,--,--,--,--,--,--,--,--, , , , , , , 
AGG,AngloGold Ashanti Limited,Annual Profit and Loss - Total Revenue Excluding Int,"7,370,094,749.00","4,136,310,223.00","3,277,993,641.00","2,942,666,666.00","3,227,137,882.00","3,583,208,395.00","3,884,746,619.00","3,941,696,914.00","5,349,307,159.00","5,096,443,304.00","7,688,674,603.00","7,053,958,251.00","6,551,425,269.00","6,476,307,554.00","6,545,964,398.00", , ,"5,817,948,717.00","5,606,404,080.00","5,038,538,395.00","5,725,785,510.00","5,552,646,085.00", 
AGH,Althea Group Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,--,--,--,--,--,--,--,--,--,--, ,--, , ,--,"767,000.00","5,062,000.00","11,540,000.00","20,521,000.00"
AGH1,Australian Growth Properties Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--, , , , , , , , , , , , , , , , , , , , 
AGI,Ainsworth Game Technology Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"1,081,657.00","21,661,000.00","31,978,000.00","64,090,000.00","82,261,000.00","85,924,000.00","31,022,000.00","49,750,000.00","50,581,000.00","69,476,000.00","98,063,000.00","153,862,000.00","201,225,000.00","245,337,000.00","266,643,000.00","291,069,000.00","282,799,000.00","271,626,000.00","241,617,000.00","151,625,000.00","163,674,000.00","221,934,000.00"
AGJ,Agricultural Land Trust,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AGL,AGL Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"3,803,600,000.00","3,803,600,000.00","5,616,100,000.00","6,869,200,000.00","6,617,100,000.00","7,072,500,000.00","7,458,500,000.00","9,715,700,000.00","9,543,000,000.00","10,678,000,000.00","11,175,000,000.00","12,584,000,000.00","12,847,000,000.00","13,300,000,000.00","12,160,000,000.00","11,063,000,000.00","13,241,000,000.00"
AGL1,Australian Gas Light Company (The),Annual Profit and Loss - Total Revenue Excluding Int,"2,730,500,000.00","3,841,400,000.00","3,128,700,000.00","4,677,500,000.00","4,192,300,000.00","5,558,300,000.00","4,249,000,000.00", , , , , , , , , , , , , , , , 
AGM,Australian Governance and Ethical Index Fund,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,--, , 
AGM1,Allegiance Mining NL,Annual Profit and Loss - Total Revenue Excluding Int,"60,231.00","101,574.00","-99,042.00","-1,351.00","25,749.00","93,727.00","332,455.00","411,160.00", , , , , , , , , , , , , , , 
AGN,Argenica Therapeutics Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--, , , , , , , , , , , ,--,"296,075.00","259,098.00"
AGN2,Australian Gemstone House Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--, , , , , , , , , , , , , , 
AGO,Atlas Iron Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,--,"80,777.00","1,043,493.00","26,427,892.00","104,762,000.00","586,087,000.00","620,590,000.00","698,312,000.00","1,104,950,000.00","732,786,000.00","803,663,000.00","896,621,000.00","555,694,000.00", , , , 
AGP,Anglo Pacific Group Plc,Annual Profit and Loss - Total Revenue Excluding Int,"16,072,678.00","12,009,664.00","17,947,338.00","8,268,819.00","13,442,987.00","42,854,451.00","59,702,233.00","77,611,060.00","75,350,291.00","47,865,973.00", , , , , , , , , , , , , 
AGR,Aguia Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,--,"20,459.00","529,242.00","197,088.00","254,713.00",--,--,"187,405.00",--,--,"54,642.00","42,544.00", 
AGS,Alliance Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"390,610.00","393,099.00","178,121.00","302,487.00","40,409.00","19,272.00","29,015.00","1,469,165.00",821.00,--,"215,000.00","95,188.00",--,--,--,"20,971.00","49,649,779.00","8,871.00",--,--,"50,000.00","51,000.00", 
AGU,Aurium Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--,"4,981.00","2,824.00","150,000.00","202,408.00", , , , , , , , , , 
AGVT,BetaShares Australian Government Bond ETF,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , , ,--,--, 
AGX1,Antipodes Global Shares (Quoted Managed Fund),Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , , , , , ,--,--,--, 
AGY,Argosy Minerals Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,"14,993.00",--,--,409.00,--,--,"144,180.00",--,218.00,--,--,"299,208.00",--,--,--,"1,076,948.00","43,249.00","50,270.00","68,506.00", 
AGZ,A.G.D. Mining Limited,Annual Profit and Loss - Total Revenue Excluding Int,"364,555.00","166,136.00","170,442.00","172,091.00","179,163.00","84,502.00", , , , , , , , , , , , , , , , , 
AHA1,Ashanti Goldfields Company Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,050,902,527.00","935,566,000.00", , , , , , , , , , , , , , , , , , , , , 
AHC,Austco Healthcare Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"31,308,000.00","36,404,000.00","32,023,000.00","29,648,000.00","28,947,000.00","31,790,000.00","33,037,000.00","33,171,000.00","36,503,000.00"
AHC1,AHC Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
AHF,Australian Dairy Nutritionals Group,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,"1,728,004.00","2,812,956.00","3,297,584.00","1,359,054.00","289,607.00",--,--,"79,033.00",--,"2,811,534.00","10,620,150.00","24,963,739.00","19,884,106.00","21,934,737.00","24,011,397.00","23,501,822.00", 
AHF1,Australian Healthcare Investment Fund,Annual Profit and Loss - Total Revenue Excluding Int,"540,548.00","515,945.00", , , , , , , , , , , , , , , , , , , , , 
AHG,Automotive Holdings Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--, ,"1,387,252,000.00","2,229,532,000.00","3,416,704,000.00","3,075,361,000.00","3,243,785,000.00","3,331,366,000.00","3,914,677,000.00","4,274,765,000.00","4,732,165,000.00","5,242,987,000.00","5,625,547,000.00","6,079,552,000.00","6,472,581,000.00","5,917,192,000.00", , , 
AHG2,Advance Healthcare Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"118,951,301.00","139,633,000.00","151,182,000.00","157,817,000.00","134,040,000.00","98,270,000.00","87,297,000.00","40,869,000.00", , , , , , , , , , , , , , , 
AHI,Advanced Human Imaging Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--, , , , , , ,--,"59,075.00","90,431.00","2,079,036.00","898,465.00","667,183.00","1,202,337.00", 
AHI2,Allco HIT Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--, , , , , , , , , , , , , , 
AHJ,Air Change International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"289,295.00","1,681,363.00","1,563,510.00","134,754.00","171,207.00","4,675.00","323,798.00","331,553.00","280,976.00","60,560.00","2,688,285.00","13,848,823.00","13,524,660.00","19,852,186.00","19,163,304.00","16,316,217.00", , , , , , , 
