ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GNV,Green Invest Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"1,419,000.00","3,039,000.00","2,179,973.00","3,170,490.00","1,052,172.00","1,696,762.00","2,642,552.00","3,079,323.00", , , , , , , , 
GNX,Genex Power Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"7,677,000.00","7,996,524.00","48,099,837.00","120,367,220.00","126,074,046.00","242,526,057.00","225,442,625.00","416,873,923.00"
GO2,The GO2 People Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"7,582,716.00","12,533,161.00","11,085,139.00","7,727,181.00","26,065,000.00","29,645,000.00"
GOAT,VanEck Morningstar International Wide Moat ETF,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"2,198,000.00", 
GOD,Global Doctor Limited,Annual Balance Sheet - Total Liabilities,"1,553,373.00","1,845,322.00", , , , , , , , , , , , , , , , , , , , , 
GOE,GO energy Group Limited,Annual Balance Sheet - Total Liabilities,"433,388.00","485,619.00","480,856.00","363,811.00","468,008.00","3,556,178.00","3,574,535.00","3,279,613.00","3,345,581.00","7,850,393.00","5,983,030.00","6,966,405.00","3,632,076.00","867,977.00","728,786.00","7,892,147.00", , , , , , , 
GOG,Great Artesian Oil & Gas Limited,Annual Balance Sheet - Total Liabilities, , , ,"208,011.00","463,546.00","256,528.00","2,106,154.00","2,725,595.00", , , , , , , , , , , , , , , 
GOLD,ETFS Physical Gold,Annual Balance Sheet - Total Liabilities, , , ,"56,085.00","49,840.00","1,829,877.00","338,247.00","580,095.00", , , , , , , , , , , ,"910,064.00",159.00,180.00, 
GOO,Gooroo Ventures Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"48,010.00", ,"416,726.00","352,202.00","257,179.00","437,679.00", , 
GOP,Gippsland Offshore Petroleum Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"251,000.00","1,423,000.00","380,000.00","547,000.00", , , , , , , , , , , , , , 
GOR,Gold Road Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,--,"2,224,235.00","155,486.00","76,194.00","518,638.00","1,331,185.00","2,414,288.00","1,408,672.00","2,597,465.00","4,003,431.00","5,626,444.00","27,970,000.00","156,382,000.00","270,896,000.00","207,651,000.00","210,910,000.00", 
GOVT,SPDR S&P/ASX Australian Government Bond Fund,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"300,225.00","316,729.00","311,180.00","273,111.00","200,355.00","280,878.00","3,258,602.00","266,955.00","89,739.00"
GOW,Gowing Brothers Ltd,Annual Balance Sheet - Total Liabilities,"22,877,000.00",--,"21,641,000.00","21,116,000.00","14,644,000.00","15,775,000.00","25,423,000.00","36,499,000.00","26,188,000.00","34,252,000.00","41,550,000.00","41,979,000.00","58,124,000.00","61,014,000.00","67,093,000.00","78,771,000.00","83,511,000.00","106,476,000.00","137,791,000.00","152,044,000.00","127,704,000.00","137,329,000.00", 
GOZ,Growthpoint Properties Australia,Annual Balance Sheet - Total Liabilities, , , , , , , ,"790,404,000.00","525,939,000.00","555,017,000.00","450,825,000.00","711,546,000.00","873,840,000.00","876,259,000.00","963,705,000.00","995,630,000.00","1,357,193,000.00","1,426,891,000.00","1,317,596,000.00","1,571,394,000.00","1,678,100,000.00","1,556,400,000.00","1,979,900,000.00"
GPE,Green Pacific Energy Limited,Annual Balance Sheet - Total Liabilities,"35,314.00","388,664.00","1,297,239.00","709,898.00","13,283,511.00","8,718,760.00", , , , , , , , , , , , , , , , , 
GPR,Geopacific Resources Ltd,Annual Balance Sheet - Total Liabilities, , , , , ,"246,398.00","260,863.00","201,110.00","93,717.00","144,187.00","45,613.00","65,741.00","279,698.00","552,905.00","839,256.00","1,090,269.00","2,802,203.00","2,762,652.00","7,417,918.00","10,040,317.00","7,189,928.00","34,898,435.00", 
GPS,GPS Alliance Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , ,"17,213,000.00","19,294,019.00","15,584,817.00","4,789,297.00","4,065,617.00","829,182.00","1,410,256.00","1,388,752.00","1,774,670.00", 
GPT,GPT Group,Annual Balance Sheet - Total Liabilities,"944,000,000.00","1,505,100,000.00","1,623,000,000.00","2,379,600,000.00","3,003,600,000.00","4,058,400,000.00","4,559,800,000.00","5,671,500,000.00","6,217,500,000.00","2,495,000,000.00","2,797,200,000.00","2,492,400,000.00","2,467,000,000.00","2,707,000,000.00","3,227,400,000.00","3,481,400,000.00","3,535,700,000.00","3,851,400,000.00","4,677,400,000.00","4,541,200,000.00","4,469,400,000.00","5,506,400,000.00", 
GPY,Global Property Fund ,Annual Balance Sheet - Total Liabilities,0.00, , , , , , , , , , , , , , , , , , , , , , 
GQG,GQG Partners Inc.,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"93,907,954.00", 
GQH,Gosford Quarry Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"15,868,000.00", ,"23,281,721.00", , , , , , , , , , , , , , , 
GRA,Gold Tiger Resources (Australia) Limited ,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"94,035.00","211,927.00", , , , , , 
GRD,GRD Limited,Annual Balance Sheet - Total Liabilities,"132,135,000.00","89,964,000.00","126,547,000.00","143,185,000.00","121,321,000.00","575,481,000.00","153,721,000.00","133,058,000.00","138,974,000.00", , , , , , , , , , , , , , 
GRE,GreenTech Metals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"108,368.00", 
GRF,Global Resource Masters Fund Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , ,"178,595.00","201,191.00","268,670.00","719,767.00","260,370.00","180,328.00","376,162.00", , , , , , , 
GRG,GRG International LTD,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"980,976.00","6,137,168.00","5,221,741.00", , , , , , , , , , 
GRL,Godolphin Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"70,000.00","4,621,000.00", , , , , , , , , , , ,--,"269,395.00","683,951.00", 
GRL2,Gawler Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"70,000.00","4,621,000.00", , , , , , , , , , , , , , , 
GRN,Gravity Diamonds Limited,Annual Balance Sheet - Total Liabilities,"1,162,299.00","1,225,047.00","152,680.00","641,404.00","247,480.00","857,594.00","275,048.00", , , , , , , , , , , , , , , , 
GRNV,VanEck MSCI Australian Sustainable Equity ETF,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"65,559.00","40,708.00","1,028,000.00","3,660,000.00","951,000.00", 
GRO2,GroPep Limited,Annual Balance Sheet - Total Liabilities,"6,736,745.00","1,955,000.00","11,348,000.00","2,830,000.00","4,495,000.00","3,677,000.00","2,684,000.00", , , , , , , , , , , , , , , , 
GROW,Schroder Real Return Fund (Managed Fund),Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , ,"1,433,000.00","1,259,000.00", ,"1,462,000.00", 
GRR,Grange Resources Limited,Annual Balance Sheet - Total Liabilities,"9,238,662.00","5,373,874.00","3,863,690.00","5,354,473.00","4,145,519.00","4,543,699.00","4,881,550.00","5,015,539.00","5,751,116.00","412,326,000.00","236,849,000.00","199,332,000.00","164,179,000.00","159,532,000.00","93,048,000.00","95,757,000.00","96,303,000.00","102,382,000.00","130,785,000.00","155,824,000.00","161,689,000.00","249,016,000.00", 
GRV,Greenvale Mining Ltd,Annual Balance Sheet - Total Liabilities,"284,861.00","518,780.00","822,165.00","972,601.00","865,881.00","1,452,066.00","2,534,691.00","1,976,037.00","1,949,492.00","984,145.00","924,890.00","60,266.00","151,221.00","197,285.00","1,326,105.00","1,230,942.00","116,676.00","59,671.00","108,501.00","182,676.00","604,032.00","308,906.00", 
GRX,GreenX Metals Limited,Annual Balance Sheet - Total Liabilities,"15,792,657.00", , ,"35,053.00","57,302.00","76,802.00","532,558.00","311,138.00","745,997.00","186,908.00","240,846.00","124,298.00","108,888.00","801,135.00","1,036,409.00","1,032,880.00","1,141,134.00","10,209,419.00","4,550,282.00","2,518,289.00","2,637,720.00","2,429,974.00", 
GRY,Gryphon Minerals Limited,Annual Balance Sheet - Total Liabilities, , , , ,"189,283.00","236,911.00","608,215.00","745,248.00","1,722,578.00","2,071,373.00","2,573,290.00","4,259,830.00","12,913,000.00","5,658,000.00","4,947,000.00","3,337,000.00","4,101,000.00", , , , , , 
GSL,Greatcell Solar Limited,Annual Balance Sheet - Total Liabilities, , , , , ,"208,830.00","556,897.00","3,778,881.00","2,379,028.00","3,376,433.00","4,710,539.00","6,847,431.00","4,516,490.00","8,366,532.00","4,303,301.00","4,358,072.00","3,148,753.00","6,730,950.00", , , , , 
GSM,Golden State Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"190,000.00", ,"489,693.00","487,181.00","492,631.00", 
GSN,Great Southern Mining Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"116,854.00","313,280.00","76,365.00","170,658.00","343,961.00","90,286.00","69,361.00","844,416.00","602,008.00","2,358,049.00","1,700,569.00", 
GSR,Greenstone Resources Limited,Annual Balance Sheet - Total Liabilities,--,"411,213.00","474,398.00","283,193.00","296,048.00","289,302.00","1,400,111.00","12,850,205.00","5,143,377.00","1,479,774.00","1,087,691.00","549,011.00","440,260.00","498,061.00","265,686.00","202,670.00","166,396.00","365,935.00","366,538.00","375,970.00","425,296.00","278,058.00", 
GSS,Genetic Signatures Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"370,475.00","743,143.00","1,283,459.00","1,189,801.00","1,209,465.00","1,560,937.00","3,786,000.00","4,707,000.00", 
GSTIN,GPT Split Trust,Annual Balance Sheet - Total Liabilities,"1,479,000.00","1,456,000.00","1,176,000.00","1,194,000.00","1,167,000.00", , , , , , , , , , , , , , , , , , 
GSW,GetSwift Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , ,"170,842.00","154,256.00","4,974,000.00","4,610,000.00","25,562,939.00", , 
GSZ,Global Strategic Metals N.L.,Annual Balance Sheet - Total Liabilities,"2,217,666.00","1,746,942.00","788,733.00","740,510.00","499,982.00","87,439.00","1,058,336.00","391,699.00","292,191.00","597,014.00","2,132,668.00","166,562.00","5,566,064.00","4,774,424.00", , , , , , , , , 
GT1,Green Technology Metals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"127,780.00", 
GTE,Great Western Exploration Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"24,073.00","165,907.00","75,774.00","215,677.00","137,404.00","266,802.00","278,169.00","264,922.00","503,244.00","530,334.00","656,701.00","322,684.00","328,427.00","294,910.00","223,224.00", 
GTG,Genetic Technologies Limited,Annual Balance Sheet - Total Liabilities,"1,269,889.00","1,618,068.00","1,864,733.00","2,968,142.00","4,656,258.00","6,515,818.00","3,474,768.00","3,346,218.00","3,309,505.00","3,865,686.00","2,561,876.00","2,108,359.00","2,039,109.00","2,561,240.00","4,901,680.00","1,760,484.00","1,406,497.00","1,529,253.00","1,454,103.00","1,493,799.00","2,617,609.00","1,438,653.00","4,370,627.00"
GTI,Gratifii Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , ,--,"72,199.00","70,238.00","299,458.00","385,947.00","284,059.00","316,227.00","1,163,403.00","723,706.00","1,000,652.00","5,400,396.00","7,901,923.00","6,937,163.00","8,104,201.00","8,082,512.00"
GTK,Gentrack Group Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"10,182,774.00","12,308,601.00","16,431,705.00","76,194,462.00","37,765,772.00","40,840,367.00","44,458,846.00","44,241,846.00", 
GTN,GTN Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , ,"139,804,000.00","138,612,000.00","179,815,000.00","106,667,000.00","116,447,000.00","118,199,000.00","109,880,000.00","93,645,000.00"
GTP,Great Southern Limited,Annual Balance Sheet - Total Liabilities,"75,122,000.00","34,157,000.00","26,052,000.00","70,308,000.00","197,648,000.00","418,933,000.00","851,629,000.00","954,389,000.00","1,083,746,000.00", , , , , , , , , , , , , , 
GTR,GTI Energy Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , ,"77,691.00","125,177.00","112,213.00","92,885.00","119,930.00","81,630.00","192,229.00","409,907.00","537,731.00","822,606.00","995,668.00","148,102.00","208,026.00","498,228.00","427,030.00", 
GTV,Global Television Limited,Annual Balance Sheet - Total Liabilities,"75,238,000.00","92,807,000.00","126,421,000.00","52,153,000.00","42,617,000.00","33,045,000.00","24,245,000.00", , , , , , , , , , , , , , , , 
GTY,Gateway Lifestyle Group,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"71,200,000.00","83,826,000.00","142,804,000.00","229,889,000.00","292,278,000.00", , , , 
GUD,GUD Holdings Limited,Annual Balance Sheet - Total Liabilities,"123,985,000.00","136,683,000.00","107,608,000.00","105,558,000.00","112,100,000.00","109,322,000.00","132,983,000.00","184,950,000.00","182,179,000.00","172,297,000.00","121,482,000.00","243,661,000.00","155,163,000.00","182,595,000.00","233,745,000.00","159,185,000.00","343,525,000.00","260,384,000.00","235,043,000.00","247,533,000.00","368,809,000.00","430,118,000.00","1,035,513,000.00"
GUI,Guilford Investments Limited,Annual Balance Sheet - Total Liabilities,"868,801.00","2,001,601.00","1,226,345.00","706,673.00","3,432,019.00","2,144,606.00","1,760,710.00","2,214,946.00", , , , , , , , , , , , , , , 
GUJ,Gujarat Nre Resources NL,Annual Balance Sheet - Total Liabilities, , , , , ,"1,363.00","295,437.00","2,117,645.00", , , , , , , , , , , , , , , 
GUL,Gullewa Limited,Annual Balance Sheet - Total Liabilities,"504,603.00","225,646.00","111,116.00","176,409.00","130,348.00","412,392.00","1,227,537.00","6,513,449.00","1,537,904.00","194,077.00","231,784.00","1,439,645.00","1,839,178.00","894,944.00","742,326.00","638,955.00","369,763.00","69,271.00","45,080.00","129,038.00","128,548.00","920,518.00", 
GVF,Global Value Fund Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,--,"5,365,518.00","1,934,564.00","6,143,276.00","14,732,426.00","18,569,343.00","13,309,635.00","41,353,780.00","23,550,125.00"
GW1,Greenwing Resources Ltd,Annual Balance Sheet - Total Liabilities, , , , , ,"70,489.00","396,892.00","796,037.00","3,868,135.00","22,898,402.00","24,735,401.00","52,764,218.00","13,942,848.00","1,041,848.00","799,610.00","798,776.00","1,755,063.00","2,846,425.00","1,885,329.00","4,464,012.00","8,053,547.00","5,752,623.00", 
GWA,GWA Group Limited,Annual Balance Sheet - Total Liabilities,"420,303,000.00","420,603,000.00","433,895,000.00","429,828,000.00","415,268,000.00","406,146,000.00","408,766,000.00","372,366,000.00","386,334,000.00","356,289,000.00","381,341,000.00","373,768,000.00","321,337,000.00","312,935,000.00","326,246,000.00","245,284,000.00","203,161,000.00","197,661,000.00","202,592,000.00","257,526,000.00","421,689,000.00","393,528,000.00","412,202,000.00"
GWF,Golden West Refining Corporation Limited ,Annual Balance Sheet - Total Liabilities,"11,634,000.00", , , , , , , , , , , , , , , , , , , , , , 
GWR,GWR Group Limited,Annual Balance Sheet - Total Liabilities, , , , ,--,"292,169.00","235,021.00","990,287.00","1,335,932.00","1,594,958.00","1,251,548.00","1,975,042.00","1,020,999.00","1,224,552.00","702,784.00","738,099.00","1,401,566.00","834,233.00","856,433.00","978,826.00","894,190.00","26,282,173.00", 
GXL,Greencross Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"17,521,000.00","22,204,000.00","23,071,000.00","21,843,000.00","29,443,000.00","45,410,000.00","56,554,000.00","241,363,000.00","394,462,000.00","438,238,000.00","444,363,000.00","465,738,000.00", , , , 
GXY,Galaxy Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"567,139.00","606,776.00","28,628,135.00","144,098,108.00","128,186,284.00","186,922,710.00","209,516,777.00","285,264,039.00","36,880,627.00","81,298,000.00","43,897,000.00","160,789,175.00","107,423,636.00","72,686,315.00", , 
GZL,Gazal Corporation Limited,Annual Balance Sheet - Total Liabilities,"41,047,000.00","44,138,000.00","48,723,000.00","45,480,000.00","64,459,000.00","63,523,000.00","87,729,000.00","97,524,000.00","79,914,000.00","91,366,000.00","82,421,000.00","105,644,000.00","77,975,000.00","84,648,000.00","80,597,000.00","105,688,000.00","38,590,000.00","52,304,000.00","43,926,000.00","54,928,000.00", , , 
HACK,BetaShares Global Cybersecurity ETF ,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"674,000.00","4,088,000.00","14,125,000.00","24,303,000.00","17,350,000.00", 
HAL,Halo Technologies Holdings Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"256,147,000.00", 
HAM,Hamilton Island Limited,Annual Balance Sheet - Total Liabilities,"93,549,000.00","86,616,000.00","75,941,000.00","75,374,000.00", , , , , , , , , , , , , , , , , , , 
HAN,Hanson PLC,Annual Balance Sheet - Total Liabilities,"12,793,808,882.00","12,030,130,756.00","11,713,476,783.00","9,375,920,208.00","8,785,802,621.00","8,959,962,317.00","9,655,583,126.00", , , , , , , , , , , , , , , , 
HAO,Haoma Mining NL,Annual Balance Sheet - Total Liabilities,"23,947,306.00","19,529,824.00","21,784,065.00","4,100,875.00","5,441,184.00","15,488,205.00","19,966,000.00","27,633,584.00","33,288,571.00","38,780,002.00","44,993,945.00","52,249,621.00","51,405,081.00","51,678,126.00","60,073,996.00","67,214,282.00","72,373,878.00","76,650,253.00", , , , , 
HAR,Haranga Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , ,"68,512.00","503,923.00","341,098.00","744,658.00","107,024.00","135,157.00","521,102.00","966,669.00","235,547.00","150,296.00","137,392.00", ,"561,617.00", 
HAR2,Haranga Resources Limited1,Annual Balance Sheet - Total Liabilities, , , , , , , , , ,"68,512.00","503,923.00","341,098.00","744,658.00","107,024.00","135,157.00","521,102.00","966,669.00","235,547.00","150,296.00","137,392.00", , , 
HAS,Hastings Technology Metals Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"113,533.00","67,727.00","20,143.00","16,749.00","2,363,236.00","1,126,942.00","706,558.00","431,143.00","885,350.00","1,534,977.00","3,333,506.00","7,368,348.00","6,784,500.00","3,930,914.00","3,977,452.00", 
HAV,Havilah Resources Limited,Annual Balance Sheet - Total Liabilities, ,"23,109.00","28,921.00","106,443.00","330,682.00","2,610,823.00","1,179,222.00","5,309,163.00","18,025,992.00","16,970,644.00","17,142,814.00","17,181,690.00","3,737,159.00","1,420,066.00","2,553,645.00","3,938,588.00","11,746,000.00","6,035,000.00","4,307,000.00","6,723,000.00","2,346,040.00","1,581,211.00", 
HAW,Hawthorn Resources Limited,Annual Balance Sheet - Total Liabilities,"19,727,181.00","13,803,018.00","13,337,023.00","14,219,487.00","6,066,182.00","2,737,404.00","1,000,424.00","124,772.00","300,224.00","319,089.00","726,015.00","277,352.00","211,977.00","1,216,461.00","397,388.00","223,577.00","292,171.00","346,024.00","6,475,316.00","5,816,734.00","2,957,004.00","2,552,736.00", 
HBRD,Betashares Active Australian Hybrids Fund (Managed Fund),Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , ,"1,964,000.00","6,496,000.00","10,618,000.00","26,507,000.00", 
HCC,Hutchisons Child Care Services Ltd,Annual Balance Sheet - Total Liabilities, , , , ,"6,952,052.00","12,922,974.00","19,696,000.00", , , , , , , , , , , , , , , , 
HCD,Hydrocarbon Dynamics Limited,Annual Balance Sheet - Total Liabilities,"1,490,000.00","1,204,000.00","34,000.00","35,000.00", , ,"439,696.00","1,115,634.00","393,227.00","182,243.00","630,318.00","5,947,332.00","5,677,143.00","10,077,963.00","1,976,296.00","1,320,468.00","292,733.00","261,182.00","543,037.00","223,463.00","238,997.00","179,947.00", 
HCD1,Huadu City Developments Limited,Annual Balance Sheet - Total Liabilities,"1,490,000.00","1,204,000.00","34,000.00","35,000.00", , , , , , , , , , , , , , , , , , , 
HCH,Hot Chili Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,"99,093.00","1,327,701.00","435,712.00","3,989,936.00","13,373,911.00","14,681,167.00","11,490,238.00","12,206,425.00","13,127,754.00","15,040,452.00","10,299,857.00","14,104,712.00", 
HCN,Health Communication Network Limited,Annual Balance Sheet - Total Liabilities,"13,318,936.00","18,144,837.00","21,556,866.00","21,180,000.00","19,151,000.00", , , , , , , , , , , , , , , , , , 
HCT,Holista Colltech Limited,Annual Balance Sheet - Total Liabilities, , , ,--,"225,178.00","1,353,994.00","1,083,618.00","1,026,809.00","793,731.00","409,095.00","5,945,000.00","4,498,000.00","5,041,288.00","6,044,962.00","3,714,189.00","2,690,087.00","2,233,072.00","3,330,243.00","2,863,760.00","4,356,936.00","3,409,117.00","3,951,660.00", 
HCW,HealthCo Healthcare and Wellness REIT,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"-5,000,000.00","39,507,000.00"
HDF,APA Sub Group,Annual Balance Sheet - Total Liabilities, , , , ,"346,400,000.00","446,003,000.00","984,425,000.00","969,441,000.00","631,489,000.00","617,780,000.00","920,247,000.00","1,430,126,000.00", , , , , , , , , , , 
HDG,Hodges Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , ,"35,588.00","59,434.00","45,635.00","110,681.00","71,076.00","392,032.00","482,457.00","1,351,538.00","201,532.00", , , , , , , , 
HDI,Handini Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"32,152,610.00", ,"27,709,531.00","16,147,209.00", , , , , , , , , , , , 
HDN,HomeCo Daily Needs REIT,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"457,300,000.00","1,718,500,000.00"
HDR,Hardman Resources Limited,Annual Balance Sheet - Total Liabilities,"243,089.00","6,340,953.00","7,710,026.00","2,912,418.00","75,822,000.00","135,360,000.00", , , , , , , , , , , , , , , , , 
HDX,Hughes Drilling Limited,Annual Balance Sheet - Total Liabilities, , , , , , , ,"8,963,624.00","18,148,000.00","15,927,000.00","20,883,000.00","14,153,000.00","35,567,000.00","36,348,000.00","67,726,000.00","84,183,000.00","96,119,000.00","20,233,000.00","65,569.00", , , , 
HE8,Helios Energy Ltd,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,--, ,"174,303.00","111,430.00","112,339.00","32,524.00","19,798.00","1,269,297.00","888,872.00","1,962,690.00","406,687.00","362,988.00", 
HER,Herald Resources Limited,Annual Balance Sheet - Total Liabilities,"3,516,648.00","2,810,910.00","3,761,122.00","12,974,375.00","8,772,152.00","4,533,340.00","5,792,883.00","7,090,553.00","24,485,387.00", , , , , , , , , , , , , , 
HETH,BetaShares Global Sustainability Leaders ETF - Currency Hedged,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , , , ,"9,509,000.00", 
HEUR,Betashares Europe ETF-Currency Hedged ,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , ,"532,000.00","3,072,000.00",--,"3,179,000.00","2,139,000.00", 
HFR,Highfield Resources Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,--,"107,766.00","257,358.00","1,952,250.00","3,019,871.00","3,973,961.00","1,513,050.00","2,653,731.00","5,339,651.00","4,514,595.00","2,955,681.00", 
HFY,Hubify Limited,Annual Balance Sheet - Total Liabilities,"27,958,896.00","52,596,000.00", , , , , , , , , , , , , , ,"3,445,260.00","3,269,543.00","1,357,191.00","898,095.00","3,866,616.00","4,375,743.00","7,303,843.00"
HFY1,Hill 50 Limited,Annual Balance Sheet - Total Liabilities,"27,958,896.00","52,596,000.00", , , , , , , , , , , , , , , , , , , , , 
HGH,Heartland Group Holdings Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , , , , , , ,"4,063,024,278.00","4,314,823,881.00","4,575,077,710.00","5,665,183,982.00"
HGL,Hudson Investment Group Limited,Annual Balance Sheet - Total Liabilities,"173,788,000.00","215,981,000.00","226,568,000.00","88,181,000.00","38,553,000.00","41,383,000.00","43,180,000.00","46,456,000.00","51,429,000.00","51,742,000.00","39,498,000.00","36,388,000.00","40,235,000.00","38,506,000.00","41,174,000.00","7,450,000.00","8,040,000.00","8,074,000.00","8,564,000.00","11,541,000.00","12,003,000.00","9,390,000.00", 
HGO,Hillgrove Resources Limited,Annual Balance Sheet - Total Liabilities,"9,349,770.00","22,607,155.00","47,916,000.00","47,478,896.00","179,951.00","1,343,365.00","2,766,263.00","14,377,305.00","18,998,111.00","56,637,464.00","47,322,000.00","68,639,000.00","89,584,000.00","115,363,000.00","93,661,000.00","62,069,000.00","65,768,000.00","82,399,000.00","48,527,000.00","24,966,000.00","12,668,000.00","13,351,000.00", 
HGV,Hygrovest Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , , , , ,"57,246.00","220,692.00","4,775,000.00","5,368,000.00","1,289,000.00","10,022,000.00","1,370,000.00","3,313,000.00","2,001,000.00"
HHI,Health House International Limited,Annual Balance Sheet - Total Liabilities, , , , , , , , , , ,--, ,"213,423.00","690,094.00","549,538.00","574,238.00","1,442,570.00","796,514.00","996,394.00","92,803.00","41,106.00","3,193,418.00", 
HHM,Hampton Hill Mining NL,Annual Balance Sheet - Total Liabilities,"61,188.00","163,148.00","102,059.00","253,086.00","88,261.00","186,965.00","87,492.00","84,940.00","203,842.00","134,442.00","122,871.00","174,240.00","39,347.00","26,393.00","149,611.00","484,755.00","709,762.00","655,911.00","532,712.00","283,080.00","150,535.00","379,938.00", 
HHR,Hartshead Resources NL,Annual Balance Sheet - Total Liabilities, , , , , , , , , , , ,"292,195.00","652,544.00","4,173,653.00","1,745,384.00","1,089,286.00","2,407,243.00","3,112,950.00","4,210,020.00","764,138.00","553,234.00","872,239.00", 
HHY,HHY Fund,Annual Balance Sheet - Total Liabilities, , , , , ,"5,104,000.00","218,818,000.00","203,482,000.00","284,575,000.00","75,092,000.00","56,088,000.00","4,678,000.00","4,314,000.00","18,935,000.00","153,000.00","296,000.00","606,000.00","565,585.00","74,574.00","65,622.00","66,926.00","47,794.00", 
HIC,Huntley Investment Company Limited,Annual Balance Sheet - Total Liabilities,"8,676,683.00","4,852,405.00","3,338,985.00","3,087,848.00","5,972,021.00","9,909,754.00","15,931,734.00","18,729,340.00","5,834,044.00", , , , , , , , , , , , , , 
HIG,Highlands Pacific Limited,Annual Balance Sheet - Total Liabilities,"1,907,942.00","1,523,697.00","2,847,050.00","3,980,000.00","46,250,483.00","111,256,644.00","120,544,673.00","3,854,355.00","1,161,951.00","1,166,239.00","1,409,032.00","3,301,496.00","6,347,265.00","7,710,102.00","9,843,940.00","175,986,860.00","190,067,716.00","160,176,923.00","177,696,231.00", , , , 
HIH,HIH Insurance Limited ,Annual Balance Sheet - Total Liabilities,"6,556,800,000.00", , , , , , , , , , , , , , , , , , , , , , 
HII,Hire Intelligence International Limited,Annual Balance Sheet - Total Liabilities,--,"1,822,041.00","1,705,000.00","1,244,000.00","1,862,000.00","1,740,000.00","3,516,000.00","3,937,000.00","4,644,000.00","2,594,000.00","3,997,000.00","2,542,000.00","1,651,000.00", , , , , , , , , , 
HIL,Hills Limited ,Annual Balance Sheet - Total Liabilities,"141,171,000.00","165,221,000.00","187,011,000.00","175,775,000.00","193,750,000.00","270,075,000.00","297,311,000.00","358,117,000.00","391,410,000.00","401,490,000.00","288,445,000.00","237,334,000.00","247,514,000.00","248,339,000.00","158,717,000.00","150,937,000.00","94,776,000.00","83,995,000.00","90,568,000.00","93,428,000.00","76,502,000.00","62,169,000.00", 
