ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
HJPN,Betashares Japan ETF-Currency Hedged,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,--,--,--,--,--, 
HLA,Healthia Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,"7,409,000.00", ,"7,643,000.00","31,892,000.00","52,665,000.00","76,148,000.00"
HLF,Halo Food Co. Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,"362,826.00", ,"3,451,303.00","18,939,805.00","28,592,466.00","27,916,429.00"
HLO,Helloworld Travel Limited,Annual Balance Sheet - NCA PP&E,"5,517.00","49,207.00","667,437.00","732,831.00","613,000.00","679,000.00","393,000.00","909,000.00","775,000.00","1,465,000.00","1,104,000.00","19,463,000.00","27,953,000.00","24,234,000.00","20,506,000.00","16,916,000.00","19,560,000.00","13,827,000.00","14,143,000.00","18,267,000.00","39,235,000.00","37,777,000.00","26,966,000.00"
HLS,Healius Limited,Annual Balance Sheet - NCA PP&E,"37,597,000.00","42,628,000.00","68,487,000.00","96,533,000.00","94,010,000.00","107,027,000.00","139,612,000.00","151,366,000.00","349,006,000.00","333,899,000.00","367,726,000.00","397,880,000.00","405,136,000.00","416,606,000.00","427,922,000.00","468,880,000.00","342,200,000.00","299,000,000.00","297,500,000.00","327,000,000.00","1,043,600,000.00","1,244,900,000.00","1,270,900,000.00"
HLTH,VanEck Global Healthcare Leaders ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,--, 
HLX,Helix Resources Limited,Annual Balance Sheet - NCA PP&E,"7,785,892.00","462,563.00","167,834.00","190,565.00","223,725.00","171,250.00","184,516.00","170,937.00","198,616.00","110,718.00","99,856.00","94,225.00","122,318.00","94,962.00","52,859.00","41,721.00","39,960.00","96,900.00","55,380.00","43,275.00","98,712.00","48,455.00", 
HLY,Hills Motorway Group,Annual Balance Sheet - NCA PP&E,"867,018,000.00","833,362,000.00","803,575,000.00","773,937,000.00","742,726,000.00", , , , , , , , , , , , , , , , , , 
HM1,Hearts and Minds Investments Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,--,--,--,--,--
HMC,Home Consortium,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--,--,--,--
HMC1,Hydromet Corporation Limited,Annual Balance Sheet - NCA PP&E,"7,350,784.00","7,458,518.00","7,770,105.00","9,139,713.00","8,363,390.00","8,183,094.00","8,504,000.00","9,838,000.00","10,219,000.00","9,888,000.00","13,413,000.00","13,600,000.00", , , , , , , , , , , 
HMD,HeraMED Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , ,"18,941.00","127,660.00","28,558.00","39,951.00", 
HME,Home Building Society Limited,Annual Balance Sheet - NCA PP&E, ,--,--,--,--,--,--,--, , , , , , , , , , , , , , , 
HMG,Hamelin Gold Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,0.00, 
HMI,Hiremii Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , ,--,0.00,"6,046.00","33,388.00","12,755.00","16,503.00", , , , ,"100,536.00","86,328.00","179,518.00"
HMI1,Harvest Minerals Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , ,--,0.00,"6,046.00","33,388.00","12,755.00","16,503.00", , , , , , , 
HML,Henry Morgan Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,--,--,--,--,--, , , 
HMO,HearMe Out Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"1,348.00","9,003.00",--,--, , , 
HMP,Hampton Mining Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,"36,520.00", , , , , , , , , , , , , , , 
HMR,Hindmarsh Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"1,867.00", , , , , , , , , , , , , , , , , 
HMX,Hammer Metals Limited,Annual Balance Sheet - NCA PP&E, , ,"5,564,208.00","5,571,495.00","5,848,653.00","5,402,834.00","24,431.00","53,023.00","48,170.00","15,123.00","11,125.00","78,599.00","55,498.00","32,518.00","15,895.00","8,744.00","5,964.00","3,755.00","2,420.00",0.00,"71,570.00","303,202.00", 
HMY,Harmoney Corp Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , ,"1,352,891.00","597,487.00","350,829.00"
HNDQ,BetaShares NASDAQ 100 ETF - Currency Hedged,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,--, 
HNG,Hancock & Gore Ltd,Annual Balance Sheet - NCA PP&E,"25,304,000.00","24,419,000.00","7,094,000.00","7,830,000.00","7,965,000.00","7,698,000.00","9,485,000.00","9,517,000.00","10,382,000.00","10,530,000.00","11,842,000.00","9,542,000.00","4,326,000.00","4,347,000.00","1,016,000.00","918,000.00","1,410,000.00","1,261,000.00","3,284,000.00","4,095,000.00","8,914,000.00","477,000.00", 
HNR,Hannans Ltd,Annual Balance Sheet - NCA PP&E, , , ,672.00,"38,432.00","35,303.00","40,493.00","49,862.00","31,504.00","27,904.00","81,724.00","162,022.00","210,910.00","99,395.00","59,693.00","29,681.00","12,047.00","2,326.00","1,056.00","27,536.00","23,288.00","19,406.00", 
HOG,Hawkley Oil and Gas Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"19,472.00","13,810.00","7,916.00",--,"20,375.00","6,751,052.00","8,365,391.00","12,201,441.00","3,832,527.00",118.00,--,--,--,--, , , 
HOR,Horseshoe Metals Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,0.00,"26,427.00","69,830.00","141,015.00","122,571.00","90,837.00","68,897.00","53,173.00","44,180.00","33,389.00","23,096.00","17,965.00","13,998.00", 
HPC,The Hydration Pharmaceuticals Company Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,0.00, 
HPG,hipages Group Holdings Limited,Annual Balance Sheet - NCA PP&E,"10,000.00", , , , , , , , , , , , , , , , , , , ,"2,323,000.00","8,238,000.00","14,043,000.00"
HPG1,Hudson Pacific Group Limited ,Annual Balance Sheet - NCA PP&E,"10,000.00", , , , , , , , , , , , , , , , , , , , , , 
HPI,Hotel Property Investments,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--
HPP,Health and Plant Protein Group Limited,Annual Balance Sheet - NCA PP&E,"10,185,000.00","10,051,000.00","10,354,000.00","11,423,000.00","15,552,000.00","17,125,000.00","23,696,000.00","30,451,000.00","34,828,000.00","32,968,000.00","31,499,000.00","28,801,000.00","25,727,000.00","23,203,000.00","22,063,000.00","29,674,000.00","20,370,000.00","33,920,000.00","32,055,000.00","37,763,000.00","27,279,000.00","25,858,000.00","31,860,000.00"
HPR,High Peak Royalties Limited,Annual Balance Sheet - NCA PP&E, , , , , , , ,"28,202.00","62,903.00","91,085.00","74,943.00","63,181.00","23,846.00","12,685.00","9,633.00","8,452.00",0.00,0.00,0.00,0.00,0.00,0.00, 
HPX,HPAL Limited,Annual Balance Sheet - NCA PP&E,"15,514,000.00","12,205,000.00","14,683,000.00","13,726,000.00","16,702,000.00","13,238,000.00","12,597,000.00", , , , , , , , , , , , , , , , 
HQLT,BetaShares Global Quality Leaders ETF - Currency Hedged,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , ,--,--, 
HRE,Heavy Rare Earths Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,0.00, 
HRL,HRL Holdings Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , ,"28,825.00","109,623.00","94,078.00","92,689.00","62,542.00","3,629.00","1,412.00","372,933.00","672,956.00","1,458,961.00","6,954,257.00","7,471,822.00","8,997,072.00","8,769,000.00", 
HRN,Horizon Gold Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"4,263,000.00","4,263,000.00","4,296,000.00","4,299,000.00","4,303,000.00","4,339,000.00", 
HRP,Homemaker Retail Group,Annual Balance Sheet - NCA PP&E,--,--, , , , , , , , , , , , , , , , , , , , , 
HRR,Heron Resources Limited,Annual Balance Sheet - NCA PP&E,"117,632.00","126,511.00","84,599.00","49,407.00","54,608.00","51,079.00","43,905.00","1,712,000.00","2,503,000.00","1,827,000.00","3,410,000.00","393,000.00","199,000.00","97,000.00","58,000.00","493,000.00","436,000.00","38,000.00","157,164,000.00","254,811,000.00","187,586,000.00", , 
HRS,Hudson Resources Limited,Annual Balance Sheet - NCA PP&E,"15,310,000.00","15,135,000.00","3,336,000.00","3,217,000.00","3,243,000.00","2,257,000.00","2,373,000.00",0.00,"2,728,000.00","2,416,000.00","5,676,000.00","20,277,000.00","24,703,000.00","17,792,000.00", , , , , , , , , 
HRZ,Horizon Minerals Limited,Annual Balance Sheet - NCA PP&E,0.00,0.00,0.00,--,"1,468,730.00","1,832,030.00","2,319,734.00","1,481,175.00","1,493,052.00","1,402,033.00","1,992,606.00","4,395,737.00","7,807,681.00","9,155,597.00","9,082,425.00","9,154,255.00","261,908.00","246,289.00","203,156.00","4,529,552.00","2,739,942.00","604,821.00", 
HRZ1,Horizon Energy Investment Group,Annual Balance Sheet - NCA PP&E,0.00,0.00,0.00,--, , , , , , , , , , , , , , , , , , , 
HSC,HSC Technology Ltd,Annual Balance Sheet - NCA PP&E, , , , , ,"870,125.00","15,696,000.00","15,811,000.00","24,435,000.00","18,816,000.00","710,316.00","615,825.00","3,834,710.00","1,611,145.00","55,779.00","28,422.00","7,555.00",--,"32,010.00","374,929.00","190,681.00","287,618.00", 
HSK,Heemskirk Consolidated Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"4,446,802.00","26,411,322.00","39,660,000.00","75,340,000.00","72,753,000.00","30,218,000.00","7,661,000.00","6,940,000.00","7,051,000.00","2,228,000.00","4,380,000.00","27,422,000.00", , , , , , 
HSL,Harris Scarfe Holdings Ltd,Annual Balance Sheet - NCA PP&E,"109,920,000.00", , , , , , , , , , , , , , , , , , , , , , 
HSM,Homestake Mining Company,Annual Balance Sheet - NCA PP&E,"1,783,054,151.00", , , , , , , , , , , , , , , , , , , , , , 
HSN,Hansen Technologies Limited,Annual Balance Sheet - NCA PP&E,"5,941,000.00","5,237,000.00","10,872,000.00","8,342,000.00","6,819,000.00","6,746,000.00","4,700,000.00","4,182,000.00","3,325,000.00","3,588,000.00","3,441,000.00","4,857,000.00","4,554,000.00","4,699,000.00","4,376,000.00","7,556,000.00","6,743,000.00","8,912,000.00","10,554,000.00","10,986,000.00","31,501,000.00","28,747,000.00","27,412,000.00"
HSO,Healthscope Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , ,"1,200,700,000.00", ,"1,414,726,000.00","1,800,300,000.00","2,077,000,000.00","2,235,900,000.00", , , , 
HSP,Healthscope Ltd,Annual Balance Sheet - NCA PP&E,"93,024,000.00","96,668,000.00","162,801,000.00","176,838,000.00","202,266,000.00","282,981,000.00","566,642,000.00","659,598,000.00","688,166,000.00","804,208,000.00","1,058,140,000.00", , , , , , , , , , , , 
HST,Hastie Group Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"11,358,000.00","14,973,000.00","21,180,000.00","51,608,000.00","56,703,000.00","54,967,000.00","49,790,000.00", , , , , , , , , , , 
HT1,HT&E Limited,Annual Balance Sheet - NCA PP&E,"108,222,000.00","311,042,000.00","330,346,000.00","286,047,000.00","296,586,000.00","288,937,000.00","292,605,000.00","298,863,000.00","290,909,000.00","266,934,000.00","243,335,000.00","233,066,000.00","171,541,000.00","149,381,000.00","133,570,000.00","136,777,000.00","93,822,000.00","84,098,000.00","16,650,000.00","73,135,000.00","50,252,000.00","42,202,000.00", 
HT8,Harris Technology Group Limited,Annual Balance Sheet - NCA PP&E,"3,083,155.00",--,"1,283,358.00","109,985.00","1,363,970.00","1,010,563.00","587,045.00","253,839.00","219,455.00","371,886.00","3,547.00","121,172.00",--,--,"262,244.00","243,364.00","57,210.00","844,910.00","732,838.00","109,744.00","198,524.00","181,098.00","1,684,614.00"
HTA,Hutchison Telecommunications (Australia) Limited,Annual Balance Sheet - NCA PP&E,"61,804,000.00","341,899,000.00","885,146,000.00","1,151,512,000.00","973,840,000.00","1,055,948,000.00","946,114,000.00","1,021,457,000.00","1,044,603,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00, 
HTG,Harvest Technology Group Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,0.00,0.00,"551,150.00","371,279.00","174,942.00","3,403,230.00","517,490.00","2,871,176.00"
HTS,Harts Australasia Limited,Annual Balance Sheet - NCA PP&E,"1,893,000.00","8,164,000.00", , , , , , , , , , , , , , , , , , , , , 
HUB,HUB24 Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , ,"33,323.00","92,058.00","114,177.00","210,276.00","291,525.00","54,929.00","93,561.00","128,602.00","152,414.00","778,268.00","2,214,341.00","1,955,564.00","7,098,453.00","7,548,615.00","12,481,000.00"
HUM,Humm Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"3,600,000.00","3,325,000.00","3,880,000.00","4,192,000.00","3,682,000.00","3,385,000.00","5,082,000.00","4,314,000.00","6,078,000.00","5,200,000.00","6,100,000.00","8,400,000.00","8,300,000.00","8,700,000.00","19,900,000.00","21,100,000.00","16,700,000.00"
HUN,Hunnu Coal Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,250.00,"970,776.00", , , , , , , , , , , , 
HUO,Huon Aquaculture Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , ,"124,542,000.00","184,494,000.00","210,490,000.00","223,129,000.00","286,323,000.00","320,386,000.00","468,171,000.00","327,599,000.00", 
HVM,Happy Valley Nutrition Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,"5,382,178.00","7,348,519.00","22,092,644.00","22,788,615.00"
HVN,Harvey Norman Holdings Ltd,Annual Balance Sheet - NCA PP&E,"547,129,000.00","654,488,000.00","800,564,000.00","928,588,000.00","1,129,956,000.00","1,231,763,000.00","474,734,000.00","533,225,000.00","587,149,000.00","548,615,000.00","439,033,000.00","512,479,000.00","536,277,000.00","548,903,000.00","569,057,000.00","552,603,000.00","580,805,000.00","625,112,000.00","660,337,000.00","696,207,000.00","1,176,671,000.00","1,241,014,000.00","1,251,727,000.00"
HVST,Betashares Australian Dividend Harvester Fund ,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,--,--,--,--,--,--,--, 
HVY,Heavy Minerals Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , ,0.00, , 
HWE,Henry Walker Eltin Group Limited,Annual Balance Sheet - NCA PP&E,"359,665,000.00","352,466,000.00","303,552,000.00","295,102,000.00","251,668,000.00", , , , , , , , , , , , , , , , , , 
HWG,Hostworks Group Limited,Annual Balance Sheet - NCA PP&E,"5,247.00","1,876,672.00","5,065,949.00","3,761,984.00","4,458,267.00","3,607,032.00","3,180,150.00","5,609,627.00", , , , , , , , , , , , , , , 
HWT,Harvey World Travel Group Limited,Annual Balance Sheet - NCA PP&E,"720,353.00","3,977,353.00","2,441,282.00","2,207,315.00","2,410,152.00","2,921,111.00", , , , , , , , , , , , , , , , , 
HWW,HWW Limited,Annual Balance Sheet - NCA PP&E,"262,517.00","230,228.00","181,393.00","190,492.00","159,299.00","179,290.00", , , , , , , , , , , , , , , , , 
HXG,Hexagon Energy Materials Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,"257,155.00","37,813.00",0.00,--,"55,799.00","62,810.00","54,319.00","20,553.00","3,651.00","23,032.00","21,667.00","76,402.00","47,098.00", 
HXL,Hexima Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , ,"261,470.00","858,814.00","2,906,278.00", , , , , , , , , ,"1,276,000.00","1,130,030.00","989,405.00"
HYD,Hydrix Limited,Annual Balance Sheet - NCA PP&E,"11,986.00","774,191.00","967,855.00","63,140.00","42,954.00","29,682.00","23,949.00","53,510.00","47,253.00","1,917.00",951.00,"5,370.00","2,215.00",777.00,--,"14,535.00","326,179.00","283,537.00","699,531.00","594,142.00","2,866,050.00","2,531,165.00","1,985,417.00"
HYGG,Hyperion Global Growth Companies Fund (Managed Fund),Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,--, 
HYT,Hyterra Ltd,Annual Balance Sheet - NCA PP&E, , , , , ,"222,201.00","270,062.00","300,618.00","231,028.00",--,0.00,0.00,0.00,"29,591.00","211,210.00","215,806.00","165,772.00","134,062.00",--,--,--,--,--
HZA,Hazelton Airlines Limited ,Annual Balance Sheet - NCA PP&E,"19,011,000.00", , , , , , , , , , , , , , , , , , , , , , 
HZL,HZ Lim Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,"193,000.00","297,432.00","517,709.00","693,000.00","2,494,000.00","2,910,000.00", , , , , , , , , , , 
HZN,Horizon Oil Limited,Annual Balance Sheet - NCA PP&E,"339,000.00","13,185,000.00","12,034,000.00","3,216,000.00","1,031,000.00","1,349,000.00","8,896,811.00","26,181,218.00","42,396,634.00","114,282,721.00","104,473,776.00","136,671,943.00","210,627,023.00","351,313,207.00","336,089,171.00","415,963,541.00","264,608,133.00","234,010,660.00","262,979,299.00","225,268,786.00","171,311,379.00","150,091,779.00","155,234,431.00"
HZR,Hazer Group Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,--,--,0.00,0.00,"41,965.00","68,901.00","42,566.00","168,662.00"
IAA,iShares Asia 50 ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,--,--, ,--,--,--,--,--,--,--,--,--,--, 
IAB,IAB Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,"400,000.00", ,"572,750.00","4,091,000.00","2,067,000.00","3,914,000.00","3,329,000.00", , , , 
IAF,iShares Core Composite Bond ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--, 
IAG,Insurance Australia Group Limited,Annual Balance Sheet - NCA PP&E,"86,100,000.00","104,000,000.00","95,000,000.00","139,000,000.00","165,000,000.00","258,000,000.00","257,000,000.00","297,000,000.00","291,000,000.00","308,000,000.00","302,000,000.00","284,000,000.00","274,000,000.00","257,000,000.00","249,000,000.00","235,000,000.00","204,000,000.00","182,000,000.00","180,000,000.00","181,000,000.00","663,000,000.00","610,000,000.00","592,000,000.00"
IAM,Income Asset Management Group Limited,Annual Balance Sheet - NCA PP&E,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
IAM1,IAMA Limited ,Annual Balance Sheet - NCA PP&E,"33,269,000.00", , , , , , , , , , , , , , , , , , , , , , 
IAP,Irongate Group,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,--,--,--,--
IAS,International All Sports Limited,Annual Balance Sheet - NCA PP&E,"3,405,055.00","6,458,671.00","5,027,768.00","6,071,720.00","5,844,863.00","5,751,814.00","1,923,000.00","1,892,000.00","2,264,000.00","3,462,000.00", , , , , , , , , , , , , 
IB8,iBosses Corporation Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,"6,980.00","47,413.00","34,850.00", , , , , 
IBC,Ironbark Capital Limited,Annual Balance Sheet - NCA PP&E,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
IBG,Ironbark Zinc Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , ,"815,773.00","2,548,000.00","2,313,000.00","2,829,000.00","63,000.00","56,000.00","44,000.00","38,000.00","32,000.00","3,000.00","2,000.00","6,000.00",0.00,0.00,"2,000.00", 
IBK,iShares MSCI BRIC ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,--,--,--,--,--,--,--,--, , , , , , 
IBR,Iberian Resources Limited,Annual Balance Sheet - NCA PP&E, , , , , ,"123,100.00","10,332,419.00", , , , , , , , , , , , , , , , 
IBX,Imagion Biosystems Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , ,"218,477.00","372,103.00","271,860.00","1,299,201.00","685,017.00","346,096.00", 
ICE,iCetana Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,"150,509.00","135,178.00","63,863.00","53,009.00"
ICG,Inca Minerals Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , ,0.00,0.00,0.00,"50,325.00","44,782.00","24,494.00","51,362.00","129,367.00","104,876.00","119,292.00","205,688.00","237,937.00","250,308.00","283,724.00", 
ICH,Infochoice Limited,Annual Balance Sheet - NCA PP&E,"390,474.00","336,119.00","225,089.00","102,284.00","367,753.00","516,847.00","377,958.00","74,842.00","70,171.00","25,570.00","27,758.00", , , , , , , , , , , , 
ICI,iCandy Interactive Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,"262,000.00","20,827.00","97,910.00","115,217.00","124,273.00","313,497.00","237,233.00", 
ICL,Iceni Gold Limited,Annual Balance Sheet - NCA PP&E,"91,336,000.00","113,064,000.00","86,199,000.00","30,752,000.00","64,794,000.00","263,443,000.00","279,328,000.00","508,107,000.00","706,181,000.00","258,530,000.00","211,912,000.00", , , , , , , , , ,"160,676.00","596,712.00", 
ICL1,International Coal Holdings Limited,Annual Balance Sheet - NCA PP&E,"91,336,000.00","113,064,000.00","86,199,000.00","30,752,000.00","64,794,000.00","263,443,000.00","279,328,000.00","508,107,000.00","706,181,000.00","258,530,000.00","211,912,000.00", , , , , , , , , , , , 
ICN,Icon Energy Limited,Annual Balance Sheet - NCA PP&E,"199,256.00","209,566.00","188,652.00","128,713.00","145,844.00","118,668.00","83,193.00","218,092.00","406,317.00","6,745,936.00","6,804,382.00","6,600,866.00","5,749,059.00","5,490,764.00","5,234,606.00","5,129,843.00","5,037,981.00","4,935,451.00","89,874.00","72,334.00","142,731.00","139,890.00", 
ICOR,iShares Core Corporate Bond ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , ,--,--, 
ICQ,Icar Asia Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"37,211.00","245,276.00","667,954.00","533,994.00","480,800.00","636,780.00","675,986.00","658,976.00","1,756,901.00","2,019,324.00", , 
ICR,InteliCare Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , ,"171,841.00","231,868.00","195,432.00","83,008.00"
ICS,ICSGlobal Limited,Annual Balance Sheet - NCA PP&E,"648,131.00","677,665.00","361,559.00","465,186.00","282,414.00","178,534.00","85,047.00","72,579.00","86,261.00","221,386.00","72,602.00","85,570.00","60,070.00","34,495.00","191,996.00","190,228.00","115,622.00","75,253.00","72,153.00","281,678.00","675,729.00",--,--
ICT,iCollege Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,"236,074.00","831,148.00","923,879.00","25,800.00","20,640.00","74,407.00","85,257.00","74,342.00","33,845.00","161,235.00","171,507.00","1,577,149.00","3,695,913.00","24,082,000.00"
ICT1,Incitec Limited,Annual Balance Sheet - NCA PP&E,"298,278,000.00","287,233,000.00","269,599,000.00", , , , , , ,"236,074.00","831,148.00","923,879.00","25,800.00","20,640.00", , , , , , , , , 
ICZ,Indus Coal Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,0.00,0.00,"73,007.00", , , , , , , , , 
ID8,identitii Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , ,"18,000.00", ,"407,836.00","852,275.00","101,536.00","88,052.00"
IDA,Indiana Resources Limited,Annual Balance Sheet - NCA PP&E,"221,969.00","139,857.00","158,714.00","335,595.00","265,056.00","252,895.00","185,102.00","142,666.00","2,599,154.00","13,957,605.00","17,778,523.00","33,025,000.00","53,082,000.00","31,695,000.00","793,000.00","722,000.00","337,000.00","221,000.00","135,000.00","106,000.00","27,000.00","70,000.00", 
IDC,Indochine Mining Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , ,"403,479.00","506,797.00","1,684,548.00","935,977.00",--,--,--, , , , , 
IDE,IDEAS International Limited,Annual Balance Sheet - NCA PP&E,"531,014.00","647,635.00","445,746.00","245,240.00","703,466.00","637,099.00","234,195.00","149,353.00","93,641.00","114,255.00","73,282.00","51,069.00", , , , , , , , , , , 
IDG,Indago Resources Ltd,Annual Balance Sheet - NCA PP&E,"480,965,000.00","467,391,000.00","273,052,000.00", , , ,"21,804.00","144,582.00","922,040.00","901,055.00","41,000.00", , , , , , , , , , , , 
IDL,Industrea Limited,Annual Balance Sheet - NCA PP&E,"673,707.00","697,648.00","319,062.00","243,134.00","238,533.00","438,729.00","747,000.00","6,471,000.00","156,638,000.00","143,095,000.00","181,368,000.00","209,074,000.00","277,408,000.00", , , , , , , , , , 
IDM,IDM International Ltd,Annual Balance Sheet - NCA PP&E, , , , , , , ,"3,554,439.00","13,502,000.00","23,736,000.00","55,355,000.00","85,651,000.00","18,497,000.00","17,680,000.00","15,100,000.00", , , , , , , , 
IDO,Indo Mines Limited,Annual Balance Sheet - NCA PP&E,"27,429.00","25,016.00","18,655.00","17,078.00","11,820.00","8,473.00","46,468.00","27,076.00","42,902.00","437,539.00","7,329,013.00","4,402,504.00","4,564,130.00","8,698,956.00","439,795.00","3,448,878.00","6,000,101.00",0.00, , , , , 
IDP,Indopac Holdings Limited,Annual Balance Sheet - NCA PP&E, , , , , , ,0.00,"540,247.00","516,082.00","484,247.00",--,--,--,--,--, , , , , , , , 
IDT,IDT Australia Limited,Annual Balance Sheet - NCA PP&E,"10,491,514.00","13,756,833.00","18,172,641.00","20,526,000.00","21,298,000.00","22,081,000.00","22,121,000.00","22,324,000.00","26,296,000.00","28,042,000.00","25,339,000.00","24,066,000.00","26,070,000.00","25,518,000.00","23,148,000.00","38,363,000.00","22,204,000.00","19,525,000.00","18,710,000.00","16,676,000.00","15,526,000.00","16,743,000.00","16,215,000.00"
IDX,Integral Diagnostics Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,"38,000,000.00","46,629,000.00","50,523,000.00","54,084,000.00","70,782,000.00","189,576,000.00","211,485,000.00","231,133,000.00"
IDX1,IndexShares Fund 100,Annual Balance Sheet - NCA PP&E, ,--,--, , , , , , , , , , , , , , , , , , , , 
IEC,Intra Energy Corporation Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , ,"65,759.00","98,463.00","147,514.00","3,335,870.00","9,406,000.00","16,812,000.00","16,313,000.00","16,784,000.00","11,478,000.00","10,678,000.00","11,463,000.00","13,350,000.00","14,155,000.00","6,379,000.00", 
IEL,IDP Education Limited,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , ,"8,500,000.00","11,299,000.00","14,123,000.00","18,987,000.00","21,288,000.00","106,814,000.00","101,650,000.00","117,200,000.00"
IEM,iShares MSCI Emerging Markets ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , ,--,--,--,--,--,--, ,--,--,--, 
IEQ,International Equities Corporation Limited,Annual Balance Sheet - NCA PP&E,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
IESG,iShares Core MSCI Australia ESG Leaders ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , , , , , , , , , , , , , ,--, 
IEU,iShares Europe ETF,Annual Balance Sheet - NCA PP&E, , , , , , , , , ,--, , ,--,--,--,--,--,--,--,--,--,--, 
