ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ICZ,Indus Coal Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"11,927,629.00","14,011,884.00","19,114,640.00", , , , , , , , , 
ID8,identitii Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"12,112,000.00", ,"6,139,517.00","3,362,622.00","5,960,823.00","8,818,256.00"
IDA,Indiana Resources Limited,Annual Balance Sheet - Total Assets,"7,424,196.00","5,840,422.00","7,943,444.00","7,653,866.00","9,001,895.00","7,139,155.00","15,704,746.00","9,199,232.00","71,191,497.00","52,437,502.00","57,485,377.00","115,166,000.00","120,048,000.00","102,199,000.00","28,538,000.00","31,197,000.00","9,180,000.00","8,495,000.00","7,927,000.00","4,749,000.00","652,000.00","3,120,000.00", 
IDC,Indochine Mining Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"42,848,931.00","72,205,340.00","90,022,391.00","91,506,268.00","285,847.00","250,905.00","312,815.00", , , , , 
IDE,IDEAS International Limited,Annual Balance Sheet - Total Assets,"5,960,237.00","6,310,213.00","6,089,989.00","4,166,888.00","5,689,932.00","5,619,891.00","5,829,911.00","6,041,035.00","6,843,075.00","7,656,960.00","9,156,494.00","11,589,400.00", , , , , , , , , , , 
IDG,Indago Resources Ltd,Annual Balance Sheet - Total Assets,"720,504,000.00","749,321,000.00","453,765,000.00", , , ,"3,157,435.00","38,150,064.00","34,737,077.00","23,482,531.00","73,513,000.00", , , , , , , , , , , , 
IDL,Industrea Limited,Annual Balance Sheet - Total Assets,"8,695,254.00","8,324,286.00","3,853,821.00","3,123,137.00","3,186,221.00","5,005,824.00","19,647,000.00","81,052,000.00","499,205,000.00","454,418,000.00","490,280,000.00","577,376,000.00","678,053,000.00", , , , , , , , , , 
IDM,IDM International Ltd,Annual Balance Sheet - Total Assets, , , , , , , ,"42,973,302.00","37,727,000.00","50,750,000.00","59,026,000.00","96,486,000.00","30,278,000.00","20,766,000.00","16,326,000.00", , , , , , , , 
IDO,Indo Mines Limited,Annual Balance Sheet - Total Assets,"2,692,909.00","2,471,345.00","3,109,175.00","2,309,538.00","1,958,437.00","1,668,688.00","3,948,967.00","9,910,875.00","29,263,954.00","29,294,739.00","36,835,707.00","42,327,254.00","37,491,844.00","81,847,539.00","23,005,053.00","20,919,361.00","18,983,657.00","11,663,306.00", , , , , 
IDP,Indopac Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , ,"15,985,392.00","6,008,560.00","1,543,416.00","7,235,591.00","609,739.00","172,414.00","167,890.00","34,562.00","23,758.00", , , , , , , , 
IDT,IDT Australia Limited,Annual Balance Sheet - Total Assets,"18,463,805.00","28,225,418.00","32,813,992.00","34,243,000.00","36,560,000.00","37,280,000.00","35,376,000.00","36,916,000.00","42,341,000.00","39,460,000.00","33,091,000.00","32,451,000.00","31,775,000.00","30,706,000.00","28,295,000.00","43,200,000.00","52,911,000.00","58,115,000.00","38,912,000.00","31,201,000.00","28,587,000.00","34,129,000.00","30,080,000.00"
IDX,Integral Diagnostics Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"159,100,000.00","181,105,000.00","190,385,000.00","190,792,000.00","314,667,000.00","580,465,000.00","654,899,000.00","783,015,000.00"
IDX1,IndexShares Fund 100,Annual Balance Sheet - Total Assets, ,"16,091,076.00","15,151,512.00", , , , , , , , , , , , , , , , , , , , 
IEC,Intra Energy Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"9,189,832.00","5,837,172.00","4,025,300.00","30,736,212.00","36,217,000.00","42,323,000.00","23,801,000.00","23,382,000.00","15,326,000.00","15,794,000.00","17,777,000.00","22,060,000.00","21,168,000.00","9,871,000.00", 
IEL,IDP Education Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"127,300,000.00","154,076,000.00","239,848,000.00","288,848,000.00","369,458,000.00","701,918,000.00","695,442,000.00","974,786,000.00"
IEM,iShares MSCI Emerging Markets ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"36,192,411,234.00","40,546,096,662.00","45,924,088,666.00","22,122,766,707.00","43,740,787,700.00","48,434,416,080.00", ,"648,361,000.00","663,444,000.00","1,019,422,000.00", 
IEQ,International Equities Corporation Limited,Annual Balance Sheet - Total Assets,"23,233,000.00","24,268,000.00","45,141,000.00","95,739,000.00","78,960,000.00","52,965,000.00","51,976,000.00","77,374,000.00","90,957,000.00","85,480,000.00","74,184,000.00","67,663,000.00","62,427,000.00","56,843,000.00","53,347,000.00","49,155,000.00","47,927,000.00","41,154,000.00","34,548,000.00","33,056,000.00","48,420,000.00","37,487,000.00", 
IESG,iShares Core MSCI Australia ESG Leaders ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"10,779,000.00", 
IEU,iShares Europe ETF,Annual Balance Sheet - Total Assets, , , , , , , , , ,"1,728,393,212.00", , ,"999,367,212.00","1,208,560,168.00","3,547,277,916.00","3,562,309,824.00","2,729,919,658.00","3,261,050,845.00","3,648,217,603.00","707,222,000.00","525,840,000.00","773,821,000.00", 
IFL,Insignia Financial Ltd,Annual Balance Sheet - Total Assets, , , ,"207,769,000.00","309,224,000.00","380,929,000.00","1,585,410,000.00","1,736,720,000.00","1,421,894,000.00","2,075,369,000.00","2,094,990,000.00","2,057,763,000.00","1,926,593,000.00","1,947,120,000.00","2,018,980,000.00","2,803,087,000.00","2,742,818,000.00","2,750,991,000.00","3,130,857,000.00","3,705,247,000.00","4,258,666,000.00","5,709,800,000.00","5,514,300,000.00"
IFM,Infomedia Limited,Annual Balance Sheet - Total Assets,"13,574,398.00","36,704,000.00","40,124,000.00","67,612,000.00","69,422,000.00","54,769,000.00","57,664,000.00","44,852,000.00","44,612,000.00","47,609,000.00","46,292,000.00","47,803,000.00","47,889,000.00","51,615,000.00","54,549,000.00","58,609,000.00","60,277,000.00","67,007,000.00","79,611,000.00","92,220,000.00","192,259,000.00","195,856,000.00","190,906,000.00"
IFN,Infigen Energy,Annual Balance Sheet - Total Assets, , , , , , ,"1,413,035,000.00","2,387,475,000.00","6,575,430,000.00","4,407,781,000.00","3,913,228,000.00","3,248,720,000.00","2,992,030,000.00","2,988,502,000.00","2,526,436,000.00","2,428,798,000.00","1,152,532,000.00","1,235,921,000.00","1,258,814,000.00","1,277,259,000.00","1,305,820,000.00", , 
IFRA,VanEck FTSE Global Infrastructure (Hedged) ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"38,050,000.00","78,678,000.00","155,901,000.00", ,"443,535,000.00", 
IFS,IFS Construction Services Ltd,Annual Balance Sheet - Total Assets, , , , ,"11,023,168.00","117,572,213.00","37,978,057.00","22,873,140.00","5,648,395.00","35,148,289.00","33,150,087.00","31,979,110.00", , , , , , , , , , , 
IFT,Infratil Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"3,702,987,051.00","4,171,315,996.00","4,364,088,575.00","5,111,903,198.00","5,833,938,205.00","5,970,360,360.00","6,207,031,963.00","6,219,800,864.00","6,448,094,234.00","7,395,047,284.00","8,755,347,470.00","9,156,798,959.00"
IG6,International Graphite Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"19,424,865.00", 
IGB,Ishares Treasury ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"11,693,000.00","12,305,000.00","24,972,000.00","16,533,000.00","25,868,000.00","30,358,000.00","31,067,000.00","146,733,000.00","86,503,000.00","113,925,000.00", 
IGE,Integrated Green Energy Solutions Ltd,Annual Balance Sheet - Total Assets,"16,108,221.00","41,636,369.00","63,638,265.00","59,662,559.00","48,236,356.00","58,606,000.00","5,113,000.00","1,340,000.00","7,406,948.00","5,951,347.00","6,927,092.00","14,693,122.00","15,809,298.00","25,808,926.00","16,700,024.00","16,177,721.00","15,491,759.00","306,997.00","11,832,221.00","40,031,003.00","25,631,784.00", , 
IGF,International Goldfields Limited,Annual Balance Sheet - Total Assets, ,--,"12,355,302.00", , , , , , , , , , , , , , , , , , , , 
IGG,Ingena Group Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"15,060,403.00","25,807,000.00", , , , , , , , , , , , , , 
IGL,IVE  Group Limited ,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"183,400,000.00","231,396,000.00","428,305,000.00","505,465,000.00","530,553,000.00","601,235,000.00","600,761,000.00","624,417,000.00"
IGN,Ignite Limited,Annual Balance Sheet - Total Assets,"58,665,000.00","67,606,000.00","63,290,000.00","59,600,000.00","73,375,000.00","84,388,000.00","115,363,000.00","121,277,000.00","148,997,000.00","124,958,000.00","129,351,000.00","115,666,000.00","108,234,000.00","58,040,000.00","59,239,000.00","47,141,000.00","42,913,000.00","35,008,000.00","27,966,000.00","24,490,000.00","13,849,000.00","13,124,000.00","14,064,000.00"
IGO,IGO Limited,Annual Balance Sheet - Total Assets, ,"4,500,909.00","4,423,071.00","52,268,000.00","68,497,000.00","86,289,000.00","114,580,000.00","275,611,000.00","249,607,000.00","231,023,000.00","273,546,000.00","1,041,739,000.00","812,924,000.00","821,982,000.00","891,300,000.00","820,223,000.00","2,007,391,000.00","2,208,483,000.00","2,174,928,000.00","2,190,269,000.00","2,293,030,000.00","3,608,732,000.00",--
IGR,Integra Mining Limited,Annual Balance Sheet - Total Assets, ,"643,600.00","3,970,272.00","2,819,741.00","4,935,716.00","5,370,348.00","15,218,853.00","26,136,000.00","49,452,000.00","60,667,000.00","154,963,000.00","219,683,000.00","211,143,000.00", , , , , , , , , , 
IGS,International Goldfields Limited,Annual Balance Sheet - Total Assets, ,"4,903,285.00","4,484,404.00","1,312,465.00","7,068,213.00","11,337,154.00","35,787,116.00","31,193,000.00","48,608,000.00","41,170,000.00","58,644,000.00","45,274,000.00","30,268,000.00","10,481,000.00","8,063,655.00","1,230,175.00","1,395,808.00","1,120,490.00","1,046,010.00", , , , 
IGX,IGDX Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"138,941,726.00","71,236,056.00", , , , , , , , , , , , , , 
IHCB,iShares Core Global Corporate Bond (AUD Hedged) ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"9,722,672.00","68,999,000.00","83,206,000.00","152,039,000.00","296,911,000.00","280,877,000.00", 
IHD,iShares S&P/ASX High Dividend Opportunities ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"32,262,000.00","58,757,000.00","158,520,000.00","237,382,000.00","239,491,000.00","233,734,000.00","247,509,000.00","260,831,000.00","243,638,000.00","279,639,000.00","292,494,000.00", 
IHEB,iShares JP Morgan USD Emerging Markets Bond (AUD Hedged) ETF ,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"1,108,565.00","7,620,921.00","13,562,000.00","17,506,000.00","32,384,000.00","47,043,000.00", 
IHHY,iShares Global High Yield Bond (AUD Hedged) ETF ,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"2,109,593.00","18,853,000.00","27,044,000.00","35,886,000.00","64,857,000.00","123,083,000.00", 
IHK,iShares MSCI Hong Kong ETF,Annual Balance Sheet - Total Assets, , , , , , , , ,"2,322,962,246.00","2,443,182,024.00","2,296,108,837.00", ,"1,968,159,042.00","2,489,580,676.00","3,482,571,240.00","3,952,363,533.00","2,174,413,564.00","2,402,253,832.00", , , , , 
IHL,Incannex Healthcare Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"6,815,082.00","10,574,902.00","14,642,011.00","16,036,742.00","20,083,127.00","23,782,245.00","19,385,243.00","7,749,871.00","6,233,207.00","454,224.00","1,000,178.00","707,857.00","517,911.00","4,236,079.00","9,328,795.00","37,879,608.00"
IHOO,Ishares Global 100 AUD Hedged ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"18,178,000.00","82,372,000.00","29,357,000.00","37,754,000.00","46,316,000.00","86,919,000.00","143,038,000.00", 
IHR,intelliHR Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"10,620,665.00","7,551,229.00","7,875,829.00","8,055,979.00","9,818,751.00","11,624,123.00"
IHVV,iShares S&P AUD Hedged ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"14,379,000.00","45,037,000.00","89,830,000.00","110,579,000.00","206,005,000.00","509,000,000.00","666,585,000.00", 
IHWL,iShares Core MSCI World Ex Australia ESG Leaders (AUD Hedged) ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"2,098,510.00","4,895,363.00","12,269,000.00","68,737,000.00","129,913,000.00","294,069,000.00", 
IIF,ING Industrial Fund,Annual Balance Sheet - Total Assets,"991,774,000.00","1,056,245,000.00","1,141,850,000.00","1,506,090,000.00","1,664,763,000.00","1,923,427,000.00","5,643,400,000.00","4,784,500,000.00","4,815,400,000.00","3,628,800,000.00","3,132,000,000.00", , , , , , , , , , , , 
IIGF,Intelligent Investor Australian Equity Growth Fund (Managed Fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"59,200,000.00", 
IIN,iiNET Limited,Annual Balance Sheet - Total Assets,"18,833,516.00","12,985,854.00","20,017,627.00","29,463,984.00","119,055,588.00","291,810,058.00","229,662,375.00","214,854,341.00","302,168,100.00","313,743,000.00","370,951,000.00","456,477,000.00","756,510,000.00","826,093,000.00","870,599,000.00","992,912,000.00", , , , , , , 
IIND,BetaShares India Quality ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"62,069,000.00","50,823,000.00", 
IIQ,INOVIQ Ltd,Annual Balance Sheet - Total Assets, , ,"2,872,367.00","2,663,213.00","3,504,189.00","17,439,470.00","12,597,006.00","2,784,894.00","6,133,225.00","19,964,417.00","19,595,485.00","26,847,985.00","16,292,156.00","4,226,139.00","2,824,254.00","1,848,113.00","3,292,509.00","726,896.00","1,453,137.00","7,626,534.00","7,374,236.00","33,521,700.00","42,460,586.00"
IJH,iShares S&P Mid-Cap ETF,Annual Balance Sheet - Total Assets, , , , , , , , , ,"5,770,588,179.00", , ,"12,206,714,451.00","15,813,649,801.00","24,570,526,995.00","36,148,263,492.00","37,155,868,980.00","53,597,146,768.00","61,465,541,714.00","159,787,000.00","119,053,000.00","204,505,000.00", 
IJP,iShares MSCI Japan ETF,Annual Balance Sheet - Total Assets, , , , , , , , ,"8,893,581,658.00","7,527,342,857.00","4,452,611,333.00","6,773,849,276.00","4,699,281,581.00", , ,"27,058,527,559.00","18,767,543,835.00", , ,"273,126,000.00","263,156,000.00","409,090,000.00", 
IJR,iShares S&P Small-Cap ETF,Annual Balance Sheet - Total Assets, , , , , , , , , ,"4,990,592,179.00","7,084,890,064.00", ,"8,750,915,221.00","10,688,492,742.00","17,632,345,238.00","23,252,638,115.00","25,243,112,783.00","42,409,089,158.00","52,193,172,169.00","189,685,000.00","167,826,000.00","370,339,000.00", 
IKE,ikeGPS Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"11,200,000.00","9,599,849.00","10,912,660.00","15,977,381.00","28,190,581.00","44,837,810.00"
IKO,iShares MSCI South Korea ETF,Annual Balance Sheet - Total Assets, , , , , , , , ,"2,807,910,419.00","3,140,104,649.00","4,067,816,872.00","4,002,661,269.00","2,812,897,252.00","3,995,327,233.00","5,594,020,966.00","4,789,039,756.00", , , ,"67,820,000.00","82,276,000.00","102,589,000.00", 
IKW,Ikwezi Minings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"4,602,360.00","32,371,069.00","29,226,467.00","28,216,421.00","18,013,463.00","15,603,714.00","15,693,366.00","16,090,962.00","23,649,444.00","23,066,880.00","32,157,130.00", 
ILA,Island Pharmaceuticals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"7,502,000.00","6,635,910.00","4,898,876.00"
ILB,Ishares Government Inflation ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"8,349,607.00","10,134,000.00","15,332,000.00","33,305,000.00","64,428,000.00","89,426,000.00","117,562,000.00","129,672,000.00","142,055,000.00","268,392,000.00", 
ILC,iShares S&P/ASX 20 ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"44,010,000.00","47,578,000.00","120,586,000.00","205,757,000.00","289,819,000.00","306,061,000.00","314,036,000.00","318,554,000.00","317,990,000.00","318,775,000.00","435,530,000.00", 
ILU,Iluka Resources Limited,Annual Balance Sheet - Total Assets,"1,558,300,000.00","1,565,700,000.00","1,721,400,000.00","1,741,000,000.00","1,830,300,000.00","1,864,500,000.00","1,864,500,000.00","1,868,000,000.00","2,058,100,000.00","2,098,400,000.00","1,939,900,000.00","2,453,800,000.00","2,426,600,000.00","2,368,700,000.00","2,173,400,000.00","2,103,300,000.00","2,395,600,000.00","1,947,000,000.00","2,211,900,000.00","1,894,400,000.00","2,363,900,000.00","2,636,200,000.00", 
IMA,Image Resources NL,Annual Balance Sheet - Total Assets, ,"8,177,820.00","7,076,794.00","6,283,822.00","6,800,108.00","2,922,154.00","3,615,596.00","4,835,579.00","7,765,893.00","8,228,778.00","8,742,301.00","5,219,217.00","2,370,208.00","3,901,361.00","1,723,805.00","1,414,570.00","18,870,132.00","20,044,848.00","137,384,317.00","170,610,000.00","171,542,000.00","179,233,000.00", 
IMB,Intelligent Monitoring Group Limited,Annual Balance Sheet - Total Assets,"4,747,683.00","9,194,167.00","7,227,821.00","2,602,570.00","3,515,423.00","3,672,581.00","7,610,510.00","5,852,207.00","5,041,747.00","1,399,362.00","3,975,721.00","7,053,778.00","5,719,824.00","3,750,163.00","3,847,249.00","194,882.00","6,822,479.00","19,893,781.00","33,857,322.00","72,159,000.00","46,042,000.00","35,061,000.00", 
IMC,Immuron Limited,Annual Balance Sheet - Total Assets,"4,502,854.00","7,831,401.00","6,576,789.00","5,954,709.00","4,909,765.00","8,054,905.00","6,625,251.00","3,295,978.00","1,899,952.00","493,029.00","3,798,394.00","2,660,215.00","3,638,286.00","2,526,632.00","7,632,245.00","4,548,649.00","9,627,484.00","8,286,491.00","9,242,688.00","8,561,647.00","6,202,163.00","27,053,106.00", 
IMD,Imdex Limited,Annual Balance Sheet - Total Assets,"26,828,000.00","30,998,000.00","31,929,000.00","36,836,000.00","34,178,000.00","35,564,000.00","52,748,000.00","149,846,000.00","173,063,000.00","173,818,000.00","163,397,000.00","219,115,000.00","274,552,000.00","285,866,000.00","262,787,000.00","236,304,000.00","196,335,000.00","210,893,000.00","226,136,000.00","259,213,000.00","318,122,000.00","366,112,000.00","393,610,000.00"
IME,ImExHS Limited,Annual Balance Sheet - Total Assets, , , , , ,"23,511,000.00","35,064,000.00","13,201,000.00","9,872,000.00","4,382.00",700.00,"1,283,238.00","753,212.00","835,950.00","1,222,657.00","4,552,634.00","496,052.00","1,547,812.00","9,255,877.00","14,797,382.00","20,804,147.00","25,759,018.00", 
IMI,Infinity Mining Limited,Annual Balance Sheet - Total Assets,"12,815,589.00","9,027,945.00","4,776,389.00","9,688.00","792,711.00","1,629,570.00","3,450,559.00","3,710,834.00","2,646,095.00","1,069,975.00","456,920.00","2,736,884.00","754,406.00","262,540.00","100,254.00","73,715.00","16,750.00","126,822.00", , , ,"18,545,778,000.00","17,655,530.00"
IMM,Immutep Limited,Annual Balance Sheet - Total Assets,"2,094,961.00","4,244,271.00","5,926,161.00","3,968,331.00","5,767,688.00","9,131,212.00","7,359,924.00","4,358,277.00","2,821,250.00","2,489,620.00","19,011,184.00","57,640,661.00","41,612,671.00","32,814,298.00","25,377,955.00","30,983,445.00","42,554,067.00","34,963,796.00","46,998,783.00","40,541,499.00","46,597,252.00","82,030,533.00","102,169,550.00"
IMPQ,eInvest Better Future (Managed Fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"359,461.00","1,683,713.00","17,949,000.00", 
IMR,Imricor Medical Systems Inc,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"22,750,070.00","15,017,883.00","43,585,323.00","37,023,714.00", 
IMS,Impelus Limited,Annual Balance Sheet - Total Assets,"6,769,531.00","14,443,000.00","14,124,000.00","17,699,000.00","15,045,000.00","7,977,000.00","5,282,521.00","5,933,730.00","5,772,117.00","6,159,775.00","6,474,714.00","3,654,450.00","4,706,902.00","4,734,180.00","19,131,924.00","31,971,125.00","68,711,765.00","60,365,057.00","24,121,771.00","12,764,448.00","6,793,106.00","211,563.00","28,255.00"
IMU,Imugene Limited,Annual Balance Sheet - Total Assets,"3,681,938.00","2,440,544.00","844,390.00","8,144,089.00","6,015,962.00","9,064,183.00","7,268,421.00","5,260,368.00","5,163,427.00","5,763,066.00","4,098,681.00","4,687,123.00","1,318,387.00","2,584,495.00","8,631,475.00","9,114,718.00","9,535,803.00","12,677,565.00","16,914,275.00","30,779,357.00","65,204,948.00","71,809,070.00","147,605,671.00"
INA,Ingenia Communities Group,Annual Balance Sheet - Total Assets, , , , , ,"122,160,000.00","550,141,000.00","911,427,000.00","879,247,000.00","632,446,000.00","494,278,000.00","420,657,000.00","458,461,000.00","459,574,000.00","574,924,000.00","645,307,000.00","766,819,000.00","748,156,000.00","825,841,000.00","952,887,000.00","1,092,854,000.00","1,354,389,000.00","2,183,041,000.00"
INC,International Contract Manufacturing Limited ,Annual Balance Sheet - Total Assets,"54,841,529.00", , , , , , , , , , , , , , , , , , , , , , 
INCM,BetaShares Global Income Leaders ETF,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"8,415,102.00","15,700,000.00","18,316,000.00", 
IND,Industrial Minerals Ltd,Annual Balance Sheet - Total Assets,"10,640,352.00","6,236,446.00","2,925,302.00","2,740,325.00","2,247,319.00","5,786,156.00","18,186,774.00","29,558,548.00","25,565,583.00","6,813,342.00","4,072,187.00","3,916,660.00","8,096,542.00","11,550,350.00","6,042,718.00","1,906,692.00","1,510,595.00","1,223,048.00","993,287.00", , ,"4,998,151.00", 
IND1,Indus Energy NL,Annual Balance Sheet - Total Assets,"10,640,352.00","6,236,446.00","2,925,302.00","2,740,325.00","2,247,319.00","5,786,156.00","18,186,774.00","29,558,548.00","25,565,583.00","6,813,342.00","4,072,187.00","3,916,660.00","8,096,542.00","11,550,350.00","6,042,718.00","1,906,692.00","1,510,595.00","1,223,048.00","993,287.00", , , , 
INES,Intelligent Investor Ethical Share Fund (Managed Fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , ,"16,952,000.00","19,061,000.00","55,335,000.00", 
INF,Infinity Lithium Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"3,163,104.00","3,232,205.00","2,683,579.00","2,755,407.00","2,486,672.00","1,230,073.00","5,648,731.00","5,996,873.00","4,433,481.00","3,131,065.00","3,778,478.00","28,430,992.00", 
ING,Inghams Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"926,400,000.00","1,073,400,000.00","1,140,700,000.00","1,081,600,000.00","2,572,200,000.00","2,545,000,000.00","2,542,900,000.00"
INI,Intercoal Limited,Annual Balance Sheet - Total Assets,"4,982,666.00","4,951,372.00","381,124.00","48,958.00","505,423.00","129,332.00", , , , , , , , , , , , , , , , , 
INIF,Intelligent Investor Aus Equity Income Fund (Managed Fund),Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"34,310,000.00", ,"25,872,000.00","46,224,000.00", 
INL,Innlanz Limited,Annual Balance Sheet - Total Assets, ,"5,077,741.00","3,867,350.00","883,237.00","3,149,563.00","11,878,954.00","34,162,875.00","50,615,000.00","49,023,000.00","11,166,000.00","12,210,000.00","13,396,000.00","7,200,000.00","4,286,547.00","3,787,531.00","3,076,130.00","2,485,197.00", ,"15,239,000.00","17,069,521.00","18,539,637.00","9,785,834.00", 
INM,Iron Mountain Incorporated,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"13,110,558,319.00","14,067,182,051.00", , , , , 
INO,Innovonics Limited,Annual Balance Sheet - Total Assets,"11,468,000.00","13,394,000.00","8,991,658.00","10,005,976.00","9,431,649.00","8,685,823.00", , , , , , , , , , , , , , , , , 
INP,IncentiaPay Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"35,357,000.00","46,076,000.00","55,116,000.00","128,610,000.00","91,497,000.00","45,853,000.00","27,279,000.00","23,656,000.00", 
INR,ioneer Ltd,Annual Balance Sheet - Total Assets, , , , , , , ,"4,240,832.00","4,087,525.00","3,521,435.00","4,735,789.00","8,082,709.00","8,009,290.00","7,253,464.00","3,895,811.00","3,351,288.00","584,287.00","12,480,052.00","95,565,783.00","98,542,000.00","133,818,000.00","198,390,000.00", 
INV,InvestSMART Group Limited,Annual Balance Sheet - Total Assets,"8,780,842.00","9,181,001.00","3,750,501.00","3,329,557.00","7,242,257.00","6,470,886.00","39,183,338.00","47,804,705.00","36,597,206.00","29,825,467.00","31,475,111.00","32,077,574.00","21,088,003.00","13,845,635.00","39,602,678.00","38,121,548.00","40,950,700.00","16,235,011.00","14,790,147.00","13,012,647.00","11,603,274.00","13,001,682.00","11,637,823.00"
IOC,InterOil Corporation,Annual Balance Sheet - Total Assets,"176,817,142.00","190,555,391.00","238,563,866.00","347,119,800.00","497,668,236.00", , , , , , , , , , , , , , , , , , 
IOD,IODM Limited,Annual Balance Sheet - Total Assets, , , ,"3,365,000.00","4,490,001.00","3,559,291.00","3,059,933.00","5,387,045.00","4,857,065.00","3,147,331.00","3,668,410.00","4,507,605.00","3,979,599.00","5,065,772.00","4,000,480.00","1,377,180.00","3,214,197.00","320,677.00","253,227.00","334,667.00","982,114.00","876,872.00", 
IOF,Investa Office Fund,Annual Balance Sheet - Total Assets,"1,209,969,000.00","1,234,937,000.00","1,314,514,000.00","1,472,783,000.00","1,554,691,000.00","2,096,275,000.00","2,574,800,000.00","3,451,800,000.00","3,545,400,000.00","2,968,900,000.00","2,553,100,000.00","2,504,800,000.00","2,502,600,000.00","2,723,800,000.00","3,142,500,000.00","3,321,200,000.00","3,783,400,000.00","3,923,000,000.00","4,451,900,000.00", , , , 
IOH,Iron Ore Holdings Limited,Annual Balance Sheet - Total Assets, , , , ,"70,526.00","5,481,586.00","4,448,817.00","4,805,090.00","23,940,772.00","18,385,900.00","22,707,951.00","47,066,810.00","116,994,434.00","83,334,265.00","62,747,682.00", , , , , , , , 
ION,ION Limited,Annual Balance Sheet - Total Assets,"51,287,000.00","151,037,000.00","449,357,000.00","620,361,000.00","685,585,000.00", , , , , , , , , , , , , , , , , , 
IOO,iShares Global 100 ETF,Annual Balance Sheet - Total Assets, , , , , , , , ,"1,035,726,979.00","812,802,552.00","2,899,467,679.00", ,"1,039,021,812.00","1,131,816,445.00","1,748,491,827.00","2,331,615,086.00","2,166,708,683.00","2,085,091,331.00","2,340,931,045.00","1,621,778,000.00","1,782,004,000.00","2,319,756,000.00", 
IOT,IOT Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"7,092,006.00","4,437,946.00","2,060,143.00","1,704,238.00","535,364.00","2,241,862.00","8,670,764.00","3,153,586.00","295,525.00", , , , 
IOU,IOUpay Limited,Annual Balance Sheet - Total Assets,"20,109,766.00","23,460,696.00","21,001,462.00","21,670,435.00","22,993,829.00","18,969,480.00","6,050,237.00","6,080,488.00","5,811,017.00","5,053,963.00",--,"1,451,500.00","1,224,799.00","605,017.00","444,175.00","22,675,743.00","22,226,272.00","9,738,482.00","12,038,347.00","6,259,699.00","4,599,932.00","59,785,878.00", 
