yearmonth,rf
201604,1.88
201604,1.88
201604,1.9
201604,1.9
201604,1.92
201604,1.92
201604,1.92
201604,1.92
201604,1.92
201604,1.92
201604,1.92
201604,1.91
201604,1.82
201604,1.8
201604,1.79
201605,1.8
201605,1.71
201605,1.68
201605,1.68
201605,1.64
201605,1.63
201605,1.64
201605,1.64
201605,1.64
201605,1.63
201605,1.63
201605,1.65
201605,1.65
201605,1.65
201605,1.65
201605,1.65
201605,1.64
201605,1.64
201605,1.64
201605,1.63
201605,1.64
201605,1.64
201606,1.66
201606,1.65
201606,1.64
201606,1.63
201606,1.65
201606,1.65
201606,1.65
201606,1.64
201606,1.63
201606,1.63
201606,1.62
201606,1.63
201606,1.63
201606,1.64
201606,1.64
201606,1.64
201606,1.57
201606,1.59
201606,1.59
201606,1.6
201606,1.61
201607,1.6
201607,1.61
201607,1.62
201607,1.6
201607,1.6
201607,1.6
201607,1.6
201607,1.61
201607,1.6
201607,1.6
201607,1.59
201607,1.58
201607,1.57
201607,1.57
201607,1.56
201607,1.54
201607,1.55
201607,1.57
201607,1.58
201607,1.57
201607,1.55
201608,1.55
201608,1.47
201608,1.45
201608,1.45
201608,1.44
201608,1.44
201608,1.44
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201608,1.43
201609,1.43
201609,1.43
201609,1.43
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.44
201609,1.45
201609,1.45
201609,1.44
201609,1.45
201609,1.45
201609,1.44
201609,1.45
201609,1.43
201610,1.43
201610,1.45
201610,1.45
201610,1.45
201610,1.45
201610,1.45
201610,1.45
201610,1.44
201610,1.44
201610,1.44
201610,1.44
201610,1.44
201610,1.44
201610,1.43
201610,1.43
201610,1.43
201610,1.43
201610,1.45
201610,1.45
201610,1.45
201610,1.45
201611,1.46
201611,1.45
201611,1.45
201611,1.45
201611,1.45
201611,1.45
201611,1.44
201611,1.46
201611,1.46
201611,1.46
201611,1.47
201611,1.46
201611,1.46
201611,1.47
201611,1.47
201611,1.46
201611,1.47
201611,1.47
201611,1.47
201611,1.47
201611,1.47
201611,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.47
201612,1.47
201612,1.47
201612,1.47
201612,1.47
201612,1.47
201612,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.48
201612,1.49
201612,1.48
201612,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.47
201701,1.47
201701,1.48
201701,1.47
201701,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.48
201701,1.47
201701,1.47
201701,1.47
201701,1.47
201701,1.47
201702,1.46
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201702,1.48
201702,1.48
201702,1.48
201702,1.48
201702,1.47
201702,1.47
201702,1.47
201702,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.48
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201703,1.48
201703,1.47
201703,1.47
201703,1.47
201703,1.47
201704,1.47
201704,1.47
201704,1.47
201704,1.46
201704,1.46
201704,1.46
201704,1.46
201704,1.46
201704,1.46
201704,1.46
201704,1.45
201704,1.45
201704,1.45
201704,1.46
201704,1.47
201704,1.47
201704,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.48
201705,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.47
201705,1.46
201705,1.47
201705,1.47
201705,1.46
201705,1.46
201705,1.46
201705,1.46
201705,1.46
201705,1.46
201705,1.46
201705,1.45
201706,1.45
201706,1.46
201706,1.45
201706,1.46
201706,1.46
201706,1.46
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201706,1.47
201707,1.47
201707,1.47
201707,1.47
201707,1.48
201707,1.48
201707,1.48
201707,1.48
201707,1.48
201707,1.47
201707,1.47
201707,1.47
201707,1.48
201707,1.48
201707,1.48
201707,1.48
201707,1.48
201707,1.48
201707,1.47
201707,1.47
201707,1.47
201707,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.48
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.47
201708,1.48
201708,1.47
201708,1.48
201708,1.48
201708,1.47
201709,1.48
201709,1.47
201709,1.47
201709,1.47
201709,1.47
201709,1.47
201709,1.47
201709,1.47
201709,1.47
201709,1.48
201709,1.48
201709,1.49
201709,1.49
201709,1.49
201709,1.48
201709,1.48
201709,1.48
201709,1.48
201709,1.48
201709,1.48
201709,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.49
201710,1.48
201710,1.49
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.48
201710,1.47
201710,1.47
201710,1.47
201710,1.47
201710,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.47
201711,1.48
201711,1.48
201712,1.47
201712,1.48
201712,1.48
201712,1.48
201712,1.48
201712,1.48
201712,1.48
201712,1.48
201712,1.48
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.49
201712,1.48
201801,1.49
201801,1.48
201801,1.48
201801,1.49
201801,1.48
201801,1.48
201801,1.48
201801,1.49
201801,1.49
201801,1.48
201801,1.49
201801,1.49
201801,1.49
201801,1.49
201801,1.49
201801,1.49
201801,1.49
201801,1.49
201801,1.48
201801,1.49
201801,1.48
201802,1.47
201802,1.48
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.47
201802,1.48
201802,1.48
201802,1.48
201803,1.48
201803,1.48
201803,1.48
201803,1.48
201803,1.47
201803,1.47
201803,1.48
201803,1.48
201803,1.48
201803,1.47
201803,1.48
201803,1.47
201803,1.47
201803,1.47
201803,1.48
201803,1.48
201803,1.47
201803,1.47
201803,1.47
201803,1.48
201803,1.47
201804,1.48
201804,1.48
201804,1.48
201804,1.48
201804,1.47
201804,1.48
201804,1.48
201804,1.47
201804,1.47
201804,1.48
201804,1.48
201804,1.47
201804,1.47
201804,1.47
201804,1.49
201804,1.49
201804,1.49
201804,1.48
201804,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.48
201805,1.49
201805,1.49
201805,1.49
201805,1.49
201805,1.49
201805,1.48
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201806,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.48
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.49
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201807,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201808,1.48
201809,1.47
201809,1.47
201809,1.48
201809,1.48
201809,1.47
201809,1.47
201809,1.47
201809,1.47
201809,1.47
201809,1.47
201809,1.47
201809,1.48
201809,1.48
201809,1.48
201809,1.48
201809,1.48
201809,1.48
201809,1.47
201809,1.47
201809,1.48
201810,1.47
201810,1.47
201810,1.47
201810,1.48
201810,1.47
201810,1.48
201810,1.48
201810,1.48
201810,1.48
201810,1.48
201810,1.48
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.49
201810,1.48
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201811,1.49
201812,1.49
201812,1.49
201812,1.49
201812,1.48
201812,1.48
201812,1.48
201812,1.48
201812,1.49
201812,1.49
201812,1.49
201812,1.48
201812,1.48
201812,1.48
201812,1.47
201812,1.47
201812,1.47
201812,1.48
201812,1.47
201812,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.48
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.47
201901,1.46
201901,1.47
201901,1.47
201902,1.47
201902,1.47
201902,1.47
201902,1.46
201902,1.47
201902,1.46
201902,1.47
201902,1.46
201902,1.47
201902,1.32
201902,1.46
201902,1.46
201902,1.47
201902,1.46
201902,1.46
201902,1.46
201902,1.47
201902,1.47
201902,1.46
201902,1.45
201903,1.45
201903,1.45
201903,1.45
201903,1.44
201903,1.45
201903,1.43
201903,1.43
201903,1.44
201903,1.42
201903,1.42
201903,1.42
201903,1.42
201903,1.42
201903,1.41
201903,1.44
201903,1.43
201903,1.43
201903,1.43
201903,1.41
201903,1.41
201903,1.41
201904,1.42
201904,1.4
201904,1.41
201904,1.41
201904,1.41
201904,1.4
201904,1.41
201904,1.42
201904,1.42
201904,1.41
201904,1.42
201904,1.41
201904,1.41
201904,1.42
201904,1.41
201904,1.28
201904,1.3
201904,1.3
201904,1.29
201905,1.29
201905,1.3
201905,1.29
201905,1.27
201905,1.4
201905,1.38
201905,1.37
201905,1.37
201905,1.34
201905,1.33
201905,1.32
201905,1.29
201905,1.25
201905,1.28
201905,1.23
201905,1.21
201905,1.2
201905,1.17
201905,1.19
201905,1.18
201905,1.16
201905,1.17
201905,1.15
201906,1.14
201906,1.15
201906,1.12
201906,1.08
201906,1.07
201906,1.08
201906,1.08
201906,1.03
201906,1.04
201906,1.06
201906,1.06
201906,1.05
201906,1
201906,0.98
201906,0.97
201906,0.96
201906,0.98
201906,1
201906,0.99
201907,0.98
201907,0.96
201907,0.92
201907,0.92
201907,0.92
201907,0.92
201907,0.92
201907,0.93
201907,0.92
201907,0.91
201907,0.92
201907,0.91
201907,0.9
201907,0.89
201907,0.89
201907,0.88
201907,0.88
201907,0.86
201907,0.84
201907,0.83
201907,0.83
201907,0.81
201907,0.85
201908,0.88
201908,0.85
201908,0.85
201908,0.83
201908,0.79
201908,0.8
201908,0.81
201908,0.81
201908,0.8
201908,0.8
201908,0.83
201908,0.82
201908,0.83
201908,0.84
201908,0.84
201908,0.84
201908,0.83
201908,0.81
201908,0.82
201908,0.81
201908,0.81
201908,0.8
201909,0.79
201909,0.82
201909,0.83
201909,0.83
201909,0.83
201909,0.84
201909,0.84
201909,0.85
201909,0.86
201909,0.86
201909,0.87
201909,0.84
201909,0.82
201909,0.75
201909,0.74
201909,0.74
201909,0.75
201909,0.75
201909,0.74
201909,0.72
201909,0.72
201910,0.67
201910,0.62
201910,0.61
201910,0.6
201910,0.6
201910,0.6
201910,0.6
201910,0.59
201910,0.6
201910,0.6
201910,0.6
201910,0.6
201910,0.63
201910,0.63
201910,0.63
201910,0.63
201910,0.62
201910,0.62
201910,0.62
201910,0.62
201910,0.65
201910,0.66
201910,0.67
201911,0.66
201911,0.67
201911,0.68
201911,0.68
201911,0.68
201911,0.68
201911,0.68
201911,0.67
201911,0.67
201911,0.64
201911,0.66
201911,0.66
201911,0.64
201911,0.64
201911,0.64
201911,0.65
201911,0.65
201911,0.65
201911,0.65
201911,0.65
201911,0.65
201912,0.66
201912,0.68
201912,0.67
201912,0.66
201912,0.66
201912,0.65
201912,0.66
201912,0.66
201912,0.65
201912,1.01
201912,0.67
201912,0.65
201912,0.65
201912,0.67
201912,0.67
201912,0.68
201912,0.67
201912,0.66
201912,0.66
201912,0.66
202001,0.66
202001,0.65
202001,0.63
202001,0.62
202001,0.62
202001,0.62
202001,0.62
202001,0.62
202001,0.64
202001,0.62
202001,0.61
202001,0.6
202001,0.6
202001,0.6
202001,0.59
202001,0.63
202001,0.64
202001,0.61
202001,0.64
202001,0.63
202001,0.63
202002,0.59
202002,0.64
202002,0.68
202002,0.7
202002,0.69
202002,0.69
202002,0.7
202002,0.69
202002,0.7
202002,0.69
202002,0.69
202002,0.69
202002,0.69
202002,0.67
202002,0.66
202002,0.66
202002,0.66
202002,0.64
202002,0.62
202002,0.59
202003,0.37
202003,0.39
202003,0.31
202003,0.33
202003,0.31
202003,0.29
202003,0.31
202003,0.31
202003,0.29
202003,0.28
202003,0.23
202003,0.22
202003,0.2
202003,0.2
202003,0.19
202003,0.2
202003,0.19
202003,0.17
202003,0.16
202003,0.16
202003,0.15
202003,0.16
202004,0.14
202004,0.14
202004,0.14
202004,0.14
202004,0.14
202004,0.15
202004,0.15
202004,0.14
202004,0.14
202004,0.14
202004,0.12
202004,0.12
202004,0.12
202004,0.11
202004,0.11
202004,0.11
202004,0.11
202004,0.1
202004,0.1
202004,0.1
202005,0.11
202005,0.11
202005,0.12
202005,0.11
202005,0.11
202005,0.11
202005,0.11
202005,0.1
202005,0.1
202005,0.1
202005,0.1
202005,0.11
202005,0.1
202005,0.1
202005,0.11
202005,0.12
202005,0.12
202005,0.12
202005,0.12
202005,0.12
202005,0.12
202006,0.12
202006,0.12
202006,0.12
202006,0.12
202006,0.11
202006,0.12
202006,0.12
202006,0.12
202006,0.12
202006,0.12
202006,0.11
202006,0.11
202006,0.11
202006,0.11
202006,0.11
202006,0.12
202006,0.12
202006,0.12
202006,0.11
202006,0.12
202006,0.12
202007,0.12
202007,0.12
202007,0.12
202007,0.11
202007,0.1
202007,0.11
202007,0.1
202007,0.1
202007,0.1
202007,0.1
202007,0.11
202007,0.1
202007,0.11
202007,0.11
202007,0.11
202007,0.11
202007,0.11
202007,0.1
202007,0.11
202007,0.1
202007,0.1
202007,0.1
202007,0.11
202008,0.1
202008,0.1
202008,0.11
202008,0.11
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.1
202008,0.09
202008,0.1
202008,0.09
202008,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.09
202009,0.08
202009,0.06
202009,0.05
202009,0.06
202009,0.07
202009,0.07
202009,0.07
202010,0.07
202010,0.07
202010,0.07
202010,0.06
202010,0.06
202010,0.06
202010,0.06
202010,0.06
202010,0.07
202010,0.07
202010,0.07
202010,0.06
202010,0.05
202010,0.04
202010,0.04
202010,0.03
202010,0.04
202010,0.03
202010,0.04
202010,0.04
202010,0.03
202011,0.03
202011,0.01
202011,0.01
202011,0.01
202011,0.02
202011,0.02
202011,0.01
202011,0.01
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.02
202011,0.03
202011,0.02
202012,0.02
202012,0.02
202012,0.02
202012,0.02
202012,0.02
202012,0.02
202012,0.01
202012,0.02
202012,0.01
202012,0.02
202012,0.02
202012,0.01
202012,0.02
202012,0.01
202012,0.01
202012,0.01
202012,0.01
202012,0.01
202012,0.01
202012,0.01
202012,0.01
202101,0.01
202101,0.01
202101,0.01
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0.01
202101,0
202101,0
202101,0
202101,0
202101,0
202101,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,0
202102,-0.01
202102,0
202102,-0.01
202102,0
202102,-0.01
202102,-0.01
202102,-0.01
202102,-0.01
202102,-0.01
202102,-0.02
202103,0
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.02
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,-0.01
202103,0
202103,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,0
202104,0
202104,0
202104,0
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202104,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,-0.01
202105,0
202105,0
202105,0
202105,0
202105,0
202105,0
202105,0
202105,-0.01
202105,-0.01
202106,-0.01
202106,-0.01
202106,-0.01
202106,-0.01
202106,-0.01
202106,-0.01
202106,-0.01
202106,0
202106,0
202106,0
202106,0
202106,0
202106,0.01
202106,0.02
202106,0.01
202106,0.01
202106,0.01
202106,0.02
202106,0.01
202106,0.01
202106,0.01
202107,0.01
202107,0.01
202107,0.01
202107,0.01
202107,0.01
202107,0.01
202107,0.01
202107,0
202107,0
202107,0
202107,0
202107,0
202107,0
202107,0
202107,0.01
202107,0
202107,0
202107,0
202107,0
202107,0
202107,0
202107,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0.01
202108,0.01
202108,0.01
202108,0.01
202108,0.01
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202108,0
202109,0
202109,0
202109,0
202109,0
202109,0
202109,0.01
202109,0.01
202109,0
202109,0
202109,0
202109,0
202109,0
202109,0
202109,0
202109,0.01
202109,0
202109,0.01
202109,0.01
202109,0.01
202109,0
202109,0
202109,0
202110,0.01
202110,0
202110,0.01
202110,0.01
202110,0.02
202110,0.02
202110,0.02
202110,0.02
202110,0.03
202110,0.03
202110,0.05
202110,0.03
202110,0.03
202110,0.03
202110,0.02
202110,0.02
202110,0.04
202110,0.06
202110,0.1
202110,0.03
202111,0
202111,0.02
202111,0.02
202111,0.03
202111,0.02
202111,0.02
202111,0.02
202111,0.01
202111,0.02
202111,0.02
202111,0.02
202111,0.02
202111,0.02
202111,0.03
202111,0.03
202111,0.02
202111,0.01
202111,0.01
202111,0.02
202111,0.01
202111,0.01
202111,0.01
202112,0.01
202112,0.01
202112,0.02
202112,0.01
202112,0.01
202112,0.01
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202112,0.04
202112,0.04
202112,0.04
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202112,0.03
202201,0.03
202201,0.03
202201,0.03
202201,0.03
202201,0.04
202201,0.03
202201,0.04
202201,0.04
202201,0.04
202201,0.05
202201,0.06
202201,0.06
202201,0.07
202201,0.06
202201,0.06
202201,0.08
202201,0.09
202201,0.07
202201,0.05
202202,0.02
202202,0.02
202202,0.03
202202,0.03
202202,0.04
202202,0.04
202202,0.04
202202,0.04
202202,0.07
202202,0.05
202202,0.06
202202,0.05
202202,0.04
202202,0.05
202202,0.05
202202,0.05
202202,0.05
202202,0.04
202202,0.04
202202,0.03
202203,0.03
202203,0.03
202203,0.03
202203,0.04
202203,0.05
202203,0.07
202203,0.08
202203,0.07
202203,0.08
202203,0.08
202203,0.08
202203,0.08
202203,0.09
202203,0.11
202203,0.12
202203,0.15
202203,0.16
202203,0.16
202203,0.17
202203,0.19
202203,0.2
202203,0.16
202203,0.16
202204,0.18
202204,0.17
202204,0.21
202204,0.21
202204,0.22
202204,0.22
202204,0.22
202204,0.23
202204,0.23
202204,0.27
202204,0.3
202204,0.33
202204,0.35
202204,0.45
202204,0.44
202204,0.56
202204,0.57
202204,0.57
202205,0.55
202205,0.69
202205,0.79
202205,0.74
202205,0.79
202205,0.78
202205,0.74
202205,0.77
202205,0.76
202205,0.76
202205,0.78
202205,0.84
202205,0.84
202205,0.8
202205,0.81
202205,0.83
202205,0.84
202205,0.87
202205,0.89
202205,0.93
202205,0.93
202205,0.95
202206,0.96
202206,0.99
202206,1.02
202206,0.98
202206,1.23
202206,1.3
202206,1.33
202206,1.38
202206,1.55
202206,1.63
202206,1.62
202206,1.68
202206,1.66
202206,1.59
202206,1.55
202206,1.55
202206,1.56
202206,1.6
202206,1.61
202206,1.61
202206,1.63
202207,1.64
202207,1.65
202207,1.7
202207,1.79
202207,1.81
202207,1.84
202207,1.86
202207,1.86
202207,1.87
202207,2.1
202207,2.09
202207,2.11
202207,2.16
202207,2.18
202207,2.19
202207,2.2
202207,2.19
202207,2.24
202207,2.13
202207,2.13
202207,2.12
202208,2.11
202208,2.21
202208,2.23
202208,2.26
202208,2.33
202208,2.34
202208,2.36
202208,2.36
202208,2.39
202208,2.39
202208,2.36
202208,2.38
202208,2.4
202208,2.42
202208,2.44
202208,2.47
202208,2.46
202208,2.48
202208,2.51
202208,2.56
202208,2.55
202208,2.56
202209,2.58
202209,2.6
202209,2.57
202209,2.63
202209,2.69
202209,2.66
202209,2.7
202209,2.71
202209,2.72
202209,2.79
202209,2.81
202209,2.86
202209,2.86
202209,2.86
202209,2.87
202209,2.93
202209,2.96
202209,2.94
202209,2.94
202209,2.95
202209,2.99
202210,2.71
202210,2.76
202210,2.78
202210,2.8
202210,2.8
202210,2.8
202210,2.77
202210,2.75
202210,2.78
202210,2.8
202210,2.82
202210,2.84
202210,2.84
202210,2.87
202210,2.85
202210,2.85
202210,2.9
202210,2.92
202210,2.92
202210,2.95
202211,2.89
202211,2.93
202211,2.93
202211,2.95
202211,2.95
202211,2.97
202211,2.96
202211,2.93
202211,2.95
202211,2.96
202211,2.89
202211,2.97
202211,2.99
202211,3.01
202211,3.01
202211,3
202211,3.02
202211,3.03
202211,3.04
202211,3.02
202211,3.02
202211,3.01
