yearmonth,ticker,industry,ret,rmrf,smb,hml,rmw,cma,wml,pmc,ticker_encode,date,winsor_ret,winsor_rmrf,winsor_smb,winsor_hml,winsor_rmw,winsor_cma,winsor_wml,winsor_pmc,_Nobs,_R2,_adjR2,_b_winsor_rmrf,_b_winsor_smb,_b_winsor_hml,_b_winsor_rmw,_b_winsor_cma,_b_winsor_wml,_b_winsor_pmc,_b_cons
201703,CSL,95,.063380279,.009803717,-.018180847,-.0049048662,.022652851,.010583779,.02476494,.010097248,CSL,2017m3,.063380279,.009803717,-.018180847,-.0049048662,.022652851,.010583779,.02476494,.010097248,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202109,CSL,95,-.059434526,-.024216058,.045690466,.036834721,.0013099505,.016985638,.031134471,-.087638296,CSL,2021m9,-.059434526,-.024216058,.045690466,.036834721,.0013099505,.016985638,.031134471,-.087638296,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201910,CSL,95,.095596731,-.0073770508,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.033273898,CSL,2019m10,.095596731,-.0073770508,-.04884509,-.028576653,-.0094775483,-.041341871,-.011328992,.033273898,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201211,CSL,95,.088421054,-.028626604,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.02576392,CSL,2012m11,.088421054,-.028626604,-.031645346,.02367215,-.0070708469,.00078901305,.045162398,.02576392,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201103,CSL,95,.0036516853,-.043251362,-.02402156,-.033069324,.0063671274,-.030905729,-.013498616,-.0034724313,CSL,2011m3,.0036516853,-.043251362,-.02402156,-.033069324,.0063671274,-.030905729,-.013498616,-.0034724313,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201109,CSL,95,.055476528,-.10485661,.091070056,.11402384,.10921448,.13413574,.054562602,-.029510254,CSL,2011m9,.055476528,-.099070437,.091070056,.10987329,.094508007,.089470416,.054562602,-.029510254,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201212,CSL,95,.04255319,.018748131,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.033795144,CSL,2012m12,.04255319,.018748131,.022406761,.013064667,.010754257,.0097497301,-.0071263099,.033795144,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201705,CSL,95,-.024594493,.0077409809,-.0048718117,.010278859,-.0096879192,.0094761746,.0044593965,-.04703138,CSL,2017m5,-.024594493,.0077409809,-.0048718117,.010278859,-.0096879192,.0094761746,.0044593965,-.04703138,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201305,CSL,95,-.053367216,-.053338561,.097725026,.10793293,.06301818,.035618033,.063662887,-.0091123031,CSL,2013m5,-.053367216,-.053338561,.091070056,.10793293,.06301818,.035618033,.063662887,-.0091123031,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202112,CSL,95,-.052381109,.031444404,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.0018051274,CSL,2021m12,-.052381109,.031444404,-.01356483,.010458544,.025620837,.0025820283,-.015435502,-.0018051274,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202104,CSL,95,.024598535,.046335734,-.002041975,-.037920754,-.01348017,-.044959646,.043221992,.0088621872,CSL,2021m4,.024598535,.046335734,-.002041975,-.037920754,-.01348017,-.044959646,.043221992,.0088621872,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201607,CSL,95,.051880907,.05090794,-.050573755,.0063898433,.0019472748,-.014342143,.021000957,.006125119,CSL,2016m7,.051880907,.05090794,-.050573755,.0063898433,.0019472748,-.014342143,.021000957,.006125119,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201608,CSL,95,-.083898306,-.027210254,.014278733,.019984802,-.002338941,-.0053421347,-.018956615,-.019216858,CSL,2016m8,-.083898306,-.027210254,.014278733,.019984802,-.002338941,-.0053421347,-.018956615,-.019216858,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201610,CSL,95,-.060654204,-.031687923,.015362275,.03039577,-.0035799295,.02799041,-.013502036,-.012428155,CSL,2016m10,-.060654204,-.031687923,.015362275,.03039577,-.0035799295,.02799041,-.013502036,-.012428155,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201508,CSL,95,-.071645111,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,CSL,2015m8,-.071645111,-.093693919,.0098756747,.028240761,.019976472,.0153852,.019364303,.017478867,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201108,CSL,95,-.083740629,-.067613743,.0024687683,.0053376486,.062612794,.032796931,.034846131,-.017299607,CSL,2011m8,-.083740629,-.067613743,.0024687683,.0053376486,.062612794,.032796931,.034846131,-.017299607,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201511,CSL,95,.067384586,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,CSL,2015m11,.067384586,-.031463549,.009106705,-.041353568,.0032805679,-.0074829734,.02747385,.022593733,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201501,CSL,95,.014651592,.010803615,.023326255,.10069765,.0086741811,.051260069,.1071277,-.014824925,CSL,2015m1,.014651592,.010803615,.023326255,.10069765,.0086741811,.051260069,.10232159,-.014824925,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201310,CSL,95,.0859375,.01624893,-.042026408,-.011813846,.024774741,-.020053634,-.00053318217,.014781717,CSL,2013m10,.0859375,.01624893,-.042026408,-.011813846,.024774741,-.020053634,-.00053318217,.014781717,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201112,CSL,95,.025969863,-.046954721,-.029770648,-.0014521466,-.010529854,-.0094444761,-.014378013,-.0046219523,CSL,2011m12,.025969863,-.046954721,-.029770648,-.0014521466,-.010529854,-.0094444761,-.014378013,-.0046219523,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202108,CSL,95,.079713434,.019450434,.015629625,-.024621228,-.014457887,-.033275161,.070773296,-.077133432,CSL,2021m8,.079713434,.019450434,.015629625,-.024621228,-.014457887,-.033275161,.070773296,-.077133432,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201408,CSL,95,.089528024,-.028728785,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.012260153,CSL,2014m8,.089528024,-.028728785,.018070295,-.0034719438,-.011650017,.010490619,-.022022206,.012260153,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201602,CSL,95,-.012307692,-.028846459,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.050199777,CSL,2016m2,-.012307692,-.028846459,-.012165266,.026317928,-.024992997,.0087170871,-.018330533,.050199777,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201606,CSL,95,-.030926054,-.032061413,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0084572714,CSL,2016m6,-.030926054,-.032061413,-.017171076,-.014733019,-.015318152,-.029458875,.010135147,.0084572714,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201801,CSL,95,.03623496,-.014242261,-.048212562,-.021642512,-.031884059,-.040096618,-.024251208,.0040170392,CSL,2018m1,.03623496,-.014242261,-.048212562,-.021642512,-.031884059,-.040096618,-.024251208,.0040170392,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201505,CSL,95,.027698396,-.02161607,.13096279,.048163697,-.0018282133,.055350032,.10232159,.044486478,CSL,2015m5,.027698396,-.02161607,.091070056,.048163697,-.0018282133,.055350032,.10232159,.044486478,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201412,CSL,95,.049775947,-.0063861278,.014530602,.043517191,.041860815,.03378598,.082234994,-.0049633551,CSL,2014m12,.049775947,-.0063861278,.014530602,.043517191,.041860815,.03378598,.082234994,-.0049633551,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201901,CSL,95,.051631022,.030023843,-.074535772,-.019765383,-.02229026,-.028893782,-.032972429,.0069422228,CSL,2019m1,.051631022,.030023843,-.074535772,-.019765383,-.02229026,-.028893782,-.032972429,.0069422228,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201902,CSL,95,-.0049301563,.044452436,.0055795689,.015241758,.021649314,.0089359079,.010766638,-.024631871,CSL,2019m2,-.0049301563,.044452436,.0055795689,.015241758,.021649314,.0089359079,.010766638,-.024631871,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201805,CSL,95,.090925097,.00099953846,.0084993392,-.026128108,.029916314,-.01101613,.010400846,.0056203464,CSL,2018m5,.090925097,.00099953846,.0084993392,-.026128108,.029916314,-.01101613,.010400846,.0056203464,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202110,CSL,95,.024165312,-.0012682996,-.031974263,-.046489399,-.056420807,-.047253352,-.040377762,-.0011289456,CSL,2021m10,.024165312,-.0012682996,-.031974263,-.046489399,-.056420807,-.047253352,-.040377762,-.0011289456,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201701,CSL,95,.1184145,-.010673471,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.065878622,CSL,2017m1,.1184145,-.010673471,-.05846893,-.011899194,-.049288858,-.017636739,-.015437346,.055145532,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201612,CSL,95,.024591837,.025215026,.041360807,.045182504,.044562768,.038262133,.02586744,.012001415,CSL,2016m12,.024591837,.025215026,.041360807,.045182504,.044562768,.038262133,.02586744,.012001415,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201410,CSL,95,.081164889,.011036994,-.050649039,-.025700124,.015450676,.0046162866,.017637433,.0057652029,CSL,2014m10,.081164889,.011036994,-.050649039,-.025700124,.015450676,.0046162866,.017637433,.0057652029,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201711,CSL,95,.031742603,.0093696741,-.0044826232,.0033067109,.018177258,-.00063853635,.023538748,-.00030979438,CSL,2017m11,.031742603,.0093696741,-.0044826232,.0033067109,.018177258,-.00063853635,.023538748,-.00030979438,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201311,CSL,95,-.011079136,-.036660943,.040589415,.062625177,.020224607,.051032905,.098655224,.0034327735,CSL,2013m11,-.011079136,-.036660943,.040589415,.062625177,.020224607,.051032905,.098655224,.0034327735,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201411,CSL,95,.029679511,-.035074618,.039365388,.060208693,.013751972,.037706219,.088207163,.0014760898,CSL,2014m11,.029679511,-.035074618,.039365388,.060208693,.013751972,.037706219,.088207163,.0014760898,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201804,CSL,95,.095844589,.027337052,-.032812681,.034724373,.016093461,.021763738,.029762881,.01508165,CSL,2018m4,.095844589,.027337052,-.032812681,.034724373,.016093461,.021763738,.029762881,.01508165,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201304,CSL,95,.06297484,.013530772,-.048305709,.027314968,.012633295,.040689372,.085941106,-.035790212,CSL,2013m4,.06297484,.013530772,-.048305709,.027314968,.012633295,.040689372,.085941106,-.035790212,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202102,CSL,95,-.033600397,.02494066,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.025284916,CSL,2021m2,-.033600397,.02494066,-.0075854515,.024443671,-.040298123,.0047184187,-.030533146,.025284916,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201110,CSL,95,-.027628032,.027679056,-.094775848,-.077557415,-.062945016,-.065644123,-.07951194,.00080847531,CSL,2011m10,-.027628032,.027679056,-.074928038,-.077557415,-.062945016,-.065644123,-.07951194,.00080847531,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202107,CSL,95,.01304394,.02261422,.03139504,.019987157,.055229373,-.0038471748,.0087829838,.032293957,CSL,2021m7,.01304394,.02261422,.03139504,.019987157,.055229373,-.0038471748,.0087829838,.032293957,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201503,CSL,95,-.001300954,-.027130768,.026412785,.031720407,.0044678017,.023963112,.086531833,-.016432652,CSL,2015m3,-.001300954,-.027130768,.026412785,.031720407,.0044678017,.023963112,.086531833,-.016432652,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201802,CSL,95,.11439694,-.012601813,.031918377,.038756389,.057405517,.030985922,.05595503,.036191959,CSL,2018m2,.11439694,-.012601813,.031918377,.038756389,.057405517,.030985922,.05595503,.036191959,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201509,CSL,95,-.029062806,-.041917507,.048893936,.016667347,.0052452642,.031148916,.066434994,-.011657323,CSL,2015m9,-.029062806,-.041917507,.048893936,.016667347,.0052452642,.031148916,.066434994,-.011657323,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202003,CSL,95,-.041235793,-.17508224,.030316567,.068879485,.044685215,.076486416,.027041361,.085492611,CSL,2020m3,-.041235793,-.099070437,.030316567,.068879485,.044685215,.076486416,.027041361,.055145532,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201106,CSL,95,-.024778761,-.067629606,-.022538243,-.0033918798,.031410623,-.011369531,-.0012977463,.020985454,CSL,2011m6,-.024778761,-.067629606,-.022538243,-.0033918798,.031410623,-.011369531,-.0012977463,.020985454,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201708,CSL,95,.02,-.0080415243,.0019650043,.029067004,.0048976834,.021886997,.027448975,-.014071059,CSL,2017m8,.02,-.0080415243,.0019650043,.029067004,.0048976834,.021886997,.027448975,-.014071059,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202111,CSL,95,.020965757,.0064090383,.074333228,.047926456,.094508007,.0601792,.045919541,.052651878,CSL,2021m11,.020965757,.0064090383,.074333228,.047926456,.094508007,.0601792,.045919541,.052651878,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201507,CSL,95,.14444315,.020738255,-.011307925,.023754317,.10019632,.071346313,-.0044639432,.038442384,CSL,2015m7,.14444315,.020738255,-.011307925,.023754317,.094508007,.071346313,-.0044639432,.038442384,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201907,CSL,95,.068000004,.019264018,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.019675732,CSL,2019m7,.068000004,.019264018,.030994415,-.018647941,.045948159,-.000032056578,.015633769,-.019675732,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201803,CSL,95,-.047251333,-.025921544,.031309068,.023278173,.020940065,.0126042,.026226223,-.047791664,CSL,2018m3,-.047251333,-.025921544,.031309068,.023278173,.020940065,.0126042,.026226223,-.047791664,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201401,CSL,95,.018851507,-.051575933,.060730617,.0088581527,.024072714,.031118384,.032752164,.015009216,CSL,2014m1,.018851507,-.051575933,.060730617,.0088581527,.024072714,.031118384,.032752164,.015009216,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201906,CSL,95,.046279624,.029658725,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.024603317,CSL,2019m6,.046279624,.029658725,-.055349153,-.01274667,.0015527733,-.011957736,.018219022,.024603317,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201603,CSL,95,-.012461059,.025813079,-.088500716,-.057728875,-.052413739,-.054371946,-.10519211,-.0042854408,CSL,2016m3,-.012461059,.025813079,-.074928038,-.057728875,-.052413739,-.054371946,-.10519211,-.0042854408,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201611,CSL,95,-.02497264,.0086703477,.00087420415,.028172625,.021449881,.022264758,-.026322357,-.00039629784,CSL,2016m11,-.02497264,.0086703477,.00087420415,.028172625,.021449881,.022264758,-.026322357,-.00039629784,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202002,CSL,95,-.0083643645,-.088748544,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0070900642,CSL,2020m2,-.0083643645,-.088748544,.010764377,.067450456,.0033436539,.032717351,-.0018096262,.0070900642,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201409,CSL,95,.0040611885,-.076005369,.089790881,.10987329,.043750905,.089470416,.062871918,-.010724555,CSL,2014m9,.0040611885,-.076005369,.089790881,.10987329,.043750905,.089470416,.062871918,-.010724555,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201404,CSL,95,-.016244968,-.011402978,-.044240918,.018410649,-.011872596,-.0045251856,-.035900615,-.022531522,CSL,2014m4,-.016244968,-.011402978,-.044240918,.018410649,-.011872596,-.0045251856,-.035900615,-.022531522,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201601,CSL,95,-.012439464,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,CSL,2016m1,-.012439464,-.067633033,.021708084,.025412535,.044757999,.050829183,.021810986,.0020477236,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201510,CSL,95,.051457398,.030471694,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.010989954,CSL,2015m10,.051457398,.030471694,-.025176503,-.00098365964,-.0012798986,-.01352444,-.045814481,.010989954,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202006,CSL,95,.039026864,.035593837,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0016902292,CSL,2020m6,.039026864,.035593837,-.058444761,-.017111029,-.037001677,-.037777897,.00025689954,-.0016902292,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201506,CSL,95,-.075187169,-.075328864,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.021861468,CSL,2015m6,-.075187169,-.075328864,.0091612237,-.004807787,-.011393177,.015547057,.035403006,-.021861468,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201402,CSL,95,.027611729,.016859991,-.037313882,-.030947559,-.0092041139,-.014884833,-.0019562985,.009859642,CSL,2014m2,.027611729,.016859991,-.037313882,-.030947559,-.0092041139,-.014884833,-.0019562985,.009859642,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
202001,CSL,95,.13159995,.039854653,.026935395,.011097918,.053192265,.0354793,.080699466,.0098088961,CSL,2020m1,.13159995,.039854653,.026935395,.011097918,.053192265,.0354793,.080699466,.0098088961,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201312,CSL,95,.003346428,-.013337344,.024267793,.003449341,.023252258,.01025342,.050163914,-.0030515157,CSL,2013m12,.003346428,-.013337344,.024267793,.003449341,.023252258,.01025342,.050163914,-.0030515157,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201302,CSL,95,.092100471,.014508432,.0067259176,.026148282,.020888058,.032420088,.04759381,.019456213,CSL,2013m2,.092100471,.014508432,.0067259176,.026148282,.020888058,.032420088,.04759381,.019456213,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201808,CSL,95,.15614669,-.0046063079,.010145165,-.0073576034,.040032934,.01710533,.026931446,.045648653,CSL,2018m8,.15614669,-.0046063079,.010145165,-.0073576034,.040032934,.01710533,.026931446,.045648653,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201301,CSL,95,.01929499,.022437615,.014123378,.028409621,.0045326143,-.010153242,.016620973,-.02197708,CSL,2013m1,.01929499,.022437615,.014123378,.028409621,.0045326143,-.010153242,.016620973,-.02197708,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201710,CSL,95,.037100628,.02701945,.038899921,.034609057,.01295041,.014993679,.044825401,-.00018580655,CSL,2017m10,.037100628,.02701945,.038899921,.034609057,.01295041,.014993679,.044825401,-.00018580655,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201707,CSL,95,-.08715497,-.0066132685,-.036646098,-.012184249,-.049936395,-.016036509,-.024415174,-.040596969,CSL,2017m7,-.08715497,-.0066132685,-.036646098,-.012184249,-.049936395,-.016036509,-.024415174,-.040596969,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
201102,CSL,95,-.043267939,-.028763879,-.020489579,-.066091351,.0016765917,-.029961469,-.012287119,.0041679456,CSL,2011m2,-.043267939,-.028763879,-.020489579,-.066091351,.0016765917,-.029961469,-.012287119,.0041679456,120,.4399481938685776,.4049449559853637,.5005043261869522,-.4912412465535777,.0876779711883969,.3583265432065775,.1152143130074239,.3921239230578449,.8926517512825639,.0096856942772942
